Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1670058.5937	2.8684	-2.1919	-0.2793	-1.0820	9.4141	2.1352	-0.3410	-0.8447	0.2430	1671474.6094	0.6168	0.3261	-0.1965	-1.4055	9.3807	-2.4210	-0.1692	-0.7051	0.5355	1671474.6094	0.0493	0.2010	-0.1049	-0.0219	4.6485	-8.5601	0.2093	-0.0021	1.0881	1671298.8281	-1.5307	-2.2048	2.5419	0.9664	9.4499	2.9272	0.1353	-0.4259	-0.7237	1671474.6094	3509013768.0387	3509012096.5641	-0.2536	1.9741	0.5405	-0.2237	9.7264	-1.3578	0.0163	-0.6043	-0.2863	1671474.6094	-0.3492	0.6086	-0.5816	-0.2425	4.3825	-8.8552	-0.1860	1.4517	0.6408	1669218.7500	-0.9706	-0.8173	0.2964	-0.2669	9.8059	0.2993	-0.4545	-0.6245	-0.4147	0.0000	0.0000
1670068.3594	3.2152	-1.9192	-0.0198	-1.1625	9.5668	2.0593	-0.3314	-0.8311	0.2473	1671484.3750	0.6393	1.4962	0.1166	-1.4851	9.2246	-2.4179	-0.1962	-0.7148	0.5398	1671484.3750	0.0324	0.1085	-0.0753	-0.0998	4.6492	-8.4825	0.1992	-0.0042	1.1366	1671308.5937	-1.5307	-2.2048	2.5419	1.1212	9.3735	2.9264	0.1529	-0.4424	-0.7190	1671484.3750	3509013768.0485	3509012096.5641	-0.2536	1.9741	0.5405	-0.3020	9.6510	-1.1200	0.0163	-0.0830	-0.2863	1671484.3750	-0.3492	0.6086	-0.5816	-0.3221	4.3039	-8.9316	-0.1860	1.4517	0.6408	1669228.5156	-2.7995	-0.7719	-0.0547	-0.1093	9.9572	0.1422	-0.4434	-0.6149	-0.4194	0.0000	0.0000
1670078.1250	3.2152	-1.9192	-0.0198	-1.1625	9.4905	2.0601	-0.3505	-0.8544	0.2430	1671494.1406	0.6393	1.4962	0.1166	-1.5647	9.3026	-2.4195	-0.1962	-0.7148	0.5398	1671494.1406	0.0324	0.1085	-0.0753	-0.0998	4.6500	-8.4056	0.1952	-0.0479	1.1101	1671318.3594	-1.5307	-2.2048	2.5419	1.1204	9.4499	2.8485	0.1529	-0.4424	-0.7190	1671494.1406	3509013768.0582	3509012096.5641	-0.2536	1.9741	0.5405	-0.4584	9.6502	-1.1990	0.0245	-0.6277	-0.2737	1671494.1406	-0.3492	0.6086	-0.5816	-0.3213	4.3825	-8.8536	-0.2080	1.4391	0.6854	1669238.2812	-2.7995	-0.7719	-0.0547	-0.1085	9.8051	0.2215	-0.4249	-0.6015	-0.4032	0.0000	0.0000
1670087.8906	3.2152	-1.9192	-0.0198	-1.0835	9.5668	1.9833	-0.3333	-0.8155	0.2538	1671503.9062	0.6393	1.4962	0.1166	-1.5647	9.3018	-2.4981	-0.1923	-0.7812	0.5484	1671503.9062	0.0324	0.1085	-0.0753	-0.0219	4.6500	-8.4064	0.1952	-0.0479	1.1101	1671328.1250	-0.6888	-2.0175	2.8138	1.0438	9.5263	2.9257	0.1314	-0.4712	-0.7307	1671503.9062	3509013768.0680	3509012096.5641	-1.0711	0.0566	1.0727	-0.4584	9.6510	-1.1200	0.0041	-0.6170	-0.2716	1671503.9062	0.1992	0.2157	-0.3688	-0.3213	4.3825	-8.8536	-0.1960	1.4307	0.6549	1669248.0469	-2.7995	-0.7719	-0.0547	-0.0297	9.8808	0.1430	-0.4341	-0.6111	-0.4147	0.0000	0.0000
1670097.6562	3.3224	-1.6595	-0.1793	-1.1617	9.4141	2.1360	-0.3429	-0.8447	0.2516	1671513.6719	0.6393	1.4962	0.1166	-1.6443	9.3026	-2.4195	-0.1923	-0.7461	0.5398	1671513.6719	-0.0446	0.0341	-0.1513	-0.0219	4.5716	-8.4056	0.1992	0.0146	1.1035	1671337.8906	-0.6888	-2.0175	2.8138	0.8882	9.4499	2.8508	0.1353	-0.3971	-0.7166	1671513.6719	3509013768.0778	3509012096.5641	-1.0711	0.0566	1.0727	-0.4584	9.7280	-1.1997	0.0020	-0.6468	-0.2716	1671513.6719	0.1992	0.2157	-0.3688	-0.4001	4.3825	-8.8520	-0.1880	1.4622	0.6479	1669257.8125	-1.6986	-1.2411	0.5074	-0.1873	9.8823	0.2985	-0.4212	-0.5920	-0.4194	0.0000	0.0000
1670107.4219	3.3224	-1.6595	-0.1793	-1.1610	9.5668	2.2097	-0.3238	-0.7864	0.2538	1671523.4375	0.3140	1.2908	0.0337	-1.5647	9.3815	-2.3424	-0.2000	-0.7227	0.5398	1671523.4375	-0.0446	0.0341	-0.1513	-0.0219	4.6500	-8.4064	0.1871	-0.0583	1.1476	1671347.6562	-0.6888	-2.0175	2.8138	1.1970	9.3735	2.7713	0.1431	-0.4198	-0.7330	1671523.4375	3509013768.0875	3509012096.5641	-1.0711	0.0566	1.0727	-0.4584	9.6518	-1.0410	0.0020	-0.6468	-0.2716	1671523.4375	0.1992	0.2157	-0.3688	-0.3205	4.4611	-8.7756	-0.1880	1.4622	0.6479	1669267.5781	-1.6986	-1.2411	0.5074	-0.0289	9.8051	0.2215	-0.4323	-0.6303	-0.4194	0.0000	0.0000
1670117.1875	3.3224	-1.6595	-0.1793	-1.1632	9.4905	1.9849	-0.3467	-0.8252	0.2408	1671533.2031	0.3140	1.2908	0.0337	-1.5647	9.3042	-2.2623	-0.2000	-0.7227	0.5398	1671533.2031	-0.0446	0.0341	-0.1513	-0.0219	4.7277	-8.4840	0.1831	-0.0312	1.1520	1671357.4219	-1.4695	-0.9401	1.7421	0.9679	9.3735	3.0824	0.1431	-0.4198	-0.7330	1671533.2031	3509013768.0973	3509012096.5641	-0.3151	0.2171	0.4923	-0.3802	9.6502	-1.1990	0.0286	-0.6404	-0.2653	1671533.2031	0.0898	0.2660	-0.3810	-0.2433	4.3809	-8.9347	-0.2020	1.4286	0.6808	1669277.3437	-1.6986	-1.2411	0.5074	-0.1077	9.7294	0.3000	-0.4267	-0.5939	-0.4009	0.0000	0.0000
1670126.9531	2.8883	-1.7779	-0.2618	-1.2414	9.6432	2.1345	-0.3314	-0.7981	0.2473	1671542.9687	0.3140	1.2908	0.0337	-1.6443	9.3815	-2.3424	-0.1788	-0.7676	0.5462	1671542.9687	-0.1041	0.0813	-0.1806	-0.0219	4.6485	-8.5601	0.1831	-0.0312	1.1520	1671367.1875	-1.4695	-0.9401	1.7421	0.9656	9.3735	2.8508	0.1471	-0.4609	-0.7354	1671542.9687	3509013768.1071	3509012096.5641	-0.3151	0.2171	0.4923	-0.4584	9.6502	-1.1990	0.0102	-0.6234	-0.2526	1671542.9687	0.0898	0.2660	-0.3810	-0.3213	4.4595	-8.8552	-0.1980	1.4580	0.6455	1669287.1094	-2.5349	-0.4389	0.5409	-0.1077	9.7294	0.3000	-0.4323	-0.6092	-0.4194	0.0000	0.0000
1670136.7187	2.8883	-1.7779	-0.2618	-1.2414	9.4905	2.1361	-0.3390	-0.8214	0.2451	1671552.7344	0.5284	1.5793	-0.0001	-1.6443	9.3815	-2.3424	-0.1769	-0.7051	0.5441	1671552.7344	-0.1041	0.0813	-0.1806	-0.0998	4.6500	-8.4056	0.1851	-0.0125	1.0991	1671376.9531	-1.4695	-0.9401	1.7421	0.9656	9.3735	2.8508	0.1294	-0.4156	-0.7166	1671552.7344	3509013768.1168	3509012096.5641	-0.3151	0.2171	0.4923	-0.4584	9.5717	-1.2772	0.0102	-0.6234	-0.2526	1671552.7344	0.0898	0.2660	-0.3810	-0.3229	4.3793	-9.0127	-0.2040	1.4391	0.6408	1669296.8750	-2.5349	-0.4389	0.5409	-0.0281	9.7294	0.3000	-0.4212	-0.6092	-0.4217	0.0000	0.0000
1670146.4844	2.8883	-1.7779	-0.2618	-1.2437	9.6432	1.9090	-0.3314	-0.8214	0.2581	1671562.5000	0.5284	1.5793	-0.0001	-1.7239	9.3034	-2.3409	-0.1942	-0.7383	0.5419	1671562.5000	-0.1041	0.0813	-0.1806	-0.0219	4.5708	-8.4825	0.1811	-0.0229	1.1410	1671386.7187	0.1531	-1.1852	0.6352	0.8898	9.3735	3.0059	0.1294	-0.4156	-0.7166	1671562.5000	3509013768.1266	3509012096.5641	0.0471	0.1676	0.1395	-0.4584	9.7280	-1.1997	0.0184	-0.6234	-0.2653	1671562.5000	-0.2068	0.4908	-0.3894	-0.2425	4.3825	-8.8552	-0.2040	1.4391	0.6408	1669306.6406	-2.5349	-0.4389	0.5409	-0.0281	9.7294	0.3000	-0.4249	-0.6571	-0.4124	0.0000	0.0000
