Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
2636679.6875	2.9595	-3.8344	0.4771	-0.5242	9.5668	2.1281	-0.3276	-0.8019	0.2928	2638271.4844	0.0930	0.5292	0.5008	0.1866	9.7936	-0.1492	-0.4769	-0.8086	0.3355	2638271.4844	0.2289	0.1226	-0.1075	1.7689	4.9674	-8.0434	-0.1066	0.1021	1.3722	2637753.9062	1.1480	1.2076	-0.0568	0.7196	9.6790	1.4605	0.0353	-0.5391	-0.7494	2638271.4844	3509014734.8156	3509012096.5441	-0.8588	-0.5263	0.9750	0.6369	9.6049	2.0410	0.1776	-0.5511	-0.5768	2638271.4844	-0.0053	0.5022	-0.5308	-0.7911	5.2359	-8.5429	0.0600	1.3634	0.6995	2635429.6875	-1.4245	1.1049	0.5419	0.6635	9.4752	-2.1859	-0.5046	-0.7146	-0.2834	0.0000	0.0000
2636689.4531	2.9595	-3.8344	0.4771	-0.5234	9.6432	2.2026	-0.3067	-0.7786	0.2907	2638281.2500	0.0930	0.5292	0.5008	0.1070	9.7148	-0.2262	-0.4769	-0.8086	0.3355	2638281.2500	0.2289	0.1226	-0.1075	1.7689	4.9689	-7.8897	-0.1087	0.0896	1.3921	2637763.6719	1.1480	1.2076	-0.0568	0.7165	9.6790	1.1518	0.0353	-0.5391	-0.7494	2638281.2500	3509014734.8253	3509012096.5441	-0.9061	-0.2966	0.8088	0.6369	9.5279	2.1208	0.1714	-0.6021	-0.5705	2638281.2500	-0.0524	0.6113	-0.5605	-0.7903	5.1605	-8.4618	0.0600	1.3634	0.6995	2635439.4531	-1.4245	1.1049	0.5419	0.5839	9.3222	-2.1844	-0.5009	-0.6992	-0.2811	0.0000	0.0000
2636699.2187	3.0229	-2.4543	-0.1223	-0.5227	9.5668	2.2785	-0.3143	-0.7981	0.2972	2638291.0156	0.0930	0.5292	0.5008	0.1866	9.8717	-0.1508	-0.4808	-0.7910	0.3441	2638291.0156	-0.0968	0.4444	0.0662	1.6910	4.9674	-8.0426	-0.0805	0.0667	1.3480	2637773.4375	1.1480	1.2076	-0.0568	0.7188	9.6026	1.3841	0.0490	-0.5370	-0.7588	2638291.0156	3509014734.8351	3509012096.5441	-0.9061	-0.2966	0.8088	0.6369	9.6064	2.1990	0.1898	-0.5851	-0.5768	2638291.0156	-0.0524	0.6113	-0.5605	-0.7895	5.0081	-8.3791	0.0760	1.3929	0.7535	2635449.2187	-1.4245	1.1049	0.5419	0.5846	9.5524	-2.1089	-0.5121	-0.7375	-0.2880	0.0000	0.0000
2636708.9844	3.0229	-2.4543	-0.1223	-0.4437	9.5668	2.2025	-0.3257	-0.7767	0.3015	2638300.7812	-0.3278	-1.7645	1.2154	0.1070	9.7156	-0.1476	-0.4808	-0.7988	0.3376	2638300.7812	-0.0968	0.4444	0.0662	1.7689	4.9666	-8.1202	-0.0805	0.0667	1.3480	2637783.2031	1.1480	1.2076	-0.0568	0.7203	9.6790	1.5377	0.0275	-0.5535	-0.7518	2638300.7812	3509014734.8449	3509012096.5441	-0.9061	-0.2966	0.8088	0.7152	9.6834	2.1192	0.1898	-0.5851	-0.5768	2638300.7812	-0.0524	0.6113	-0.5605	-0.7911	5.1589	-8.5413	0.0500	1.3655	0.7230	2635458.9844	-0.9096	1.2562	0.3092	0.6642	9.4759	-2.1081	-0.5436	-0.7299	-0.2719	0.0000	0.0000
2636718.7500	3.0229	-2.4543	-0.1223	-0.6016	9.5668	2.3545	-0.3295	-0.7981	0.2907	2638310.5469	-0.3278	-1.7645	1.2154	0.1070	9.7148	-0.2262	-0.4788	-0.7930	0.3419	2638310.5469	-0.0968	0.4444	0.0662	1.6910	4.9681	-7.9658	-0.0946	0.0646	1.3414	2637792.9687	1.8674	1.0304	0.2187	0.7188	9.6790	1.3834	0.0275	-0.5453	-0.7447	2638310.5469	3509014734.8546	3509012096.5441	0.1320	-1.4227	1.0120	0.6369	9.6834	2.1192	0.1673	-0.5894	-0.5768	2638310.5469	0.0582	0.2079	-0.4246	-0.7107	5.1620	-8.3838	0.0680	1.4097	0.7019	2635468.7500	-0.9096	1.2562	0.3092	0.6642	9.4759	-2.1081	-0.5121	-0.7203	-0.2880	0.0000	0.0000
2636728.5156	3.0229	-2.4543	-0.1223	-0.5242	9.5668	2.1281	-0.3143	-0.7631	0.3080	2638320.3125	-0.3278	-1.7645	1.2154	0.0274	9.7156	-0.1476	-0.4788	-0.7930	0.3419	2638320.3125	0.1555	0.2258	0.1375	1.6910	4.9666	-8.1194	-0.1026	0.0708	1.3877	2637802.7344	1.8674	1.0304	0.2187	0.7188	9.6790	1.3834	0.0275	-0.5453	-0.7447	2638320.3125	3509014734.8644	3509012096.5441	0.1320	-1.4227	1.0120	0.5587	9.6056	2.1200	0.1857	-0.5915	-0.5811	2638320.3125	0.0582	0.2079	-0.4246	-0.7903	5.0835	-8.4602	0.0680	1.4097	0.7019	2635478.5156	-0.9096	1.2562	0.3092	0.5854	9.4003	-2.0296	-0.4991	-0.7165	-0.2788	0.0000	0.0000
2636738.2812	3.5695	-2.9660	-0.2631	-0.6039	9.5668	2.1289	-0.3257	-0.7864	0.3080	2638330.0781	0.0272	-1.2081	1.5123	-0.0522	9.7936	-0.1492	-0.4750	-0.8008	0.3441	2638330.0781	0.1555	0.2258	0.1375	1.7689	4.8897	-7.9657	-0.0724	0.0729	1.3414	2637812.5000	1.8674	1.0304	0.2187	0.7962	9.6026	1.3833	0.0294	-0.5782	-0.7541	2638330.0781	3509014734.8742	3509012096.5441	0.1320	-1.4227	1.0120	0.6369	9.6056	2.1200	0.1898	-0.5936	-0.5832	2638330.0781	0.0582	0.2079	-0.4246	-0.7903	5.0835	-8.4602	0.0560	1.3676	0.7418	2635488.2812	-0.3030	0.8325	0.1182	0.6642	9.3995	-2.1074	-0.5213	-0.7414	-0.2903	0.0000	0.0000
2636748.0469	3.5695	-2.9660	-0.2631	-0.6046	9.4141	2.0553	-0.3181	-0.7515	0.3124	2638339.8437	0.0272	-1.2081	1.5123	0.0274	9.7921	-0.3064	-0.4846	-0.7969	0.3398	2638339.8437	0.1555	0.2258	0.1375	1.7689	4.8889	-8.0426	-0.0724	0.0729	1.3414	2637822.2656	1.9746	1.0447	0.4108	0.7969	9.7554	1.4590	0.0392	-0.5391	-0.7494	2638339.8437	3509014734.8839	3509012096.5441	0.0818	-0.3523	0.5632	0.4804	9.6850	2.2772	0.1898	-0.5936	-0.5832	2638339.8437	0.3056	0.1594	-0.6569	-0.6311	5.2406	-8.3074	0.0660	1.3950	0.7019	2635498.0469	-0.3030	0.8325	0.1182	0.5050	9.4759	-2.1081	-0.5232	-0.7433	-0.2719	0.0000	0.0000
2636757.8125	3.5695	-2.9660	-0.2631	-0.5242	9.5668	2.1281	-0.3200	-0.7786	0.3037	2638349.6094	0.0272	-1.2081	1.5123	0.0274	9.7928	-0.2278	-0.4827	-0.7773	0.3398	2638349.6094	0.1906	-0.2849	0.3449	1.6910	4.9666	-8.1194	-0.0684	0.0917	1.3414	2637832.0312	1.9746	1.0447	0.4108	0.7196	9.6790	1.4605	0.0392	-0.5391	-0.7494	2638349.6094	3509014734.8937	3509012096.5441	0.0818	-0.3523	0.5632	0.4804	9.6850	2.2772	0.1592	-0.5936	-0.5747	2638349.6094	0.3056	0.1594	-0.6569	-0.7911	5.2359	-8.5429	0.0660	1.3950	0.7019	2635507.8125	-0.3030	0.8325	0.1182	0.5846	9.4759	-2.1081	-0.5121	-0.7414	-0.2926	0.0000	0.0000
2636767.5781	3.2133	-1.0294	-0.5586	-0.6024	9.5668	2.2793	-0.3086	-0.7786	0.2928	2638359.3750	0.0272	-1.2081	1.5123	0.0274	9.7928	-0.2278	-0.4827	-0.7773	0.3398	2638359.3750	0.1906	-0.2849	0.3449	1.8467	4.9666	-8.1210	-0.0845	0.0917	1.3767	2637841.7969	1.9746	1.0447	0.4108	0.6414	9.7554	1.3834	0.0118	-0.5350	-0.7588	2638359.3750	3509014734.9035	3509012096.5441	0.0818	-0.3523	0.5632	0.5587	9.4501	2.1215	0.1918	-0.5787	-0.5768	2638359.3750	0.3056	0.1594	-0.6569	-0.7903	5.1605	-8.4618	0.0520	1.3845	0.6901	2635517.5781	-0.3030	0.8325	0.1182	0.6650	9.3238	-2.0288	-0.5065	-0.7337	-0.2765	0.0000	0.0000
2636777.3437	3.2133	-1.0294	-0.5586	-0.5242	9.5668	2.1281	-0.3086	-0.8078	0.2950	2638369.1406	-0.4179	-0.4321	1.3220	-0.0522	9.7928	-0.2278	-0.4750	-0.7891	0.3376	2638369.1406	0.1906	-0.2849	0.3449	1.8467	4.9674	-8.0441	-0.0845	0.1146	1.3436	2637851.5625	1.7756	0.5429	0.4483	0.7962	9.6026	1.3833	0.0373	-0.5700	-0.7611	2638369.1406	3509014734.9132	3509012096.5441	0.0774	-0.4593	0.1179	0.5587	9.6064	2.1990	0.1918	-0.5787	-0.5768	2638369.1406	0.3056	0.1594	-0.6569	-0.8699	5.2359	-8.5413	0.0680	1.3676	0.7441	2635527.3437	-0.0599	0.5903	0.0933	0.5839	9.4752	-2.1859	-0.5250	-0.7337	-0.2788	0.0000	0.0000
2636787.1094	3.2133	-1.0294	-0.5586	-0.5234	9.6432	2.2026	-0.3048	-0.7689	0.3015	2638378.9062	-0.4179	-0.4321	1.3220	-0.1318	9.7148	-0.2262	-0.4865	-0.7988	0.3398	2638378.9062	0.1906	-0.2849	0.3449	1.6910	5.0435	-8.2738	-0.0644	0.1146	1.3436	2637861.3281	1.7756	0.5429	0.4483	0.6414	9.7554	1.3834	0.0471	-0.5494	-0.7564	2638378.9062	3509014734.9230	3509012096.5441	0.0774	-0.4593	0.1179	0.6369	9.6858	2.3562	0.1918	-0.6213	-0.5832	2638378.9062	0.0584	0.0403	-0.4079	-0.7911	5.1589	-8.5413	0.0440	1.3866	0.6925	2635537.1094	-0.0599	0.5903	0.0933	0.5846	9.3995	-2.1074	-0.5158	-0.7088	-0.2719	0.0000	0.0000
2636796.8750	2.5749	-0.8082	-0.2425	-0.6024	9.4905	2.2801	-0.3048	-0.7961	0.2907	2638388.6719	-0.4179	-0.4321	1.3220	-0.2114	9.7132	-0.3835	-0.4865	-0.7988	0.3398	2638388.6719	-0.3793	-0.0904	0.1093	1.7689	4.9658	-8.1970	-0.0765	0.1000	1.3348	2637871.0937	1.7756	0.5429	0.4483	0.7172	9.7554	1.2282	0.0471	-0.5494	-0.7564	2638388.6719	3509014734.9328	3509012096.5441	0.0774	-0.4593	0.1179	0.4804	9.6056	2.1200	0.2061	-0.5894	-0.5663	2638388.6719	0.0584	0.0403	-0.4079	-0.7115	5.0835	-8.4618	0.0440	1.3866	0.6925	2635546.8750	-0.0599	0.5903	0.0933	0.5050	9.5524	-2.1089	-0.5158	-0.7203	-0.2857	0.0000	0.0000
2636806.6406	2.5749	-0.8082	-0.2425	-0.5242	9.4905	2.1289	-0.3219	-0.7864	0.2972	2638398.4375	-0.6572	0.0425	1.1829	-0.2114	9.7936	-0.1492	-0.4788	-0.8008	0.3419	2638398.4375	-0.3793	-0.0904	0.1093	1.6131	4.9666	-8.1186	-0.1006	0.1042	1.3943	2637880.8594	1.5919	0.8886	0.5085	0.7962	9.6790	1.3826	0.0333	-0.5041	-0.7471	2638398.4375	3509014734.9425	3509012096.5441	0.0774	-0.4593	0.1179	0.4804	9.6056	2.1200	0.1857	-0.5723	-0.5726	2638398.4375	0.0584	0.0403	-0.4079	-0.7123	5.2358	-8.5445	0.0600	1.3592	0.6925	2635556.6406	-0.0179	0.2119	-0.2721	0.5050	9.4759	-2.1081	-0.5083	-0.6839	-0.2788	0.0000	0.0000
2636816.4062	2.5749	-0.8082	-0.2425	-0.6039	9.5668	2.1289	-0.3371	-0.8078	0.2928	2638408.2031	-0.6572	0.0425	1.1829	-0.2114	9.7140	-0.3048	-0.4692	-0.7734	0.3398	2638408.2031	-0.3793	-0.0904	0.1093	1.6910	4.9666	-8.1194	-0.1006	0.1042	1.3943	2637890.6250	1.5919	0.8886	0.5085	0.7969	9.6790	1.4598	0.0392	-0.5247	-0.7518	2638408.2031	3509014734.9523	3509012096.5441	0.2573	1.2354	-0.1714	0.6369	9.5287	2.1998	0.1857	-0.5723	-0.5726	2638408.2031	-0.0201	0.1511	-0.4517	-0.8691	5.1605	-8.4602	0.0720	1.3992	0.7488	2635566.4062	-0.0179	0.2119	-0.2721	0.5831	9.4744	-2.2636	-0.5269	-0.7222	-0.2788	0.0000	0.0000
2636826.1719	3.0131	-3.3440	-0.1708	-0.5234	9.6432	2.2026	-0.3295	-0.7825	0.3059	2638417.9687	-0.6572	0.0425	1.1829	-0.2114	9.7148	-0.2262	-0.5000	-0.8203	0.3462	2638417.9687	0.0021	0.1049	0.1227	1.6910	5.0458	-8.0434	-0.0865	0.0854	1.3678	2637900.3906	1.5919	0.8886	0.5085	0.7954	9.7554	1.3046	0.0412	-0.5802	-0.7611	2638417.9687	3509014734.9621	3509012096.5441	0.2573	1.2354	-0.1714	0.7152	9.6818	1.9612	0.2163	-0.5915	-0.5705	2638417.9687	-0.0201	0.1511	-0.4517	-0.7903	5.1605	-8.4618	0.0460	1.3319	0.6972	2635576.1719	-0.0179	0.2119	-0.2721	0.5050	9.3995	-2.1074	-0.5102	-0.6935	-0.2719	0.0000	0.0000
2636835.9375	3.0131	-3.3440	-0.1708	-0.6031	9.6432	2.2034	-0.3162	-0.7883	0.2972	2638427.7344	-0.5725	1.9396	0.6708	-0.2910	9.7148	-0.2262	-0.5000	-0.8203	0.3462	2638427.7344	0.0021	0.1049	0.1227	1.7689	4.9666	-8.1202	-0.0926	0.0729	1.3568	2637910.1562	1.5919	0.8886	0.5085	0.7180	9.6790	1.3062	0.0412	-0.5802	-0.7611	2638427.7344	3509014734.9718	3509012096.5441	0.2573	1.2354	-0.1714	0.7934	9.6056	2.1200	0.2000	-0.5766	-0.5684	2638427.7344	-0.0201	0.1511	-0.4517	-0.7895	5.0851	-8.3807	0.0460	1.3319	0.6972	2635585.9375	-0.2440	0.0000	-0.0660	0.6635	9.4752	-2.1859	-0.5139	-0.7088	-0.2742	0.0000	0.0000
2636845.7031	3.0131	-3.3440	-0.1708	-0.3640	9.6432	2.2010	-0.3390	-0.8155	0.2863	2638437.5000	-0.5725	1.9396	0.6708	-0.2910	9.7928	-0.2278	-0.4750	-0.8086	0.3484	2638437.5000	0.0021	0.1049	0.1227	1.6910	4.9674	-8.0426	-0.1207	0.0729	1.3899	2637919.9219	1.4695	1.0091	0.4408	0.7180	9.6790	1.3062	0.0196	-0.5185	-0.7447	2638437.5000	3509014734.9816	3509012096.5441	-0.3069	1.4703	-0.2150	0.6369	9.6056	2.1200	0.2000	-0.5766	-0.5684	2638437.5000	-0.1428	-0.1087	-0.2350	-0.7115	5.1605	-8.4634	0.0740	1.3992	0.6948	2635595.7031	-0.2440	0.0000	-0.0660	0.5043	9.5516	-2.1866	-0.5102	-0.6897	-0.2788	0.0000	0.0000
2636855.4687	3.0131	-3.3440	-0.1708	-0.6039	9.4905	2.1297	-0.3105	-0.8078	0.2928	2638447.2656	-0.5725	1.9396	0.6708	-0.2910	9.7913	-0.3850	-0.4904	-0.7715	0.3441	2638447.2656	-0.0924	-0.0899	-0.0608	1.6131	4.9674	-8.0418	-0.1207	0.0729	1.3899	2637929.6875	1.4695	1.0091	0.4408	0.7954	9.7554	1.3046	0.0490	-0.5412	-0.7588	2638447.2656	3509014734.9914	3509012096.5441	-0.3069	1.4703	-0.2150	0.7934	9.5271	2.0418	0.2020	-0.5489	-0.5642	2638447.2656	-0.1428	-0.1087	-0.2350	-0.7895	5.1621	-8.3822	0.0540	1.3718	0.7324	2635605.4687	-0.2440	0.0000	-0.0660	0.4262	9.4767	-2.0304	-0.5232	-0.7088	-0.2834	0.0000	0.0000
2636865.2344	3.1213	0.1376	-0.3517	-0.6836	9.5668	2.1297	-0.3143	-0.7845	0.3037	2638457.0312	0.2154	2.8834	-0.4609	-0.0522	9.7921	-0.3064	-0.4885	-0.7949	0.3462	2638457.0312	-0.0924	-0.0899	-0.0608	1.7689	4.9681	-7.9665	-0.1046	0.0813	1.3965	2637939.4531	1.4695	1.0091	0.4408	0.6422	9.6790	1.4613	0.0490	-0.5412	-0.7588	2638457.0312	3509014735.0011	3509012096.5441	-0.3069	1.4703	-0.2150	0.6369	9.5287	2.1998	0.2041	-0.6128	-0.5726	2638457.0312	-0.1428	-0.1087	-0.2350	-0.7131	5.1573	-8.6225	0.0680	1.3866	0.6878	2635615.2344	-0.2120	-0.0303	0.0994	0.5846	9.3995	-2.1074	-0.5046	-0.6992	-0.2696	0.0000	0.0000
