Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1593916.0156	2.9855	-0.8430	-0.4866	-0.5287	9.5668	1.6770	-0.3695	-0.8311	0.3557	1595332.0312	0.1487	-0.7048	0.1697	-1.4055	9.3807	-2.4210	-0.2788	-0.7227	0.6581	1595332.0312	-0.0712	0.2145	0.0485	-0.0219	4.4916	-8.5585	0.2797	0.2167	1.3965	1595156.2500	-0.3827	0.8627	-0.3957	0.9579	9.6026	2.0765	0.2098	-0.4938	-0.7049	1595332.0312	3509013691.8984	3509012096.5664	-0.4848	0.5398	0.2811	-0.5367	9.6542	-0.8039	0.1041	-0.6596	-0.4295	1595332.0312	-0.1116	0.1635	-0.2387	-0.2425	4.2285	-8.8521	-0.1260	1.6450	0.8380	1593076.1719	0.3627	1.5135	-0.2418	-0.1100	9.8800	0.0652	-0.4917	-0.6724	-0.3917	0.0000	0.0000
1593925.7812	2.9855	-0.8430	-0.4866	-0.6896	9.6432	1.5274	-0.3505	-0.7767	0.3601	1595341.7969	0.4517	0.2281	0.3059	-1.4055	9.3822	-2.2638	-0.2692	-0.7070	0.6602	1595341.7969	-0.0712	0.2145	0.0485	-0.0219	4.3340	-8.6338	0.2777	0.2167	1.4009	1595166.0156	-0.3827	0.8627	-0.3957	0.8797	9.6026	2.0001	0.2314	-0.5226	-0.7190	1595341.7969	3509013691.9082	3509012096.5664	-0.6828	-0.1154	0.2899	-0.5367	9.7327	-0.7257	0.1041	-0.6596	-0.4295	1595341.7969	-0.1116	0.1635	-0.2387	-0.1644	4.0729	-8.9302	-0.1120	1.6513	0.7934	1593085.9375	0.3627	1.5135	-0.2418	-0.1116	9.8020	-0.0895	-0.4861	-0.7165	-0.4078	0.0000	0.0000
1593935.5469	2.9855	-0.8430	-0.4866	-0.7693	9.5668	1.5289	-0.3505	-0.7922	0.3731	1595351.5625	0.4517	0.2281	0.3059	-1.3259	9.4587	-2.4226	-0.2692	-0.7070	0.6602	1595351.5625	-0.0712	0.2145	0.0485	-0.0219	4.3340	-8.6338	0.2817	0.2312	1.3392	1595175.7812	-0.3827	0.8627	-0.3957	0.8813	9.6026	2.1545	0.2314	-0.5226	-0.7190	1595351.5625	3509013691.9180	3509012096.5664	-0.6828	-0.1154	0.2899	-0.6149	9.7311	-0.8837	0.1122	-0.7106	-0.4211	1595351.5625	-0.1116	0.1635	-0.2387	-0.2448	4.2237	-9.0908	-0.1240	1.6576	0.8310	1593095.7031	0.3627	1.5135	-0.2418	-0.0312	9.7263	-0.0110	-0.4972	-0.6590	-0.4078	0.0000	0.0000
1593945.3125	2.8011	-0.8718	-0.4538	-0.6888	9.6432	1.6026	-0.3486	-0.7650	0.3601	1595361.3281	0.4517	0.2281	0.3059	-1.3259	9.3791	-2.5782	-0.2673	-0.6855	0.6645	1595361.3281	0.0888	-0.0907	-0.1082	-0.0998	4.4140	-8.4801	0.2817	0.2083	1.3392	1595185.5469	-0.5051	0.5128	-0.3308	1.0368	9.5263	2.2309	0.2078	-0.4691	-0.7166	1595361.3281	3509013691.9277	3509012096.5664	-0.6828	-0.1154	0.2899	-0.7714	9.6542	-0.8039	0.0939	-0.6681	-0.4232	1595361.3281	-0.1116	0.1635	-0.2387	-0.2440	4.1483	-9.0097	-0.1240	1.6576	0.8310	1593105.4687	-0.0766	1.3773	-0.0575	-0.0289	9.8051	0.2215	-0.4787	-0.6590	-0.3894	0.0000	0.0000
1593955.0781	2.8011	-0.8718	-0.4538	-0.6091	9.6432	1.6018	-0.3600	-0.8000	0.3601	1595371.0937	0.1470	-0.4737	0.2325	-1.2463	9.3034	-2.3409	-0.2769	-0.7148	0.6516	1595371.0937	0.0888	-0.0907	-0.1082	-0.0998	4.4117	-8.7106	0.2797	0.2083	1.3943	1595195.3125	-0.5051	0.5128	-0.3308	1.0353	9.5263	2.0765	0.2020	-0.4815	-0.7166	1595371.0937	3509013691.9375	3509012096.5664	-0.7292	-0.0080	0.2143	-0.5367	9.6534	-0.8830	0.0939	-0.6681	-0.4232	1595371.0937	0.2603	0.2326	-0.5060	-0.2440	4.1483	-9.0097	-0.1200	1.6345	0.8568	1593115.2344	-0.0766	1.3773	-0.0575	-0.1912	9.8020	-0.0895	-0.4935	-0.6686	-0.4009	0.0000	0.0000
1593964.8437	2.8011	-0.8718	-0.4538	-0.6888	9.6432	1.6026	-0.3600	-0.8039	0.3601	1595380.8594	0.1470	-0.4737	0.2325	-1.3259	9.2246	-2.4179	-0.2712	-0.7070	0.6667	1595380.8594	0.0888	-0.0907	-0.1082	-0.0998	4.4132	-8.5569	0.2837	0.2062	1.4075	1595205.0781	-0.5051	0.5128	-0.3308	0.9579	9.5263	2.0773	0.2020	-0.4815	-0.7166	1595380.8594	3509013691.9473	3509012096.5664	-0.7292	-0.0080	0.2143	-0.6149	9.6534	-0.8830	0.1041	-0.6702	-0.4211	1595380.8594	0.2603	0.2326	-0.5060	-0.1644	4.0729	-8.9302	-0.1080	1.6660	0.8005	1593125.0000	-0.0766	1.3773	-0.0575	-0.1093	9.8043	0.1438	-0.4935	-0.6877	-0.3963	0.0000	0.0000
1593974.6094	3.0106	-1.0273	0.0911	-0.6881	9.5668	1.6785	-0.3657	-0.8194	0.3709	1595390.6250	0.1470	-0.4737	0.2325	-1.4055	9.3018	-2.4981	-0.2712	-0.7070	0.6667	1595390.6250	0.1242	0.1696	-0.1060	-0.0998	4.4924	-8.4809	0.2877	0.2312	1.3458	1595214.8437	-0.1378	-0.0563	-0.5569	0.9594	9.5263	2.2317	0.2098	-0.5267	-0.7119	1595390.6250	3509013691.9570	3509012096.5664	-0.7292	-0.0080	0.2143	-0.6149	9.6534	-0.8830	0.1143	-0.7106	-0.4253	1595390.6250	0.2603	0.2326	-0.5060	-0.0864	4.1483	-9.0128	-0.1280	1.6197	0.8380	1593134.7656	-0.0766	1.3773	-0.0575	-0.0304	9.6506	0.0675	-0.4879	-0.6552	-0.4009	0.0000	0.0000
