Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
148144.5312	-0.2108	-5.6285	-0.0249	-2.5044	8.9558	3.3573	-0.4400	-0.8854	-0.0911	148144.5312	-1.6499	1.0536	4.0014	0.4254	9.7203	0.3240	-0.4404	-0.8926	0.2086	148144.5312	0.2339	-0.3847	-0.0518	-0.7226	4.1780	-8.5484	0.2314	0.0667	1.0683	148144.5312	-0.5051	0.1237	3.7703	0.3427	9.6026	2.4687	0.2608	-0.4527	-0.6323	148144.5312	3509012244.7666	3509012096.6221	-0.7052	0.1446	-3.4753	1.2628	9.5883	0.3819	0.1469	-0.6340	-0.3389	148144.5312	-0.1959	-0.5891	-0.8598	0.1623	5.9443	-7.7801	-0.2200	1.2311	0.5939	148144.5312	0.7740	-0.1968	-0.1825	0.0390	9.9463	-0.9464	-0.4638	-0.6475	-0.2972	0.0000	0.0000
148154.2969	-0.2108	-5.6285	-0.0249	-2.4255	9.0322	3.2806	-0.4324	-0.8524	-0.0651	148154.2969	-1.6499	1.0536	4.0014	0.2662	9.7203	0.3240	-0.4346	-0.8457	0.2215	148154.2969	0.2339	-0.3847	-0.0518	-0.8783	4.4894	-8.7804	0.2314	0.0667	1.0683	148154.2969	-0.5051	0.1237	3.7703	0.2653	9.6026	2.4695	0.2353	-0.4342	-0.6159	148154.2969	3509012244.7764	3509012096.6221	-0.3656	0.6914	-3.0410	1.2628	9.6660	0.3811	0.1408	-0.6468	-0.3432	148154.2969	-0.1959	-0.5891	-0.8598	0.2396	5.9411	-7.9408	-0.2200	1.2101	0.5657	148154.2969	-1.5731	-1.2260	-0.6342	0.1179	9.7926	-1.0226	-0.4508	-0.6264	-0.2880	0.0000	0.0000
148164.0625	-0.4268	1.6459	-2.9074	-2.4270	9.0322	3.1302	-0.4400	-0.8893	-0.0824	148164.0625	-0.4133	0.9254	3.1325	0.3458	9.7976	0.2439	-0.4346	-0.8457	0.2215	148164.0625	0.9340	0.6490	0.0580	-0.8005	4.4879	-8.9348	0.2193	0.0479	1.1233	148164.0625	-0.5051	0.1237	3.7703	0.4193	9.6026	2.3907	0.2353	-0.4342	-0.6159	148164.0625	3509012244.7862	3509012096.6221	-0.3656	0.6914	-3.0410	1.3411	9.7446	0.4593	0.1408	-0.6468	-0.3432	148164.0625	0.0567	0.2276	-0.5750	0.1616	5.9427	-7.8596	-0.2300	1.2101	0.5657	148164.0625	-1.5731	-1.2260	-0.6342	0.0398	9.7177	-0.8663	-0.4620	-0.6667	-0.3018	0.0000	0.0000
148173.8281	-0.4268	1.6459	-2.9074	-2.3458	8.8795	3.2813	-0.4362	-0.8524	-0.0738	148173.8281	-0.4133	0.9254	3.1325	0.3458	9.7976	0.2439	-0.4288	-0.8496	0.2129	148173.8281	0.9340	0.6490	0.0580	-0.8783	4.4102	-8.8564	0.2173	0.0271	1.1101	148173.8281	0.5051	-1.3398	2.8252	0.4193	9.6790	2.3900	0.2451	-0.4609	-0.6206	148173.8281	3509012244.7959	3509012096.6221	-0.3656	0.6914	-3.0410	1.4193	9.8223	0.4586	0.1306	-0.6106	-0.3474	148173.8281	0.0567	0.2276	-0.5750	0.1615	6.0197	-7.8612	-0.2120	1.2080	0.6056	148173.8281	-1.5731	-1.2260	-0.6342	0.0398	9.7177	-0.8663	-0.4601	-0.6149	-0.2696	0.0000	0.0000
148183.5937	-0.4268	1.6459	-2.9074	-2.3435	8.9558	3.5061	-0.4381	-0.8951	-0.0954	148183.5937	-0.4133	0.9254	3.1325	0.3458	9.7187	0.1668	-0.4288	-0.8789	0.2086	148183.5937	0.9340	0.6490	0.0580	-0.8005	4.2557	-8.6252	0.2173	0.0271	1.1101	148183.5937	0.5051	-1.3398	2.8252	0.2653	9.5263	2.4702	0.2608	-0.4753	-0.6347	148183.5937	3509012244.8057	3509012096.6221	0.0449	0.3358	-1.6049	1.4193	9.6660	0.3811	0.1429	-0.6553	-0.3600	148183.5937	0.0567	0.2276	-0.5750	0.0039	5.9427	-7.8565	-0.2260	1.2143	0.6033	148183.5937	-1.8498	-2.3460	-0.9262	0.0391	9.7170	-0.9441	-0.4527	-0.6475	-0.2972	0.0000	0.0000
148193.3594	1.0180	-5.1191	-3.5324	-2.2638	8.9558	3.5053	-0.4324	-0.8563	-0.0672	148193.3594	-0.0988	0.8183	1.8233	0.3458	9.7187	0.1668	-0.4269	-0.8301	0.2151	148193.3594	0.4445	0.3318	0.0597	-0.8783	4.4102	-8.8564	0.2274	0.0500	1.0837	148193.3594	0.5051	-1.3398	2.8252	0.3427	9.6790	2.4679	0.2431	-0.4239	-0.6300	148193.3594	3509012244.8155	3509012096.6221	0.0449	0.3358	-1.6049	1.5758	9.8207	0.3006	0.1429	-0.6553	-0.3600	148193.3594	0.3368	0.0366	-0.6566	0.1616	5.8657	-7.8581	-0.2260	1.2143	0.6033	148193.3594	-1.8498	-2.3460	-0.9262	0.0391	9.7170	-0.9441	-0.4545	-0.6398	-0.2926	0.0000	0.0000
148203.1250	1.0180	-5.1191	-3.5324	-2.5849	9.1086	3.2814	-0.4362	-0.8893	-0.0868	148203.1250	-0.0988	0.8183	1.8233	0.5050	9.6407	0.1684	-0.4269	-0.8301	0.2151	148203.1250	0.4445	0.3318	0.0597	-0.8005	4.2541	-8.7788	0.2133	0.0187	1.1278	148203.1250	0.8572	-2.1697	1.4224	0.4201	9.6026	2.4679	0.2431	-0.4239	-0.6300	148203.1250	3509012244.8252	3509012096.6221	0.0449	0.3358	-1.6049	1.6540	9.7438	0.3803	0.1388	-0.6404	-0.3411	148203.1250	0.3368	0.0366	-0.6566	0.1608	5.8641	-7.9377	-0.2100	1.2143	0.5657	148203.1250	-1.8498	-2.3460	-0.9262	0.1194	9.8707	-0.8678	-0.4638	-0.6667	-0.2949	0.0000	0.0000
148212.8906	1.0180	-5.1191	-3.5324	-2.4262	9.0322	3.2054	-0.4286	-0.8718	-0.0846	148212.8906	-0.0988	0.8183	1.8233	0.3458	9.7968	0.1652	-0.4308	-0.8516	0.2151	148212.8906	0.4445	0.3318	0.0597	-0.8783	4.4110	-8.7796	0.2294	0.0333	1.1233	148212.8906	0.8572	-2.1697	1.4224	0.1872	9.6026	2.3931	0.2294	-0.4403	-0.6347	148212.8906	3509012244.8350	3509012096.6221	0.0466	-0.7035	0.0849	1.8105	9.6668	0.4601	0.1306	-0.6128	-0.3537	148212.8906	0.3368	0.0366	-0.6566	0.1615	6.0197	-7.8612	-0.2020	1.2248	0.6127	148212.8906	0.5991	-2.5428	-0.9332	0.1194	9.7177	-0.8663	-0.4638	-0.6475	-0.2972	0.0000	0.0000
148222.6562	1.0180	-5.1191	-3.5324	-2.4255	8.9558	3.2813	-0.4343	-0.8913	-0.0868	148222.6562	0.1259	-0.7811	0.9247	0.4254	9.7968	0.1652	-0.4269	-0.8555	0.2086	148222.6562	-0.0257	-0.5304	-0.3091	-0.8783	4.2534	-8.8549	0.2294	0.0333	1.1233	148222.6562	0.8572	-2.1697	1.4224	0.2638	9.5263	2.3159	0.2431	-0.5021	-0.6393	148222.6562	3509012244.8447	3509012096.6221	0.0466	-0.7035	0.0849	1.5758	9.5891	0.4609	0.1429	-0.6128	-0.3474	148222.6562	0.3368	0.0366	-0.6566	0.3184	5.8640	-7.9408	-0.2180	1.2059	0.5869	148222.6562	0.5991	-2.5428	-0.9332	0.0391	9.6405	-0.9433	-0.4657	-0.6628	-0.2903	0.0000	0.0000
148232.4219	0.5406	-0.9413	-2.5382	-2.4255	8.9558	3.2813	-0.4324	-0.8660	-0.0651	148232.4219	0.1259	-0.7811	0.9247	0.3458	9.7195	0.2454	-0.4288	-0.8457	0.2323	148232.4219	-0.0257	-0.5304	-0.3091	-0.7226	4.3325	-8.7804	0.2294	0.0458	1.0793	148232.4219	0.6429	-1.6953	-0.8338	0.1879	9.6026	2.4702	0.2431	-0.4342	-0.6323	148232.4219	3509012244.8545	3509012096.6221	0.0466	-0.7035	0.0849	1.4193	9.7454	0.5383	0.1429	-0.6128	-0.3474	148232.4219	0.4494	-0.3272	-0.3258	0.2396	5.8641	-7.9392	-0.2180	1.2059	0.5869	148232.4219	0.5991	-2.5428	-0.9332	0.0391	9.6405	-0.9433	-0.4583	-0.6571	-0.2834	0.0000	0.0000
