Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2733447.2656	2.3577	0.1759	-0.8122	-0.3610	9.5668	2.5025	-0.2400	-0.7864	0.2972	2735039.0625	-0.0725	0.8118	-0.2162	-0.1318	9.7928	-0.2278	-0.4462	-0.7930	0.4215	2735039.0625	-0.0012	-0.0604	-0.0462	1.8467	5.0442	-8.1986	0.0201	0.1229	1.3392	2734521.4844	2.4032	0.0109	-0.2051	0.7288	9.5263	2.3884	0.0255	-0.4712	-0.8361	2735039.0625	3509014831.5583	3509012096.5193	-0.2988	1.0576	0.5926	0.5587	9.6795	1.7242	0.2408	-0.5936	-0.5642	2735039.0625	-0.0197	0.2408	-0.4075	-0.7122	5.0049	-8.5398	0.0880	1.4769	0.7441	2732011.7187	0.0113	-0.4995	-0.3944	0.4200	9.3176	-2.6509	-0.5139	-0.7356	-0.2419	0.0000	0.0000
2733457.0312	2.3577	0.1759	-0.8122	-0.6001	9.4905	2.5057	-0.2724	-0.7961	0.3145	2735048.8281	-0.1076	-0.3788	-0.2573	-0.1318	9.7921	-0.3064	-0.4462	-0.7930	0.4215	2735048.8281	-0.0012	-0.0604	-0.0462	1.7689	4.9658	-8.1970	0.0201	0.1229	1.3392	2734531.2500	1.5460	-1.3345	0.3059	0.7281	9.5263	2.3112	0.0412	-0.4486	-0.8431	2735048.8281	3509014831.5681	3509012096.5193	-0.2988	1.0576	0.5926	0.5587	9.7572	1.7234	0.2490	-0.5936	-0.5642	2735048.8281	-0.3007	0.3282	-0.4150	-0.9487	5.0050	-8.5351	0.0880	1.4769	0.7441	2732021.4844	0.0113	-0.4995	-0.3944	0.3396	9.3168	-2.7286	-0.5250	-0.7720	-0.2396	0.0000	0.0000
2733466.7969	3.0154	0.9517	-0.6613	-0.5204	9.5668	2.5041	-0.2438	-0.7786	0.3232	2735058.5937	-0.1076	-0.3788	-0.2573	-0.1318	9.7921	-0.3064	-0.4596	-0.8203	0.4129	2735058.5937	0.1242	0.1699	-0.1212	1.7689	4.8882	-8.1194	0.0000	0.1250	1.3877	2734541.0156	1.5460	-1.3345	0.3059	0.6522	9.5263	2.4664	0.0510	-0.4486	-0.8407	2735058.5937	3509014831.5779	3509012096.5193	-0.2988	1.0576	0.5926	0.6369	9.6818	1.9612	0.2327	-0.5596	-0.5621	2735058.5937	-0.3007	0.3282	-0.4150	-0.8706	5.0034	-8.6162	0.0560	1.4874	0.6995	2732031.2500	-0.2909	-0.6508	-0.1854	0.5776	9.3925	-2.8072	-0.5213	-0.7778	-0.2373	0.0000	0.0000
2733476.5625	3.0154	0.9517	-0.6613	-0.5204	9.4905	2.5049	-0.2648	-0.8039	0.3210	2735068.3594	-0.1076	-0.3788	-0.2573	-0.1318	9.7897	-0.5422	-0.4442	-0.7949	0.4258	2735068.3594	0.1242	0.1699	-0.1212	1.7689	4.9681	-7.9665	0.0161	0.1500	1.3480	2734550.7812	1.5460	-1.3345	0.3059	0.6515	9.5263	2.3892	0.0510	-0.4486	-0.8407	2735068.3594	3509014831.5876	3509012096.5193	-0.1629	0.8575	0.4681	0.5587	9.7572	1.7234	0.2327	-0.5936	-0.5705	2735068.3594	-0.3007	0.3282	-0.4150	-0.7911	5.0819	-8.5398	0.0740	1.4727	0.7113	2732041.0156	-0.2909	-0.6508	-0.1854	0.3381	9.2388	-2.8834	-0.5288	-0.7816	-0.2373	0.0000	0.0000
2733486.3281	3.0154	0.9517	-0.6613	-0.5212	9.5668	2.4289	-0.2514	-0.7728	0.3080	2735078.1250	-0.3350	0.4819	-0.3627	-0.0522	9.7140	-0.3048	-0.4538	-0.7930	0.4194	2735078.1250	0.1242	0.1699	-0.1212	1.7689	4.9674	-8.0434	0.0121	0.1562	1.3502	2734560.5469	2.1736	2.1269	-0.1702	0.7288	9.5263	2.3884	0.0333	-0.4465	-0.8407	2735078.1250	3509014831.5974	3509012096.5193	-0.1629	0.8575	0.4681	0.5587	9.6033	1.8830	0.2204	-0.5936	-0.5705	2735078.1250	0.0889	0.1928	-0.4704	-0.7115	5.1605	-8.4634	0.0480	1.4580	0.7488	2732050.7812	-0.2909	-0.6508	-0.1854	0.3396	9.3933	-2.7294	-0.5232	-0.7280	-0.2258	0.0000	0.0000
2733496.0937	3.9650	-0.5306	-0.1894	-0.5212	9.6432	2.4282	-0.2610	-0.8252	0.3015	2735087.8906	-0.3350	0.4819	-0.3627	-0.0522	9.7140	-0.3048	-0.4538	-0.7930	0.4194	2735087.8906	0.1381	0.1090	-0.1523	1.7689	4.8090	-8.1954	0.0121	0.1562	1.3502	2734570.3125	2.1736	2.1269	-0.1702	0.8836	9.6026	2.3861	0.0275	-0.4506	-0.8361	2735087.8906	3509014831.6072	3509012096.5193	-0.1629	0.8575	0.4681	0.5587	9.6810	1.8822	0.2469	-0.5596	-0.5642	2735087.8906	0.0889	0.1928	-0.4704	-0.8698	5.0050	-8.5367	0.0480	1.4580	0.7488	2732060.5469	0.0441	-0.1514	-0.1533	0.5784	9.2403	-2.7279	-0.5158	-0.7433	-0.2419	0.0000	0.0000
2733505.8594	3.9650	-0.5306	-0.1894	-0.5219	9.4905	2.3545	-0.2305	-0.7825	0.3124	2735097.6562	-0.3350	0.4819	-0.3627	-0.0522	9.7132	-0.3835	-0.4500	-0.8027	0.4129	2735097.6562	0.1381	0.1090	-0.1523	1.7689	4.8874	-8.1962	-0.0080	0.1354	1.4009	2734580.0781	2.1736	2.1269	-0.1702	0.9618	9.5263	2.4633	0.0392	-0.5062	-0.8431	2735097.6562	3509014831.6169	3509012096.5193	-0.2830	0.7976	0.6513	0.6369	9.6041	1.9620	0.2224	-0.5723	-0.5684	2735097.6562	0.0889	0.1928	-0.4704	-0.6334	5.0049	-8.5414	0.0560	1.4790	0.6972	2732070.3125	0.0441	-0.1514	-0.1533	0.5792	9.3940	-2.6517	-0.5009	-0.7586	-0.2281	0.0000	0.0000
2733515.6250	3.9650	-0.5306	-0.1894	-0.3625	9.5668	2.3521	-0.2667	-0.8097	0.3080	2735107.4219	0.1130	0.7933	-0.3428	-0.0522	9.7140	-0.3048	-0.4519	-0.8008	0.4280	2735107.4219	0.1381	0.1090	-0.1523	1.8467	4.9681	-7.9673	-0.0020	0.1396	1.3877	2734589.8437	2.3879	1.5891	-0.6462	1.0376	9.4499	2.3089	0.0392	-0.5062	-0.8431	2735107.4219	3509014831.6267	3509012096.5193	-0.2830	0.7976	0.6513	0.5587	9.6041	1.9620	0.2224	-0.5723	-0.5684	2735107.4219	0.0889	0.1928	-0.4704	-0.8699	5.0819	-8.5382	0.0820	1.5021	0.7113	2732080.0781	0.0441	-0.1514	-0.1533	0.4192	9.3933	-2.7294	-0.5232	-0.7778	-0.2350	0.0000	0.0000
2733525.3906	3.4353	-1.3384	-0.0846	-0.4407	9.6432	2.5026	-0.2590	-0.7961	0.3015	2735117.1875	0.1130	0.7933	-0.3428	-0.0522	9.7905	-0.4636	-0.4519	-0.8008	0.4280	2735117.1875	-0.0259	0.2158	-0.0432	1.7689	4.9666	-8.1202	-0.0020	0.1396	1.3877	2734599.6094	2.3879	1.5891	-0.6462	0.9610	9.5263	2.3861	0.0412	-0.4383	-0.8267	2735117.1875	3509014831.6365	3509012096.5193	-0.2830	0.7976	0.6513	0.8716	9.6810	1.8822	0.2367	-0.5298	-0.5705	2735117.1875	0.0138	0.1264	-0.1820	-0.7903	5.0065	-8.4587	0.0640	1.4706	0.7488	2732089.8437	-0.3199	-0.4995	-0.0478	0.4981	9.3160	-2.8064	-0.5288	-0.7510	-0.2281	0.0000	0.0000
2733535.1562	3.4353	-1.3384	-0.0846	-0.5219	9.4905	2.3545	-0.2686	-0.8058	0.3102	2735126.9531	0.1130	0.7933	-0.3428	-0.1318	9.7928	-0.2278	-0.4500	-0.7891	0.4237	2735126.9531	-0.0259	0.2158	-0.0432	1.7689	5.0450	-8.1210	-0.0121	0.1313	1.3634	2734609.3750	2.3879	1.5891	-0.6462	0.8085	9.5263	2.6192	0.0255	-0.4259	-0.8337	2735126.9531	3509014831.6462	3509012096.5193	-0.2830	0.7976	0.6513	0.7152	9.6826	2.0402	0.2408	-0.5574	-0.5747	2735126.9531	0.0138	0.1264	-0.1820	-0.7910	5.0049	-8.5383	0.0640	1.4706	0.7488	2732099.6094	-0.3199	-0.4995	-0.0478	0.4988	9.3168	-2.7286	-0.5158	-0.7663	-0.2350	0.0000	0.0000
