Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3660478.5156	3.1318	-1.0899	0.0164	-0.9842	8.9558	3.9438	-0.5390	-0.8466	-0.0108	3662070.3125	0.2950	6.9467	0.6798	-0.7687	9.6391	0.0111	-0.4115	-0.8086	0.4624	3661591.7969	-0.0931	-0.1230	0.0605	0.1338	5.9924	-7.4994	0.0865	0.0375	1.3106	3661552.7344	1.8981	-3.7050	1.6345	0.5106	9.1444	3.7840	0.2569	-0.3621	-0.7963	3661650.3906	3509015758.1356	3509012096.4852	0.2620	-0.4611	0.3017	0.4022	9.5318	2.5158	0.4469	-0.5957	-0.4526	3661855.4687	-0.0037	0.5275	-0.3658	0.7178	6.7988	-7.4103	-0.0740	1.3445	0.6784	3659042.9687	-1.7220	-0.9989	-0.3100	1.3954	9.6436	-0.6323	-0.6271	-0.6571	-0.3502	0.0000	0.0000
3660488.2812	3.1318	-1.0899	0.0164	-0.9827	8.8795	4.0949	-0.5524	-0.8913	-0.0304	3662080.0781	0.2950	6.9467	0.6798	-0.7687	9.7164	-0.0690	-0.4327	-0.8691	0.4581	3661601.5625	-0.0931	-0.1230	0.0605	0.2895	5.9932	-7.4242	0.0905	0.0229	1.3128	3661562.5000	1.3776	-2.7212	1.0957	0.5880	9.0680	3.7840	0.2569	-0.3621	-0.7963	3661660.1562	3509015758.1453	3509012096.4852	0.0004	-0.4738	0.0412	0.4804	9.6072	2.2780	0.4265	-0.6149	-0.4505	3661865.2344	0.0738	0.3744	-0.4267	0.7974	6.6464	-7.3292	-0.0860	1.3382	0.7183	3659052.7344	-1.7220	-0.9989	-0.3100	1.4742	9.6428	-0.7100	-0.6197	-0.6092	-0.3571	0.0000	0.0000
3660498.0469	3.1318	-1.0899	0.0164	-0.8249	9.1086	3.9407	-0.5314	-0.8524	-0.0022	3662089.8437	0.2950	6.9467	0.6798	-0.6891	9.7125	-0.4621	-0.4000	-0.8262	0.4602	3661611.3281	0.1263	-0.4799	0.1612	0.3674	6.1500	-7.4265	0.0785	0.0583	1.2709	3661572.2656	1.3776	-2.7212	1.0957	0.4333	8.9916	3.7863	0.2922	-0.3683	-0.8150	3661669.9219	3509015758.1551	3509012096.4852	0.0004	-0.4738	0.0412	0.5587	9.6080	2.3570	0.4245	-0.5809	-0.4547	3661875.0000	0.0738	0.3744	-0.4267	0.7982	6.8020	-7.2527	-0.0860	1.3382	0.7183	3659062.5000	-1.7220	-0.9989	-0.3100	1.3923	9.7170	-0.9441	-0.6048	-0.6130	-0.3502	0.0000	0.0000
3660507.8125	3.1318	-1.0899	0.0164	-1.0632	8.9558	4.0198	-0.5429	-0.8816	-0.0174	3662099.6094	-0.1316	4.3455	0.5155	-0.6095	9.7140	-0.3048	-0.4000	-0.8262	0.4602	3661621.0937	0.1263	-0.4799	0.1612	0.2117	6.1485	-7.5786	0.0785	0.0500	1.2952	3661582.0312	1.3776	-2.7212	1.0957	0.4348	9.1444	3.9392	0.2667	-0.3786	-0.8033	3661679.6875	3509015758.1649	3509012096.4852	0.0004	-0.4738	0.0412	0.4804	9.5303	2.3578	0.4408	-0.6085	-0.4547	3661884.7656	0.0738	0.3744	-0.4267	0.7966	6.8758	-7.4134	-0.0760	1.3697	0.6854	3659072.2656	-1.6902	-1.0746	-0.1749	1.2354	9.6428	-0.7100	-0.6067	-0.6609	-0.3779	0.0000	0.0000
3660517.5781	4.1880	-4.3070	0.5242	-1.0632	8.8795	4.0205	-0.5371	-0.8680	-0.0130	3662109.3750	-0.1316	4.3455	0.5155	-0.8483	9.7140	-0.3048	-0.4250	-0.8457	0.4602	3661630.8594	0.1263	-0.4799	0.1612	0.3674	6.0700	-7.5794	0.0785	0.0500	1.2952	3661591.7969	1.3317	-3.0533	0.9730	0.4332	9.2208	3.7840	0.2667	-0.3786	-0.8033	3661689.4531	3509015758.1746	3509012096.4852	0.4087	-0.5849	-0.2662	0.5587	9.6080	2.3570	0.4408	-0.6085	-0.4547	3661894.5312	0.0891	0.3899	-0.4574	0.7982	6.8020	-7.2527	-0.0680	1.3424	0.6831	3659082.0312	-1.6902	-1.0746	-0.1749	1.4750	9.5672	-0.6315	-0.6141	-0.6207	-0.3525	0.0000	0.0000
3660527.3437	4.1880	-4.3070	0.5242	-1.3022	8.8031	4.0237	-0.5619	-0.8680	-0.0239	3662119.1406	-0.1316	4.3455	0.5155	-0.9279	9.6352	-0.3819	-0.4250	-0.8672	0.4624	3661640.6250	0.0590	-0.0677	0.2876	0.3674	6.0708	-7.5026	0.0845	0.0125	1.3018	3661601.5625	1.3317	-3.0533	0.9730	0.3566	9.1444	3.8628	0.2510	-0.3436	-0.7939	3661699.2187	3509015758.1844	3509012096.4852	0.4087	-0.5849	-0.2662	0.4804	9.6088	2.4360	0.4367	-0.6213	-0.4526	3661904.2969	0.0891	0.3899	-0.4574	0.8769	6.8790	-7.2559	-0.0800	1.3466	0.7277	3659091.7969	-1.6902	-1.0746	-0.1749	1.3946	9.6428	-0.7100	-0.6160	-0.6188	-0.3594	0.0000	0.0000
3660537.1094	4.1880	-4.3070	0.5242	-1.4631	8.8031	3.8749	-0.5467	-0.8408	0.0022	3662128.9062	-0.6168	3.1207	0.5329	-0.9279	9.7140	-0.3048	-0.3981	-0.8047	0.4667	3661650.3906	0.0590	-0.0677	0.2876	0.3674	6.0708	-7.5026	0.0946	0.0417	1.2555	3661611.3281	1.3317	-3.0533	0.9730	0.3574	8.9916	3.9415	0.2765	-0.3621	-0.8173	3661708.9844	3509015758.1941	3509012096.4852	0.4087	-0.5849	-0.2662	0.6369	9.4525	2.3586	0.4184	-0.5872	-0.4653	3661914.0625	0.0891	0.3899	-0.4574	0.8762	6.8004	-7.3339	-0.0800	1.3466	0.7277	3659101.5625	-1.6902	-1.0746	-0.1749	1.3143	9.5656	-0.7870	-0.6011	-0.6034	-0.3479	0.0000	0.0000
3660546.8750	3.3743	-4.0994	1.3246	-1.4631	8.6504	3.8764	-0.5619	-0.8621	-0.0087	3662138.6719	-0.6168	3.1207	0.5329	-0.7687	9.7148	-0.2262	-0.3981	-0.8047	0.4667	3661660.1562	0.0590	-0.0677	0.2876	0.2895	6.1492	-7.5026	0.0946	0.0417	1.2555	3661621.0937	1.5001	-3.5756	0.4083	0.5114	9.0680	3.8620	0.2784	-0.3498	-0.8103	3661718.7500	3509015758.2039	3509012096.4852	0.4087	-0.5849	-0.2662	0.5587	9.6072	2.2780	0.4184	-0.5872	-0.4653	3661923.8281	0.0289	0.0360	-0.2266	0.9566	6.8035	-7.1763	-0.0740	1.3361	0.6737	3659111.3281	-3.4081	-1.5741	-0.0758	1.3166	9.5679	-0.5538	-0.6011	-0.6207	-0.3687	0.0000	0.0000
3660556.6406	3.3743	-4.0994	1.3246	-1.3819	8.7267	4.0253	-0.5371	-0.8621	-0.0195	3662148.4375	-0.6168	3.1207	0.5329	-0.6891	9.7140	-0.3048	-0.4135	-0.8027	0.4581	3661669.9219	0.0590	-0.0677	0.2876	0.4453	5.8355	-7.5010	0.0926	0.0354	1.2665	3661630.8594	1.5001	-3.5756	0.4083	0.4348	8.9916	3.9407	0.2784	-0.3498	-0.8103	3661728.5156	3509015758.2137	3509012096.4852	0.3918	-0.2485	-0.4313	0.4804	9.6072	2.2780	0.4490	-0.5830	-0.4611	3661933.5937	0.0289	0.0360	-0.2266	0.7974	6.7234	-7.3308	-0.0720	1.3655	0.6901	3659121.0937	-3.4081	-1.5741	-0.0758	1.4743	9.4899	-0.7085	-0.6030	-0.6034	-0.3479	0.0000	0.0000
3660566.4062	3.3743	-4.0994	1.3246	-1.3819	8.7267	4.0253	-0.5524	-0.8951	-0.0217	3662158.2031	-0.6168	3.1207	0.5329	-0.8483	9.7921	-0.3064	-0.4212	-0.8789	0.4602	3661679.6875	0.0254	-0.2376	0.3623	0.2895	5.9924	-7.5010	0.0946	0.0125	1.2930	3661640.6250	1.5001	-3.5756	0.4083	0.4348	9.0680	3.9400	0.2588	-0.3251	-0.7963	3661738.2812	3509015758.2234	3509012096.4852	0.3918	-0.2485	-0.4313	0.4804	9.6096	2.5150	0.4490	-0.6021	-0.4653	3661943.3594	0.0289	0.0360	-0.2266	0.8762	6.8004	-7.3339	-0.0860	1.3214	0.7371	3659130.8594	-3.4081	-1.5741	-0.0758	1.3150	9.6428	-0.7100	-0.6085	-0.6456	-0.3525	0.0000	0.0000
