Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3450625.0000	2.3315	2.7536	-1.1002	-1.4639	9.1850	3.7959	0.2400	-0.8621	-0.1367	3452216.7969	0.8512	-1.6266	-0.4797	-0.0522	9.6360	-0.3033	0.3212	-0.8262	0.1914	3451738.2812	0.2579	1.5703	-1.1880	0.4453	6.1515	-7.2737	0.3280	-0.6188	0.4581	3451699.2187	-1.4695	3.2148	-2.1229	1.2728	9.3735	2.6161	-0.7353	-0.5741	-0.3115	3451796.8750	3509015548.2870	3509012096.4902	-1.4052	3.1930	1.1807	0.1675	9.6842	2.1982	-0.4469	-0.6638	-0.4968	3452001.9531	0.0451	0.5046	-0.1717	0.2473	7.0348	-7.1668	-0.4120	0.6555	0.0634	3449189.4531	-7.3172	-6.4780	-6.1325	1.0693	9.2536	-1.4060	-0.3154	-0.6111	0.4908	0.0000	0.0000
3450634.7656	2.3315	2.7536	-1.1002	-1.3038	9.1850	3.8695	0.2857	-0.8078	-0.1367	3452226.5625	0.9197	-3.1595	-1.3730	-0.0522	9.7140	-0.3048	0.2981	-0.8262	0.2194	3451748.0469	0.2579	1.5703	-1.1880	0.2895	6.1515	-7.2721	0.3541	-0.6062	0.4295	3451708.9844	-1.4695	3.2148	-2.1229	1.2728	9.3735	2.6161	-0.7353	-0.5741	-0.3115	3451806.6406	3509015548.2968	3509012096.4902	-1.4052	3.1930	1.1807	0.2457	9.6850	2.2772	-0.4898	-0.6362	-0.5011	3452011.7187	-0.2072	0.3706	-0.4333	0.3269	6.9593	-7.0873	-0.4120	0.6555	0.0634	3449199.2187	-7.3172	-6.4780	-6.1325	0.9093	9.1763	-1.4830	-0.3117	-0.6130	0.5092	0.0000	0.0000
3450644.5312	2.3315	2.7536	-1.1002	-1.3819	9.0322	4.0222	0.2381	-0.8641	-0.1410	3452236.3281	0.9197	-3.1595	-1.3730	-0.2114	9.7921	-0.3064	0.2942	-0.8477	0.1849	3451757.8125	0.2579	1.5703	-1.1880	0.3674	6.0723	-7.3489	0.3119	-0.6188	0.4824	3451718.7500	-0.9949	4.1969	-3.0114	1.4268	9.5263	2.5358	-0.7471	-0.5782	-0.3302	3451816.4062	3509015548.3066	3509012096.4902	-0.5914	1.9316	0.2797	0.3240	9.6064	2.1990	-0.4898	-0.6362	-0.5011	3452021.4844	-0.2072	0.3706	-0.4333	0.3269	6.9593	-7.0873	-0.3640	0.6429	-0.0117	3449208.9844	-3.5743	-7.8402	-4.5244	0.9889	9.3292	-1.4845	-0.3265	-0.6341	0.4839	0.0000	0.0000
3450654.2969	4.7324	1.7017	1.6341	-1.1406	9.0322	4.2454	0.2667	-0.8524	-0.1258	3452246.0937	0.9197	-3.1595	-1.3730	-0.2910	9.7928	-0.2278	0.3423	-0.8047	0.1957	3451767.5781	0.2390	0.6244	-0.6651	0.4453	6.1508	-7.3505	0.3119	-0.6188	0.4824	3451728.5156	-0.9949	4.1969	-3.0114	1.2713	9.3735	2.4617	-0.7294	-0.5864	-0.3396	3451826.1719	3509015548.3163	3509012096.4902	-0.5914	1.9316	0.2797	0.1675	9.6834	2.1192	-0.4531	-0.6787	-0.5453	3452031.2500	-0.2072	0.3706	-0.4333	0.3269	7.0363	-7.0888	-0.3380	0.6996	0.0211	3449218.7500	-3.5743	-7.8402	-4.5244	0.9881	9.4049	-1.5631	-0.3191	-0.5977	0.5115	0.0000	0.0000
3450664.0625	4.7324	1.7017	1.6341	-1.0601	8.8795	4.3213	0.2476	-0.8524	-0.1432	3452255.8594	0.9366	-2.2362	-1.8777	-0.2910	9.7913	-0.3850	0.3423	-0.8047	0.1957	3451777.3437	0.2390	0.6244	-0.6651	0.3674	6.2292	-7.3505	0.3320	-0.6167	0.4714	3451738.2812	-0.9949	4.1969	-3.0114	1.3495	9.2971	2.5389	-0.7294	-0.5864	-0.3396	3451835.9375	3509015548.3261	3509012096.4902	-0.5914	1.9316	0.2797	0.2457	9.6834	2.1192	-0.4551	-0.6681	-0.5116	3452041.0156	-0.3437	0.0604	-0.0354	0.2481	6.9594	-7.0857	-0.4020	0.6513	0.0469	3449228.5156	-3.5743	-7.8402	-4.5244	0.9881	9.4049	-1.5631	-0.3358	-0.6092	0.4908	0.0000	0.0000
3450673.8281	4.7324	1.7017	1.6341	-0.9834	8.6504	4.0220	0.2838	-0.7942	-0.1150	3452265.6250	0.9366	-2.2362	-1.8777	-0.1318	9.8709	-0.2294	0.2885	-0.8105	0.2065	3451787.1094	0.2390	0.6244	-0.6651	0.2117	6.2292	-7.3489	0.3481	-0.6271	0.4383	3451748.0469	-0.9949	4.1969	-3.0114	1.2728	9.3735	2.6161	-0.7196	-0.5576	-0.3068	3451845.7031	3509015548.3359	3509012096.4902	-0.1008	0.4442	0.5865	0.1675	9.6056	2.1200	-0.4551	-0.6681	-0.5116	3452050.7812	-0.3437	0.0604	-0.0354	0.3261	7.1887	-7.1714	-0.4020	0.6513	0.0469	3449238.2812	-2.6582	-5.2520	-2.6668	0.9116	9.4080	-1.2520	-0.3302	-0.6015	0.5138	0.0000	0.0000
3450683.5937	3.9728	-7.5881	2.9598	-1.0654	8.8795	3.7949	0.2457	-0.8058	-0.1388	3452275.3906	0.9366	-2.2362	-1.8777	0.0274	9.7921	-0.3064	0.2962	-0.8613	0.1849	3451796.8750	-0.4018	0.2915	-0.5708	0.3674	6.2307	-7.1968	0.3481	-0.6271	0.4383	3451757.8125	-0.0918	9.3720	-3.5785	1.3510	9.4499	2.6918	-0.7588	-0.5412	-0.3255	3451855.4687	3509015548.3456	3509012096.4902	-0.1008	0.4442	0.5865	0.1675	9.6056	2.1200	-0.5082	-0.6851	-0.5032	3452060.5469	-0.3437	0.0604	-0.0354	0.2481	7.1133	-7.0888	-0.3600	0.6282	-0.0305	3449248.0469	-2.6582	-5.2520	-2.6668	0.9904	9.5602	-1.3313	-0.3247	-0.6169	0.4839	0.0000	0.0000
3450693.3594	3.9728	-7.5881	2.9598	-0.9865	9.0322	3.7174	0.2800	-0.8039	-0.1171	3452285.1562	0.9366	-2.2362	-1.8777	0.0274	9.7928	-0.2278	0.2962	-0.8613	0.1849	3451806.6406	-0.4018	0.2915	-0.5708	0.2895	6.3076	-7.3505	0.3099	-0.5750	0.4868	3451767.5781	-0.0918	9.3720	-3.5785	1.3510	9.3735	2.6925	-0.7275	-0.5494	-0.3372	3451865.2344	3509015548.3554	3509012096.4902	-0.1008	0.4442	0.5865	0.2457	9.6826	2.0402	-0.4673	-0.6426	-0.5453	3452070.3125	-0.3437	0.0604	-0.0354	0.4057	7.0363	-7.0904	-0.3540	0.6660	0.0329	3449257.8125	-2.6582	-5.2520	-2.6668	0.7516	9.5602	-1.3313	-0.3228	-0.5996	0.5115	0.0000	0.0000
3450703.1250	3.9728	-7.5881	2.9598	-1.1466	9.1086	3.6431	0.2610	-0.7903	-0.1323	3452294.9219	0.8846	-1.5105	-1.6877	0.1070	9.7156	-0.1476	0.3365	-0.8066	0.1892	3451816.4062	-0.4018	0.2915	-0.5708	0.4453	6.0723	-7.3497	0.3099	-0.6062	0.4780	3451777.3437	-0.0918	9.3720	-3.5785	1.4299	9.5263	2.8446	-0.7275	-0.5494	-0.3372	3451875.0000	3509015548.3652	3509012096.4902	0.0407	-0.7340	1.0189	0.1675	9.6072	2.2780	-0.4551	-0.7064	-0.5179	3452080.0781	-0.4226	-0.0402	-0.1222	0.3269	7.0363	-7.0888	-0.4060	0.6261	0.0469	3449267.5781	-2.6582	-5.2520	-2.6668	0.8304	9.4829	-1.4083	-0.3135	-0.6303	0.4977	0.0000	0.0000
3450712.8906	4.6869	-7.3037	3.0948	-1.2271	9.0322	3.5694	0.2705	-0.8466	-0.1345	3452304.6875	0.8846	-1.5105	-1.6877	0.1070	9.7148	-0.2262	0.2808	-0.8242	0.2108	3451826.1719	-0.4018	0.2915	-0.5708	0.3674	6.1515	-7.2729	0.3320	-0.6396	0.4427	3451787.1094	0.5664	6.2313	-2.1081	1.4276	9.4499	2.6138	-0.7333	-0.5556	-0.2998	3451884.7656	3509015548.3749	3509012096.4902	0.0407	-0.7340	1.0189	0.2457	9.6049	2.0410	-0.4551	-0.7064	-0.5179	3452089.8437	-0.4226	-0.0402	-0.1222	0.3269	7.0363	-7.0888	-0.4060	0.6261	0.0469	3449277.3437	0.3736	-0.7114	-0.6666	0.7508	9.4829	-1.4083	-0.3210	-0.5920	0.5161	0.0000	0.0000
