Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1785830.0781	4.6936	-14.8828	4.9039	-1.2497	9.7196	1.3066	0.3371	-0.7748	-0.1215	1787246.0937	-0.7682	1.6748	-0.5038	-1.1667	9.2995	-2.7339	0.4712	-0.6855	0.3355	1787246.0937	0.0019	0.0947	-0.1359	-0.0998	4.4924	-8.4809	0.3622	-0.4979	0.6211	1786728.5156	0.0306	6.2637	-1.3431	-0.5193	9.6790	1.3957	-0.4745	-0.6214	-0.4403	1787246.0937	3509013883.8060	3509012096.5599	0.4188	0.0875	0.7361	-0.7714	9.6494	-1.2780	-0.5286	-0.7255	0.1432	1787246.0937	-0.0027	0.1146	-0.2715	-0.2433	4.3039	-8.9332	-0.2380	0.8067	0.3380	1784794.9219	-5.6577	12.6532	10.7431	1.4008	10.0313	-0.0918	-0.2356	-0.6667	0.3986	0.0000	0.0000
1785839.8437	4.6936	-14.8828	4.9039	-1.3286	9.6432	1.3834	0.3429	-0.7767	-0.1410	1787255.8594	-0.7682	1.6748	-0.5038	-1.0871	9.2987	-2.8125	0.4788	-0.6816	0.3441	1787255.8594	0.0019	0.0947	-0.1359	-0.0998	4.5701	-8.5585	0.3622	-0.4979	0.6211	1786738.2812	0.0306	6.2637	-1.3431	-0.5193	9.5263	1.3973	-0.4745	-0.6214	-0.4403	1787255.8594	3509013883.8158	3509012096.5599	0.4188	0.0875	0.7361	-0.7714	9.5701	-1.4352	-0.4857	-0.7277	0.1347	1787255.8594	-0.0027	0.1146	-0.2715	-0.1653	4.3023	-9.0143	-0.2580	0.8782	0.3967	1784804.6875	-5.6577	12.6532	10.7431	1.2424	9.8792	-0.0125	-0.2412	-0.6839	0.4194	0.0000	0.0000
1785849.6094	4.6936	-14.8828	4.9039	-1.3279	9.6432	1.4586	0.3714	-0.7398	-0.1258	1787265.6250	-0.1181	2.7700	0.2880	-1.0075	9.2199	-2.8896	0.4788	-0.6816	0.3441	1787265.6250	-0.2554	0.0651	-0.0576	-0.2555	4.5708	-8.4801	0.3763	-0.5292	0.5991	1786748.0469	0.0306	6.2637	-1.3431	-0.2871	9.6026	1.3942	-0.4824	-0.6440	-0.4543	1787265.6250	3509013883.8255	3509012096.5599	0.5096	0.4687	0.6786	-0.8496	9.6486	-1.3570	-0.4857	-0.7277	0.1347	1787265.6250	-0.0182	0.2211	-0.2571	-0.1653	4.3792	-9.0159	-0.2580	0.8782	0.3967	1784814.4531	-5.6577	12.6532	10.7431	1.0840	9.8035	0.0660	-0.2282	-0.6992	0.4009	0.0000	0.0000
1785859.3750	0.5309	-11.7114	2.3647	-1.2452	9.7959	1.7570	0.3524	-0.7398	-0.1323	1787275.3906	-0.1181	2.7700	0.2880	-1.0871	9.2191	-2.9682	0.4423	-0.7266	0.3570	1787275.3906	-0.2554	0.0651	-0.0576	-0.2555	4.4909	-8.6330	0.4024	-0.5104	0.5705	1786757.8125	0.0306	6.2637	-1.3431	-0.2864	9.7554	1.4698	-0.4431	-0.6543	-0.4707	1787275.3906	3509013883.8353	3509012096.5599	0.5096	0.4687	0.6786	-0.7714	9.5709	-1.3562	-0.4959	-0.7106	0.1726	1787275.3906	-0.0182	0.2211	-0.2571	-0.2433	4.3809	-8.9347	-0.3000	0.8277	0.3897	1784824.2187	-7.4998	11.8208	13.6353	1.0028	9.9549	-0.0910	-0.2319	-0.6590	0.4240	0.0000	0.0000
1785869.1406	0.5309	-11.7114	2.3647	-1.0850	9.6432	1.8322	0.3543	-0.7456	-0.1171	1787285.1562	-0.1181	2.7700	0.2880	-1.0075	9.1426	-2.8094	0.4692	-0.7285	0.3312	1787285.1562	-0.2554	0.0651	-0.0576	-0.0219	4.4147	-8.4041	0.4024	-0.5104	0.5705	1786767.5781	2.3879	10.0461	-1.9198	-0.3630	9.6790	1.5486	-0.4745	-0.6667	-0.4473	1787285.1562	3509013883.8451	3509012096.5599	0.5096	0.4687	0.6786	-0.7714	9.6486	-1.3570	-0.5327	-0.7340	0.1537	1787285.1562	-0.0182	0.2211	-0.2571	-0.1621	4.3086	-8.6961	-0.2180	0.8319	0.3404	1784833.9844	-7.4998	11.8208	13.6353	0.7648	9.8792	-0.0125	-0.2319	-0.6801	0.3986	0.0000	0.0000
1785878.9062	0.5309	-11.7114	2.3647	-1.3219	9.6432	2.0601	0.3733	-0.7417	-0.1323	1787294.9219	-0.3690	1.0048	-0.1299	-1.0871	9.2971	-2.9697	0.4788	-0.6836	0.3441	1787294.9219	0.1503	-0.0334	0.0590	-0.1776	4.4916	-8.5569	0.3763	-0.4604	0.6211	1786777.3437	2.3879	10.0461	-1.9198	-0.3630	9.7554	1.5478	-0.4745	-0.6667	-0.4473	1787294.9219	3509013883.8548	3509012096.5599	0.6307	0.6050	0.6034	-0.7714	9.5717	-1.2772	-0.5327	-0.7340	0.1537	1787294.9219	0.1214	0.1120	-0.3504	-0.1645	4.4578	-8.9379	-0.2500	0.8803	0.4061	1784843.7500	-7.4998	11.8208	13.6353	0.6883	9.7294	0.3000	-0.2375	-0.6897	0.4147	0.0000	0.0000
1785888.6719	-1.8134	-6.9779	0.6192	-1.1617	9.4905	2.1353	0.3562	-0.7864	-0.1215	1787304.6875	-0.3690	1.0048	-0.1299	-1.1667	9.2191	-2.9682	0.4788	-0.6836	0.3441	1787304.6875	0.1503	-0.0334	0.0590	-0.2555	4.5701	-8.5570	0.3642	-0.5437	0.5925	1786787.1094	2.3879	10.0461	-1.9198	-0.4412	9.7554	1.4714	-0.4765	-0.6276	-0.4614	1787304.6875	3509013883.8646	3509012096.5599	0.6307	0.6050	0.6034	-0.7714	9.4939	-1.2764	-0.5000	-0.7468	0.1221	1787304.6875	0.1214	0.1120	-0.3504	-0.1637	4.3824	-8.8568	-0.2500	0.8803	0.4061	1784853.5156	-5.3856	14.5906	13.6114	0.6883	9.6529	0.3008	-0.2375	-0.6916	0.4009	0.0000	0.0000
