Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1756777.3437	4.0406	-13.3881	3.8563	-1.1677	9.6432	1.5322	0.3124	-0.7689	-0.1150	1758193.3594	0.5874	1.2044	-0.7002	-1.1667	9.3011	-2.5767	0.4769	-0.6973	0.3613	1758193.3594	-0.0298	0.0181	-0.1212	-0.1776	4.5708	-8.4809	0.3763	-0.4792	0.6145	1757675.7812	-6.3371	-11.6811	1.0569	0.0293	9.6790	2.0851	-0.4059	-0.6193	-0.5340	1758193.3594	3509013854.7518	3509012096.5585	0.1629	-2.3247	2.5805	-0.5367	9.7303	-0.9627	-0.5184	-0.7255	0.1011	1758193.3594	0.5613	-1.3875	-0.0631	-0.0873	4.3776	-9.0970	-0.2160	0.8992	0.3897	1755742.1875	10.4880	62.8122	-2.3137	0.3691	9.6522	0.2230	-0.2616	-0.7184	0.3894	0.0000	0.0000
1756787.1094	4.0406	-13.3881	3.8563	-1.1670	9.7959	1.6058	0.3429	-0.7592	-0.1020	1758203.1250	0.5874	1.2044	-0.7002	-1.1667	9.2987	-2.8125	0.4769	-0.6973	0.3613	1758203.1250	-0.0298	0.0181	-0.1212	-0.1776	4.4916	-8.5569	0.3662	-0.4604	0.6410	1757685.5469	-6.3371	-11.6811	1.0569	-0.2825	9.6026	1.8573	-0.4412	-0.6111	-0.5222	1758203.1250	3509013854.7616	3509012096.5585	0.1629	-2.3247	2.5805	-0.6149	9.7296	-1.0417	-0.5571	-0.7064	0.1053	1758203.1250	0.5613	-1.3875	-0.0631	-0.2433	4.3039	-8.9332	-0.2500	0.8697	0.3944	1755751.9531	6.0218	49.7654	-12.3639	1.0059	9.9580	0.2200	-0.2690	-0.7280	0.3756	0.0000	0.0000
1756796.8750	0.8591	-12.9267	5.5163	-1.0888	9.7196	1.4554	0.3143	-0.7592	-0.1128	1758212.8906	0.5874	1.2044	-0.7002	-1.3259	9.3003	-2.6553	0.4538	-0.6641	0.3785	1758212.8906	-0.1217	-0.0436	-0.0600	-0.1776	4.4909	-8.6338	0.3883	-0.5271	0.6035	1757695.3125	-6.3371	-11.6811	1.0569	-0.0535	9.6026	1.5462	-0.4255	-0.6132	-0.5480	1758212.8906	3509013854.7714	3509012096.5585	0.1629	-2.3247	2.5805	-0.7714	9.7303	-0.9627	-0.5571	-0.7064	0.1053	1758212.8906	0.5613	-1.3875	-0.0631	-0.0841	4.2300	-8.7757	-0.2500	0.8697	0.3944	1755761.7187	6.0218	49.7654	-12.3639	1.5632	9.7286	0.2223	-0.2746	-0.6820	0.3940	0.0000	0.0000
1756806.6406	0.8591	-12.9267	5.5163	-1.1677	9.6432	1.5322	0.3295	-0.7573	-0.1106	1758222.6562	0.0415	-0.4467	-0.9571	-1.4055	9.1434	-2.7308	0.4346	-0.7090	0.3699	1758222.6562	-0.1217	-0.0436	-0.0600	-0.1776	4.4909	-8.6338	0.3883	-0.5271	0.6035	1757705.0781	5.2962	2.6538	1.7231	-0.2090	9.6790	1.4698	-0.4255	-0.6132	-0.5480	1758222.6562	3509013854.7811	3509012096.5585	0.0309	-1.4217	1.5634	-0.5367	9.6518	-1.0410	-0.5531	-0.7213	0.0695	1758222.6562	0.9724	-2.3618	0.4753	-0.1637	4.3054	-8.8552	-0.2240	0.8508	0.3592	1755771.4844	6.0218	49.7654	-12.3639	1.8816	9.8051	0.2215	-0.2616	-0.7031	0.3687	0.0000	0.0000
1756816.4062	0.8591	-12.9267	5.5163	-1.1670	9.7959	1.6058	0.3029	-0.7670	-0.1020	1758232.4219	0.0415	-0.4467	-0.9571	-1.4055	9.3003	-2.6553	0.4788	-0.6641	0.3505	1758232.4219	-0.1217	-0.0436	-0.0600	-0.0998	4.4909	-8.6345	0.3964	-0.5229	0.5969	1757714.8437	5.2962	2.6538	1.7231	0.0224	9.6790	1.3903	-0.4098	-0.6399	-0.5410	1758232.4219	3509013854.7909	3509012096.5585	0.0309	-1.4217	1.5634	-0.5367	9.5748	-0.9612	-0.5286	-0.7596	0.0758	1758232.4219	0.9724	-2.3618	0.4753	-0.1645	4.3039	-8.9348	-0.1960	0.8845	0.3732	1755781.2500	10.1145	11.6694	-25.9691	2.0392	9.8800	0.0652	-0.2801	-0.7165	0.3802	0.0000	0.0000
1756826.1719	-1.3733	-5.4020	3.3545	-1.1655	9.6432	1.7578	0.3295	-0.7612	-0.0954	1758242.1875	0.0415	-0.4467	-0.9571	-1.3259	9.2207	-2.8109	0.4788	-0.6641	0.3505	1758242.1875	-0.1066	-0.0431	-0.0906	-0.3333	4.4917	-8.5554	0.3722	-0.4646	0.6300	1757724.6094	5.2962	2.6538	1.7231	0.2514	9.9081	1.0769	-0.4353	-0.5905	-0.5246	1758242.1875	3509013854.8007	3509012096.5585	0.0309	-1.4217	1.5634	-0.5367	9.8089	-0.8845	-0.5531	-0.7362	0.1137	1758242.1875	0.9724	-2.3618	0.4753	-0.2425	4.3055	-8.8536	-0.2600	0.8424	0.4014	1755791.0156	10.1145	11.6694	-25.9691	1.7996	9.9557	-0.0133	-0.2820	-0.7088	0.3502	0.0000	0.0000
1756835.9375	-1.3733	-5.4020	3.3545	-1.0873	9.5668	1.6073	0.3067	-0.7689	-0.1063	1758251.9531	0.0415	-0.4467	-0.9571	-1.4851	9.2238	-2.4965	0.4404	-0.6953	0.3742	1758251.9531	-0.1066	-0.0431	-0.0906	-0.0998	4.6485	-8.5593	0.3722	-0.4646	0.6300	1757734.3750	0.1071	1.2716	1.5781	0.5602	9.8317	0.9974	-0.4353	-0.6111	-0.5433	1758251.9531	3509013854.8104	3509012096.5585	-1.1537	-0.2636	0.4262	-0.3802	9.6534	-0.8830	-0.5531	-0.7362	0.1137	1758251.9531	0.3904	-0.3352	0.0217	-0.2441	4.3793	-9.0143	-0.2600	0.8424	0.4014	1755800.7812	10.1145	11.6694	-25.9691	1.6412	10.0329	0.0637	-0.2894	-0.6992	0.3779	0.0000	0.0000
1756845.7031	-1.3733	-5.4020	3.3545	-1.1662	9.5668	1.6833	0.3448	-0.7650	-0.1106	1758261.7187	-0.0630	-0.7254	-0.8057	-1.4851	9.2215	-2.7323	0.4404	-0.7266	0.3677	1758261.7187	-0.1066	-0.0431	-0.0906	-0.3333	4.4901	-8.7090	0.3903	-0.5312	0.6057	1757744.1406	0.1071	1.2716	1.5781	0.5609	9.7554	1.0754	-0.4353	-0.6111	-0.5433	1758261.7187	3509013854.8202	3509012096.5585	-1.1537	-0.2636	0.4262	-0.2237	9.7319	-0.8047	-0.5673	-0.7617	0.0716	1758261.7187	0.3904	-0.3352	0.0217	-0.2433	4.3809	-8.9347	-0.2120	0.8466	0.3498	1755810.5469	9.9442	-18.2836	-33.8725	1.1659	9.8059	0.2993	-0.2764	-0.7107	0.3548	0.0000	0.0000
1756855.4687	-1.5305	1.1813	0.6728	-1.1640	9.5668	1.9089	0.3162	-0.7748	-0.1063	1758271.4844	-0.0630	-0.7254	-0.8057	-1.4851	9.3011	-2.5767	0.4558	-0.7168	0.3570	1758271.4844	-0.1066	-0.0431	-0.0906	-0.2555	4.5716	-8.4033	0.4125	-0.5146	0.5859	1757753.9062	0.1071	1.2716	1.5781	0.4077	9.6790	1.2321	-0.4000	-0.6152	-0.5457	1758271.4844	3509013854.8300	3509012096.5585	-1.1537	-0.2636	0.4262	-0.2237	9.7327	-0.7257	-0.5265	-0.7702	0.0737	1758271.4844	0.3904	-0.3352	0.0217	-0.3213	4.3825	-8.8536	-0.2260	0.9055	0.3850	1755820.3125	9.9442	-18.2836	-33.8725	0.6072	9.8043	0.1438	-0.2913	-0.7280	0.3733	0.0000	0.0000
1756865.2344	-1.5305	1.1813	0.6728	-1.0061	9.5668	1.7569	0.3410	-0.7767	-0.1106	1758281.2500	-0.0630	-0.7254	-0.8057	-1.1667	9.3791	-2.5782	0.4558	-0.7168	0.3570	1758281.2500	0.1369	0.0492	-0.2289	-0.0998	4.4124	-8.6338	0.3722	-0.5062	0.6189	1757763.6719	0.1071	1.2716	1.5781	0.2538	9.5263	1.3123	-0.4275	-0.5885	-0.5246	1758281.2500	3509013854.8397	3509012096.5585	-1.3249	-0.1549	0.0750	-0.1455	9.5780	-0.6452	-0.5265	-0.7702	0.0737	1758281.2500	0.2944	0.6173	-0.2103	-0.0865	4.4562	-9.0190	-0.2260	0.9055	0.3850	1755830.0781	9.9442	-18.2836	-33.8725	0.2903	9.9588	0.2977	-0.2931	-0.6935	0.3548	0.0000	0.0000
