Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2533632.8125	27.5473	21.4490	113.5583	5.8425	7.5811	1.1819	-0.3219	-0.8447	0.1085	2535224.6094	0.9489	-1.1676	0.4280	-0.2910	9.7944	-0.0706	0.2846	-0.8340	0.2000	2535224.6094	0.0219	0.3420	-0.2401	1.6910	5.2042	-7.8913	0.1891	-0.5979	0.5463	2534707.0312	3.4900	-10.9235	3.2217	0.8008	9.6790	1.8457	-0.6706	-0.5926	-0.3911	2535224.6094	3509014631.7538	3509012096.5292	-1.1104	-2.1133	1.7096	0.1675	9.6779	1.5662	-0.5551	-0.6447	-0.2800	2535224.6094	-0.0668	0.1372	-0.4351	-0.7099	5.2406	-8.3058	-0.3080	0.7122	0.1995	2532382.8125	-0.7303	-0.5903	-0.0162	0.2224	9.7411	1.4664	0.0037	-0.7989	0.2235	0.0000	0.0000
2533642.5781	23.6098	22.1788	113.4854	5.8432	7.5811	1.2571	-0.2800	-0.8602	0.1020	2535234.3750	0.9489	-1.1676	0.4280	-0.3706	9.7164	-0.0690	0.2712	-0.8281	0.1914	2535234.3750	0.0219	0.3420	-0.2401	1.7689	5.2042	-7.8921	0.1751	-0.5500	0.5771	2534716.7969	3.4900	-10.9235	3.2217	0.8008	9.6026	1.8465	-0.6706	-0.5926	-0.3911	2535234.3750	3509014631.7636	3509012096.5292	-1.1104	-2.1133	1.7096	0.0892	9.6787	1.6452	-0.5551	-0.6447	-0.2800	2535234.3750	-0.0822	0.1982	-0.4203	-0.5523	5.3175	-8.3105	-0.3240	0.7437	0.2653	2532392.5781	-0.7303	-0.5903	-0.0162	0.1420	9.7403	1.3886	0.0371	-0.7797	0.2419	0.0000	0.0000
2533652.3437	23.6098	22.1788	113.4854	5.5259	7.5811	1.4106	-0.2762	-0.8194	0.0998	2535244.1406	0.9489	-1.1676	0.4280	-0.2910	9.8732	0.0065	0.2808	-0.8262	0.1742	2535244.1406	0.2003	0.2029	-0.2737	1.8467	5.2034	-7.9697	0.1529	-0.5750	0.5881	2534726.5625	3.4900	-10.9235	3.2217	0.8024	9.6026	2.0009	-0.6490	-0.6029	-0.4169	2535244.1406	3509014631.7733	3509012096.5292	-0.8873	-0.9234	1.1701	0.2457	9.7564	1.6444	-0.5735	-0.6447	-0.2400	2535244.1406	-0.0822	0.1982	-0.4203	-0.6319	5.3160	-8.3885	-0.3240	0.7437	0.2653	2532402.3437	-0.7303	-0.5903	-0.0162	0.1412	9.7395	1.3109	0.0186	-0.8161	0.2120	0.0000	0.0000
2533662.1094	23.6098	22.1788	113.4854	5.3741	7.6575	2.1635	-0.2286	-0.8388	0.0868	2535253.9062	1.0931	1.0824	-0.0069	-0.2910	9.7936	-0.1492	0.2962	-0.8359	0.2043	2535253.9062	0.2003	0.2029	-0.2737	1.9246	5.2042	-7.8936	0.1529	-0.5750	0.5881	2534736.3281	3.4900	-10.9235	3.2217	0.8805	9.5263	2.0781	-0.6549	-0.6296	-0.4028	2535253.9062	3509014631.7831	3509012096.5292	-0.8873	-0.9234	1.1701	0.4022	9.7556	1.5654	-0.5980	-0.6489	-0.2589	2535253.9062	-0.0822	0.1982	-0.4203	-0.6319	5.2390	-8.3869	-0.3640	0.6828	0.2394	2532412.1094	-0.4712	-0.2119	0.0340	0.1428	9.7411	1.4664	0.0186	-0.8046	0.2442	0.0000	0.0000
2533671.8750	26.3494	3.5260	114.9968	5.3695	7.8866	1.7100	-0.2476	-0.8369	0.0954	2535263.6719	1.0931	1.0824	-0.0069	-0.0522	9.7960	0.0866	0.2962	-0.8359	0.2043	2535263.6719	0.2003	0.2029	-0.2737	1.8467	5.2049	-7.8160	0.1730	-0.6021	0.5396	2534746.0937	-0.8113	-4.6790	2.5046	0.9594	9.5263	2.2317	-0.6745	-0.5720	-0.3817	2535263.6719	3509014631.7929	3509012096.5292	-0.8873	-0.9234	1.1701	0.1675	9.7564	1.6444	-0.5612	-0.6745	-0.2968	2535263.6719	0.4015	-0.0638	-0.4321	-0.6311	5.2406	-8.3074	-0.3200	0.7080	0.2019	2532421.8750	-0.4712	-0.2119	0.0340	0.2216	9.8932	1.3871	0.0148	-0.7816	0.2258	0.0000	0.0000
2533681.6406	26.3494	3.5260	114.9968	5.1282	7.8103	1.4875	-0.2210	-0.8718	0.0846	2535273.4375	1.0931	1.0824	-0.0069	-0.0522	9.7156	-0.1476	0.2577	-0.8574	0.1935	2535273.4375	0.0663	0.2959	-0.2562	1.7689	5.2034	-7.9689	0.1690	-0.5708	0.5551	2534755.8594	-0.8113	-4.6790	2.5046	0.7273	9.5263	2.2340	-0.6745	-0.5720	-0.3817	2535273.4375	3509014631.8026	3509012096.5292	-0.6597	0.2817	1.0750	0.1675	9.6787	1.6452	-0.5612	-0.6745	-0.2968	2535273.4375	0.4015	-0.0638	-0.4321	-0.5539	5.3144	-8.4696	-0.3200	0.7185	0.2653	2532431.6406	-0.4712	-0.2119	0.0340	0.2224	9.8175	1.4656	0.0315	-0.7989	0.2350	0.0000	0.0000
2533691.4062	26.3494	3.5260	114.9968	4.7252	7.5811	1.0426	-0.2305	-0.8680	0.0976	2535283.2031	1.0931	1.0824	-0.0069	-0.1318	9.7164	-0.0690	0.2904	-0.8242	0.1785	2535283.2031	0.0663	0.2959	-0.2562	1.8467	5.2834	-7.8168	0.1429	-0.6042	0.5991	2534765.6250	-0.8113	-4.6790	2.5046	0.8024	9.6026	2.0009	-0.6588	-0.6029	-0.4098	2535283.2031	3509014631.8124	3509012096.5292	-0.6597	0.2817	1.0750	0.3240	9.6810	1.8822	-0.5755	-0.6872	-0.2400	2535283.2031	0.4015	-0.0638	-0.4321	-0.5547	5.3128	-8.5491	-0.3200	0.7185	0.2653	2532441.4062	-0.6839	-0.4238	0.0577	0.2208	9.7395	1.3109	0.0111	-0.8295	0.2120	0.0000	0.0000
2533701.1719	18.3565	-36.2683	114.1766	4.5636	7.4284	0.8202	-0.1695	-0.8913	0.0911	2535292.9687	1.1288	0.5106	-0.1194	-0.0522	9.7164	-0.0690	0.2904	-0.8242	0.1785	2535292.9687	0.0663	0.2959	-0.2562	1.7689	5.2841	-7.7392	0.1429	-0.6042	0.5991	2534775.3906	3.0767	-4.2926	2.5498	0.8797	9.6026	2.0001	-0.6333	-0.6008	-0.4052	2535292.9687	3509014631.8222	3509012096.5292	-0.6597	0.2817	1.0750	0.1675	9.6802	1.8032	-0.6020	-0.6532	-0.2442	2535292.9687	0.4015	-0.0638	-0.4321	-0.7107	5.3160	-8.3869	-0.3580	0.7017	0.2418	2532451.1719	-0.6839	-0.4238	0.0577	0.0624	9.6638	1.3894	0.0167	-0.7969	0.2535	0.0000	0.0000
2533710.9375	18.3565	-36.2683	114.1766	4.3268	7.5048	1.0474	-0.1829	-0.8777	0.0868	2535302.7344	1.1288	0.5106	-0.1194	-0.0522	9.7944	-0.0706	0.2885	-0.8516	0.1914	2535302.7344	0.0663	0.2959	-0.2562	1.7689	5.2826	-7.8928	0.1650	-0.6250	0.5573	2534785.1562	3.0767	-4.2926	2.5498	0.8790	9.6026	1.9229	-0.6333	-0.6008	-0.4052	2535302.7344	3509014631.8319	3509012096.5292	-0.6895	0.4195	1.1376	0.2457	9.7564	1.6444	-0.6020	-0.6532	-0.2442	2535302.7344	-0.0657	-0.3673	-0.3249	-0.7115	5.2374	-8.4649	-0.3100	0.7059	0.1972	2532460.9375	-0.6839	-0.4238	0.0577	0.0624	9.8167	1.3879	0.0186	-0.8008	0.2189	0.0000	0.0000
2533720.7031	18.3565	-36.2683	114.1766	4.2471	7.7339	1.0459	-0.1429	-0.8932	0.0846	2535312.5000	1.1288	0.5106	-0.1194	-0.1318	9.7164	-0.0690	0.2654	-0.8223	0.1849	2535312.5000	0.1199	-0.0444	-0.1385	1.9246	5.2057	-7.7400	0.1811	-0.5813	0.5573	2534794.9219	3.0767	-4.2926	2.5498	0.8016	9.6026	1.9237	-0.6627	-0.5638	-0.3770	2535312.5000	3509014631.8417	3509012096.5292	-0.6895	0.4195	1.1376	0.1675	9.6795	1.7242	-0.5571	-0.6681	-0.2926	2535312.5000	-0.0657	-0.3673	-0.3249	-0.7099	5.2406	-8.3058	-0.3360	0.7416	0.2770	2532470.7031	-1.0670	-0.1362	-0.2149	0.3020	9.7411	1.4664	0.0037	-0.7759	0.2488	0.0000	0.0000
