Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2501152.3437	2.7101	0.3718	-0.2341	-0.6828	9.5668	2.2049	0.3410	-0.7845	-0.0759	2502744.1406	0.3727	0.3391	0.2942	0.5050	9.7991	0.4011	0.2192	-0.8477	0.1441	2502744.1406	-0.1238	-0.1494	-0.1371	1.7689	5.2034	-7.9689	0.1650	-0.6312	0.5507	2502226.5625	2.6940	1.6022	-0.1456	0.8039	9.6790	2.1545	-0.6588	-0.6008	-0.3958	2502744.1406	3509014599.2736	3509012096.5295	-0.1046	-0.8854	0.2056	0.4022	9.7580	1.8024	-0.5673	-0.6915	-0.3074	2502744.1406	-0.0972	0.2425	-0.3601	-0.7115	5.2374	-8.4649	-0.2960	0.7416	0.2441	2499902.3437	0.5436	-0.8325	-0.4006	0.2686	9.4783	-1.8749	-0.3488	-0.6169	0.4608	0.0000	0.0000
2501162.1094	2.7101	0.3718	-0.2341	-0.7625	9.4905	2.2065	0.3733	-0.7437	-0.0824	2502753.9062	0.3727	0.3391	0.2942	0.5050	9.7983	0.3225	0.2192	-0.8477	0.1441	2502753.9062	0.1042	-0.0731	-0.2298	1.8467	5.1250	-7.9689	0.1569	-0.5771	0.5661	2502236.3281	2.6940	1.6022	-0.1456	0.8805	9.6026	2.0773	-0.6373	-0.6008	-0.3911	2502753.9062	3509014599.2834	3509012096.5295	-0.1046	-0.8854	0.2056	0.1675	9.6818	1.9612	-0.5939	-0.6702	-0.2632	2502753.9062	-0.3325	0.4528	-0.4754	-0.6319	5.2390	-8.3869	-0.3300	0.6807	0.2418	2499912.1094	0.5436	-0.8325	-0.4006	0.3489	9.7084	-1.7994	-0.3562	-0.6111	0.4839	0.0000	0.0000
2501171.8750	2.7101	0.3718	-0.2341	-0.8429	9.4905	2.1321	0.3333	-0.7806	-0.0803	2502763.6719	0.1458	-0.3194	0.2643	0.4254	9.7991	0.4011	0.2538	-0.8750	0.1462	2502763.6719	0.1042	-0.0731	-0.2298	1.8467	5.1257	-7.8921	0.1348	-0.5854	0.5837	2502246.0937	1.4542	-1.8148	-0.1817	0.8062	9.5263	2.3876	-0.6373	-0.6008	-0.3911	2502763.6719	3509014599.2932	3509012096.5295	-0.8981	-0.5259	0.0866	0.4804	9.6810	1.8822	-0.5939	-0.6702	-0.2632	2502763.6719	-0.3325	0.4528	-0.4754	-0.7115	5.3144	-8.4664	-0.2940	0.6933	0.1995	2499921.8750	0.8019	0.2724	-0.4261	0.4285	9.7084	-1.7994	-0.3581	-0.6264	0.4747	0.0000	0.0000
2501181.6406	3.6152	-1.8925	-0.0547	-0.8452	9.5668	1.9057	0.3886	-0.7320	-0.0803	2502773.4375	0.1458	-0.3194	0.2643	0.5846	9.7203	0.3240	0.2154	-0.8437	0.1484	2502773.4375	0.1042	-0.0731	-0.2298	1.7689	5.1257	-7.8913	0.1348	-0.5854	0.5837	2502255.8594	1.4542	-1.8148	-0.1817	0.7273	9.5263	2.2340	-0.6588	-0.5967	-0.3677	2502773.4375	3509014599.3029	3509012096.5295	-0.8981	-0.5259	0.0866	0.4022	9.6041	1.9620	-0.6000	-0.6447	-0.2842	2502773.4375	-0.3325	0.4528	-0.4754	-0.7115	5.3144	-8.4664	-0.2980	0.7290	0.2582	2499931.6406	0.8019	0.2724	-0.4261	0.2693	9.5555	-1.7979	-0.3377	-0.5920	0.4770	0.0000	0.0000
2501191.4062	3.6152	-1.8925	-0.0547	-0.7633	9.5668	2.1305	0.3638	-0.7495	-0.0803	2502783.2031	0.1458	-0.3194	0.2643	0.4254	9.7203	0.3240	0.2154	-0.8633	0.1333	2502783.2031	-0.0009	-0.0436	-0.1221	1.8467	5.2019	-8.1233	0.1549	-0.6604	0.5441	2502265.6250	1.4542	-1.8148	-0.1817	0.5718	9.6026	2.1576	-0.6627	-0.6173	-0.3911	2502783.2031	3509014599.3127	3509012096.5295	-0.8981	-0.5259	0.0866	0.4022	9.6818	1.9612	-0.5551	-0.6745	-0.3116	2502783.2031	-0.2858	0.0564	-0.4879	-0.7887	5.3176	-8.3058	-0.2980	0.7290	0.2582	2499941.4062	0.8019	0.2724	-0.4261	0.4293	9.6327	-1.7209	-0.3562	-0.6092	0.4654	0.0000	0.0000
2501201.1719	3.6152	-1.8925	-0.0547	-0.6054	9.6432	1.9778	0.3790	-0.7398	-0.0803	2502792.9687	-0.1021	-0.3443	0.3318	0.4254	9.7203	0.3240	0.2154	-0.8633	0.1333	2502792.9687	-0.0009	-0.0436	-0.1221	1.8467	5.0481	-7.8144	0.1590	-0.6062	0.5485	2502275.3906	1.4542	-1.8148	-0.1817	0.3381	9.5263	2.0063	-0.6275	-0.5947	-0.3934	2502792.9687	3509014599.3225	3509012096.5295	-0.7257	1.7649	0.5690	0.3240	9.6810	1.8822	-0.5551	-0.6745	-0.3116	2502792.9687	-0.2858	0.0564	-0.4879	-0.7887	5.3176	-8.3058	-0.3400	0.6723	0.2394	2499951.1719	0.8019	0.2724	-0.4261	0.5893	9.5571	-1.6424	-0.3655	-0.5862	0.4931	0.0000	0.0000
2501210.9375	2.9854	-0.6282	-0.5985	-0.7640	9.6432	2.0546	0.3410	-0.7806	-0.0716	2502802.7344	-0.1021	-0.3443	0.3318	0.5846	9.7991	0.4011	0.2538	-0.8652	0.1462	2502802.7344	-0.0009	-0.0436	-0.1221	1.7689	5.1250	-7.9681	0.1590	-0.6062	0.5485	2502285.1562	1.2092	-3.4091	0.1070	0.4162	9.6026	2.0820	-0.6275	-0.5947	-0.3934	2502802.7344	3509014599.3322	3509012096.5295	-0.7257	1.7649	0.5690	0.4804	9.6033	1.8830	-0.5714	-0.6745	-0.2716	2502802.7344	-0.2858	0.0564	-0.4879	-0.6319	5.2390	-8.3869	-0.3140	0.6912	0.1878	2499960.9375	0.5419	0.4087	-0.5672	0.4293	9.4798	-1.7193	-0.3544	-0.5785	0.4747	0.0000	0.0000
