Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
469052.7344	-3.5267	-3.9383	2.7747	-2.4134	8.7267	4.4868	0.3924	-0.6816	-0.2386	469052.7344	0.0371	-0.0583	-1.0135	0.6642	9.6156	-2.3471	0.2962	-0.8008	0.3548	469052.7344	-0.4688	-0.0362	-0.2542	-0.6448	4.3333	-8.7044	0.4406	-0.5292	0.6784	468876.9531	3.7655	-3.6133	3.4156	-0.3623	10.0609	1.6220	-0.5431	-0.6543	-0.3115	469052.7344	3509012565.6634	3509012096.6106	-0.1858	-5.4238	-0.2993	0.8716	9.8081	-0.9635	-0.6510	-0.5915	0.0589	469052.7344	-0.5589	0.0285	0.3020	0.0047	6.0213	-7.7785	-0.9020	0.5819	0.2042	469052.7344	2.3582	0.6508	0.0421	-0.1100	9.5742	0.0683	-0.1039	-0.6839	0.4355	0.0000	0.0000
469062.5000	-3.5267	-3.9383	2.7747	-2.3329	8.3449	4.5650	0.4248	-0.6893	-0.2364	469062.5000	0.0371	-0.0583	-1.0135	0.5050	9.6171	-2.1899	0.3038	-0.8184	0.3140	469062.5000	-0.4688	-0.0362	-0.2542	-0.8005	4.2557	-8.6252	0.4809	-0.4958	0.6410	468886.7187	3.7655	-3.6133	3.4156	-0.2848	9.7554	1.6242	-0.5588	-0.6173	-0.3021	469062.5000	3509012565.6731	3509012096.6106	0.5241	-1.8545	0.6094	0.8716	9.7311	-0.8837	-0.6653	-0.5191	0.1116	469062.5000	0.8687	-0.6416	-0.5305	0.0827	6.0967	-7.8612	-0.7380	0.5021	0.2559	469062.5000	2.3582	0.6508	0.0421	-0.0289	9.5757	0.2238	-0.1039	-0.6897	0.4493	0.0000	0.0000
469072.2656	-3.5267	-3.9383	2.7747	-2.4126	8.4976	4.5643	0.4095	-0.6621	-0.2408	469072.2656	0.0399	0.2550	-0.4215	0.5050	9.3822	-2.2638	0.3038	-0.8184	0.3140	469072.2656	-0.5465	-0.1474	-0.0264	-0.8005	4.4133	-8.5499	0.5070	-0.4750	0.6498	468896.4844	-0.4286	-0.6643	2.4454	-0.2864	9.8317	1.4691	-0.5588	-0.6173	-0.3021	469072.2656	3509012565.6829	3509012096.6106	0.5241	-1.8545	0.6094	1.1064	9.6558	-0.6459	-0.6653	-0.5191	0.1116	469072.2656	0.8687	-0.6416	-0.5305	-0.0741	6.2523	-7.7815	-0.7380	0.5021	0.2559	469072.2656	2.3582	0.6508	0.0421	-0.1881	9.5757	0.2238	-0.1039	-0.6954	0.4217	0.0000	0.0000
469082.0312	-3.5267	-3.9383	2.7747	-2.3329	8.4212	4.5643	0.4171	-0.6563	-0.2321	469082.0312	0.0399	0.2550	-0.4215	0.5050	9.5383	-2.2669	0.3346	-0.8184	0.3333	469082.0312	-0.5465	-0.1474	-0.0264	-0.7226	4.2557	-8.6260	0.5070	-0.4750	0.6498	468906.2500	-0.4286	-0.6643	2.4454	-0.3653	9.6790	1.3170	-0.5510	-0.6276	-0.3255	469082.0312	3509012565.6927	3509012096.6106	0.5241	-1.8545	0.6094	1.1846	9.5772	-0.7242	-0.6776	-0.5809	0.0737	469082.0312	0.8687	-0.6416	-0.5305	-0.2317	6.0214	-7.7738	-0.9100	0.6366	0.2418	469082.0312	2.3582	0.6508	0.0421	-0.0281	9.5000	0.3023	-0.1020	-0.6935	0.4516	0.0000	0.0000
469091.7969	-0.1250	-0.1215	1.5114	-2.2547	8.4212	4.4131	0.3943	-0.6388	-0.2386	469091.7969	0.0399	0.2550	-0.4215	0.5050	9.2270	-2.1821	0.2923	-0.8066	0.3613	469091.7969	-0.5465	-0.1474	-0.0264	-0.7226	4.5693	-8.6291	0.4588	-0.4562	0.6894	468916.0156	-0.4286	-0.6643	2.4454	-0.2106	9.7554	1.3147	-0.5412	-0.6399	-0.3232	469091.7969	3509012565.7024	3509012096.6106	0.0578	1.4361	1.2090	0.9499	9.6558	-0.6459	-0.6592	-0.5979	0.0484	469091.7969	0.0762	0.0024	-0.1826	0.0047	6.1753	-7.7816	-0.8960	0.5798	0.2019	469091.7969	4.3576	2.3763	-0.8108	-0.1865	9.5773	0.3793	-0.1076	-0.6897	0.4286	0.0000	0.0000
469101.5625	-0.1250	-0.1215	1.5114	-2.2540	8.4976	4.4875	0.4114	-0.6718	-0.2278	469101.5625	0.0399	0.2550	-0.4215	0.4254	9.5383	-2.2669	0.2923	-0.8066	0.3613	469101.5625	-0.6783	0.0572	-0.2207	-0.7226	4.4117	-8.7044	0.4708	-0.5437	0.6586	468925.7812	-0.4286	-0.6643	2.4454	-0.0550	9.6026	1.3919	-0.5627	-0.6193	-0.2998	469101.5625	3509012565.7122	3509012096.6106	0.0578	1.4361	1.2090	0.8716	9.6542	-0.8039	-0.6592	-0.5979	0.0484	469101.5625	0.0762	0.0024	-0.1826	-0.0749	6.1737	-7.8595	-0.7260	0.5021	0.2629	469101.5625	4.3576	2.3763	-0.8108	-0.1053	9.5024	0.5356	-0.1039	-0.6820	0.4470	0.0000	0.0000
469111.3281	-0.1250	-0.1215	1.5114	-2.1736	8.4212	4.5627	0.4076	-0.6369	-0.2321	469111.3281	-0.6758	2.5544	0.2874	0.5846	9.4618	-2.1082	0.3115	-0.8262	0.3226	469111.3281	-0.6783	0.0572	-0.2207	-0.7226	4.2564	-8.5491	0.4708	-0.5437	0.6586	468935.5469	1.1327	4.4011	-0.1155	-0.2105	9.6790	1.3154	-0.5627	-0.6193	-0.2998	469111.3281	3509012565.7220	3509012096.6106	0.0578	1.4361	1.2090	0.8716	9.6534	-0.8830	-0.6592	-0.5128	0.1116	469111.3281	0.0762	0.0024	-0.1826	0.0047	6.1753	-7.7816	-0.7260	0.5021	0.2629	469111.3281	4.3576	2.3763	-0.8108	-0.0258	9.6553	0.5341	-0.0946	-0.6743	0.4378	0.0000	0.0000
469121.0937	-0.0056	2.4855	0.0159	-2.3337	8.5740	4.4875	0.4210	-0.6796	-0.2364	469121.0937	-0.6758	2.5544	0.2874	0.5846	9.4618	-2.1082	0.3365	-0.7969	0.3398	469121.0937	-0.6783	0.0572	-0.2207	-0.5669	4.3341	-8.6283	0.5131	-0.4708	0.6674	468945.3125	1.1327	4.4011	-0.1155	-0.2872	9.7554	1.3927	-0.5706	-0.6749	-0.3162	469121.0937	3509012565.7317	3509012096.6106	-0.5557	-0.5446	0.8063	0.7152	9.4979	-0.8814	-0.6857	-0.5596	0.0800	469121.0937	0.0762	0.0024	-0.1826	0.0835	6.0213	-7.7801	-0.9300	0.6176	0.2324	469121.0937	7.0291	4.0109	0.1431	0.1335	9.6553	0.5341	-0.1076	-0.6935	0.4447	0.0000	0.0000
469130.8594	-0.0056	2.4855	0.0159	-2.3344	8.4976	4.4131	0.4114	-0.6660	-0.2451	469130.8594	-0.6758	2.5544	0.2874	0.6642	9.3830	-2.1852	0.2808	-0.8047	0.3505	469130.8594	-0.6783	0.0572	-0.2207	-0.7226	4.4125	-8.6275	0.4608	-0.4562	0.6982	468955.0781	1.1327	4.4011	-0.1155	-0.2082	9.6790	1.5470	-0.5275	-0.6317	-0.3232	469130.8594	3509012565.7415	3509012096.6106	-0.5557	-0.5446	0.8063	0.6369	9.6542	-0.8039	-0.6735	-0.6340	0.0463	469130.8594	-1.0338	0.5079	-0.3648	0.0055	6.0999	-7.7005	-0.8620	0.5966	0.1995	469130.8594	7.0291	4.0109	0.1431	0.2926	9.8082	0.5325	-0.1076	-0.6782	0.4240	0.0000	0.0000
469140.6250	-0.0056	2.4855	0.0159	-2.1736	8.4212	4.5627	0.3962	-0.7068	-0.2364	469140.6250	-0.6944	3.2138	0.6419	0.7438	9.4611	-2.1868	0.2808	-0.8047	0.3505	469140.6250	-0.8835	-0.3882	-0.0863	-0.8005	4.4125	-8.6268	0.4728	-0.5146	0.6630	468964.8437	0.9031	0.1219	-2.2047	-0.4396	9.6026	1.6273	-0.5706	-0.6132	-0.3115	469140.6250	3509012565.7513	3509012096.6106	-0.5557	-0.5446	0.8063	0.5587	9.6534	-0.8830	-0.6735	-0.6340	0.0463	469140.6250	-1.0338	0.5079	-0.3648	-0.0741	6.0983	-7.7784	-0.7340	0.4958	0.2559	469140.6250	7.0291	4.0109	0.1431	0.2130	9.8846	0.5318	-0.1095	-0.6839	0.4447	0.0000	0.0000
469150.3906	1.8242	-2.0587	-0.9508	-2.3345	8.5740	4.4123	0.4076	-0.6660	-0.2495	469150.3906	-0.6944	3.2138	0.6419	0.7438	9.4611	-2.1868	0.3212	-0.8320	0.3118	469150.3906	-0.8835	-0.3882	-0.0863	-0.8005	4.2549	-8.7020	0.4728	-0.5146	0.6630	468974.6094	0.9031	0.1219	-2.2047	-0.3630	9.6026	1.5493	-0.5706	-0.6132	-0.3115	469150.3906	3509012565.7610	3509012096.6106	-0.5557	-0.5446	0.8063	0.7152	9.7296	-1.0417	-0.6694	-0.5511	0.1053	469150.3906	-1.0338	0.5079	-0.3648	-0.0733	5.9460	-7.6958	-0.7340	0.4958	0.2559	469150.3906	5.5684	2.4368	1.6260	0.2130	9.9611	0.5310	-0.0891	-0.6628	0.4332	0.0000	0.0000
469160.1562	1.8242	-2.0587	-0.9508	-2.4134	8.7267	4.4868	0.4133	-0.6641	-0.2299	469160.1562	-0.6944	3.2138	0.6419	0.8234	9.4603	-2.2654	0.3288	-0.7949	0.3419	469160.1562	-0.8835	-0.3882	-0.0863	-0.7226	4.2564	-8.5491	0.5131	-0.5208	0.6542	468984.3750	0.9031	0.1219	-2.2047	-0.3645	9.6790	1.3942	-0.5627	-0.6481	-0.3208	469160.1562	3509012565.7708	3509012096.6106	-0.0985	-2.0776	-0.7100	0.6369	9.7311	-0.8837	-0.6837	-0.5574	0.1011	469160.1562	-0.7385	0.4696	-0.4934	-0.0741	6.0983	-7.7784	-0.9180	0.6618	0.2277	469160.1562	5.5684	2.4368	1.6260	0.3722	10.1905	0.5287	-0.1076	-0.6839	0.4263	0.0000	0.0000
469169.9219	1.8242	-2.0587	-0.9508	-2.3329	8.4976	4.5635	0.3981	-0.6350	-0.2408	469169.9219	-0.1102	1.5090	1.3775	0.7438	9.4611	-2.1868	0.2827	-0.8320	0.3570	469169.9219	-0.4115	-0.1917	-0.1803	-0.8005	4.2564	-8.5484	0.4769	-0.5062	0.6916	468994.1406	-2.0358	-4.2824	0.9644	-0.2090	9.8317	1.4683	-0.5490	-0.6358	-0.3279	469169.9219	3509012565.7806	3509012096.6106	-0.0985	-2.0776	-0.7100	0.5587	9.7311	-0.8837	-0.6837	-0.5574	0.1011	469169.9219	-0.7385	0.4696	-0.4934	0.0835	6.0983	-7.7816	-0.8580	0.5672	0.1878	469169.9219	5.5684	2.4368	1.6260	0.2926	10.1140	0.5295	-0.1020	-0.6686	0.4263	0.0000	0.0000
469179.6875	1.2663	4.1451	-2.6830	-2.1728	8.4212	4.6379	0.4000	-0.6641	-0.2213	469179.6875	-0.1102	1.5090	1.3775	0.9030	9.5367	-2.4241	0.2827	-0.8320	0.3570	469179.6875	-0.4115	-0.1917	-0.1803	-0.8005	4.2557	-8.6252	0.4769	-0.5292	0.6916	469003.9062	-2.0358	-4.2824	0.9644	-0.2887	9.7554	1.2383	-0.5490	-0.6358	-0.3279	469179.6875	3509012565.7903	3509012096.6106	-0.0985	-2.0776	-0.7100	0.7152	9.6526	-0.9620	-0.6735	-0.6319	0.0505	469179.6875	-0.7385	0.4696	-0.4934	0.0040	5.8658	-7.8550	-0.7360	0.5105	0.2535	469179.6875	1.9259	-1.1200	0.9231	0.2122	9.9603	0.4533	-0.1020	-0.6992	0.4332	0.0000	0.0000
469189.4531	1.2663	4.1451	-2.6830	-2.0149	8.4976	4.4851	0.4133	-0.6350	-0.2343	469189.4531	-0.1102	1.5090	1.3775	0.7438	9.5383	-2.2669	0.3192	-0.8164	0.3161	469189.4531	-0.4115	-0.1917	-0.1803	-0.7226	4.2564	-8.5491	0.4688	-0.5292	0.6608	469013.6719	-2.0358	-4.2824	0.9644	-0.4442	9.7554	1.1626	-0.5529	-0.5885	-0.2951	469189.4531	3509012565.8001	3509012096.6106	-0.7020	-1.2768	-1.6363	0.9499	9.6550	-0.7249	-0.6490	-0.5851	0.0926	469189.4531	0.3914	-0.1105	0.1246	0.0047	6.0213	-7.7785	-0.7360	0.5105	0.2535	469189.4531	1.9259	-1.1200	0.9231	0.3714	10.1132	0.4517	-0.0872	-0.6609	0.4309	0.0000	0.0000
469199.2187	1.2663	4.1451	-2.6830	-2.0939	8.4976	4.5611	0.3924	-0.6621	-0.2278	469199.2187	0.0294	-0.3165	1.0681	0.7438	9.5375	-2.3455	0.3365	-0.7969	0.3441	469199.2187	0.3706	-0.3434	0.1145	-0.8005	4.2549	-8.7020	0.5131	-0.5208	0.6388	469023.4375	-2.2501	-13.1709	1.2852	-0.5208	9.6026	1.2421	-0.5647	-0.6296	-0.3162	469199.2187	3509012565.8098	3509012096.6106	-0.7020	-1.2768	-1.6363	1.1064	9.6526	-0.9620	-0.6735	-0.5723	0.1032	469199.2187	0.3914	-0.1105	0.1246	0.1631	5.9459	-7.7005	-0.9400	0.6345	0.2230	469199.2187	1.9259	-1.1200	0.9231	0.3707	9.8831	0.3763	-0.0946	-0.6801	0.4332	0.0000	0.0000
469208.9844	1.2663	4.1451	-2.6830	-2.0931	8.6504	4.6348	0.3962	-0.6621	-0.2430	469208.9844	0.0294	-0.3165	1.0681	0.4254	9.5383	-2.2669	0.2827	-0.8281	0.3613	469208.9844	0.3706	-0.3434	0.1145	-0.8005	4.2557	-8.6252	0.4990	-0.4646	0.6850	469033.2031	-2.2501	-13.1709	1.2852	-0.6756	9.6790	1.2429	-0.5373	-0.6687	-0.3302	469208.9844	3509012565.8196	3509012096.6106	-0.7020	-1.2768	-1.6363	1.2628	9.5772	-0.7242	-0.6735	-0.5723	0.1032	469208.9844	0.3914	-0.1105	0.1246	-0.0749	6.0198	-7.8565	-0.8280	0.5567	0.1995	469208.9844	1.9259	-1.1200	0.9231	0.0523	9.8066	0.3770	-0.0891	-0.6762	0.4263	0.0000	0.0000
469218.7500	1.1135	4.4995	-2.7975	-1.9345	8.5740	4.5588	0.4057	-0.6990	-0.2364	469218.7500	0.0294	-0.3165	1.0681	0.3458	9.4603	-2.2654	0.2827	-0.8281	0.3613	469218.7500	0.3706	-0.3434	0.1145	-0.8005	4.3341	-8.6260	0.4990	-0.4646	0.6850	469042.9687	-2.2501	-13.1709	1.2852	-0.6749	9.9081	1.3178	-0.5373	-0.6687	-0.3302	469218.7500	3509012565.8294	3509012096.6106	-0.1806	-1.8475	0.2266	1.2628	9.6534	-0.8830	-0.6694	-0.6426	0.0442	469218.7500	1.5891	-0.7382	-0.2957	0.0835	6.1753	-7.7831	-0.7340	0.4601	0.2629	469218.7500	1.3822	-2.0282	-1.7222	0.1327	9.5780	0.4571	-0.1039	-0.7011	0.4309	0.0000	0.0000
469228.5156	1.1135	4.4995	-2.7975	-1.6947	8.7267	4.6300	0.4076	-0.6699	-0.2451	469228.5156	0.0294	-0.3165	1.0681	0.5050	9.4611	-2.1868	0.3250	-0.7988	0.3161	469228.5156	0.3706	-0.3434	0.1145	-0.9562	4.3349	-8.5476	0.4487	-0.5271	0.6696	469052.7344	-2.2501	-13.1709	1.2852	-0.7507	9.8317	1.4737	-0.5549	-0.5926	-0.2974	469228.5156	3509012565.8391	3509012096.6106	-0.1806	-1.8475	0.2266	1.4193	9.6534	-0.8830	-0.6469	-0.5979	0.0821	469228.5156	1.5891	-0.7382	-0.2957	-0.2309	6.1770	-7.6973	-0.7340	0.4601	0.2629	469228.5156	1.3822	-2.0282	-1.7222	0.0531	9.5780	0.4571	-0.0946	-0.7011	0.4124	0.0000	0.0000
469238.2812	1.1135	4.4995	-2.7975	-1.8556	8.6504	4.4820	0.3790	-0.6971	-0.2343	469238.2812	-0.9586	0.7463	1.2896	0.5846	9.3830	-2.1852	0.3308	-0.8105	0.3419	469238.2812	-0.1676	-0.0765	0.0769	-0.8783	4.3349	-8.5484	0.5252	-0.4854	0.6432	469062.5000	-0.6429	-8.4014	-0.3964	-0.8273	9.6790	1.5532	-0.5706	-0.6584	-0.3138	469238.2812	3509012565.8489	3509012096.6106	-0.1806	-1.8475	0.2266	1.3411	9.5772	-0.7242	-0.6469	-0.5979	0.0821	469238.2812	1.5891	-0.7382	-0.2957	0.0055	6.1769	-7.7020	-0.9380	0.6239	0.2230	469238.2812	1.3822	-2.0282	-1.7222	0.0531	9.5016	0.4578	-0.1132	-0.6858	0.4286	0.0000	0.0000
469248.0469	-0.5022	2.5518	-2.5120	-1.9352	8.6504	4.4828	0.4076	-0.6369	-0.2386	469248.0469	-0.9586	0.7463	1.2896	0.5846	9.3830	-2.1852	0.3308	-0.8105	0.3419	469248.0469	-0.1676	-0.0765	0.0769	-0.8783	4.4125	-8.6260	0.4970	-0.4375	0.6828	469072.2656	-0.6429	-8.4014	-0.3964	-0.9054	9.7554	1.4760	-0.5412	-0.6749	-0.3185	469248.0469	3509012565.8587	3509012096.6106	-0.7484	-2.0405	1.3427	1.2628	9.6550	-0.7249	-0.6939	-0.5702	0.1137	469248.0469	1.5891	-0.7382	-0.2957	0.0835	6.0983	-7.7816	-0.8280	0.5294	0.2113	469248.0469	5.2623	-2.8455	-1.6046	0.0523	9.5008	0.3801	-0.1058	-0.6954	0.4332	0.0000	0.0000
