Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
2713808.5937	2.9369	6.5064	-1.9721	-0.6001	9.3377	2.5072	0.2590	-0.7903	-0.5879	2715400.3906	0.2922	-0.9588	0.2686	-0.2114	9.7897	-0.5422	0.3712	-0.9434	-0.1398	2715400.3906	0.0789	0.1703	-0.1207	1.6910	4.9666	-8.1194	-0.2736	-0.5917	0.4626	2714882.8125	3.9339	-1.4141	0.0703	0.4193	9.4499	2.3923	-0.5098	-0.8724	-0.0913	2715400.3906	3509014811.9289	3509012096.5285	-0.7982	0.6193	0.9405	0.7934	9.6818	1.9612	-0.4327	-0.8511	0.0358	2715400.3906	-0.0516	0.0468	-0.4798	-0.5539	5.0834	-8.4650	-0.7980	0.9748	0.3615	2712373.0469	1.8847	2.2249	-0.1512	0.4215	9.4720	-2.4969	0.1224	-0.7414	0.5507	0.0000	0.0000
2713818.3594	2.9369	6.5064	-1.9721	-0.6790	9.4141	2.5824	0.2476	-0.8214	-0.5944	2715410.1562	0.2922	-0.9588	0.2686	-0.2910	9.7132	-0.3835	0.3712	-0.9434	-0.1398	2715410.1562	0.0789	0.1703	-0.1207	1.7689	4.8889	-8.0426	-0.2757	-0.5917	0.4648	2714892.5781	3.9339	-1.4141	0.0703	0.4201	9.4499	2.4695	-0.5098	-0.8724	-0.0913	2715410.1562	3509014811.9387	3509012096.5285	-1.1171	0.0112	1.0416	0.7934	9.6826	2.0402	-0.4061	-0.8723	0.0274	2715410.1562	-0.2212	0.5029	-0.2689	-0.6343	5.0803	-8.6225	-0.7860	1.0084	0.3498	2712382.8125	0.7604	3.1330	-0.0153	0.2623	9.5485	-2.4977	0.1132	-0.7605	0.5484	0.0000	0.0000
2713828.1250	2.2252	2.5552	-1.6958	-0.6001	9.4141	2.5065	0.2781	-0.7845	-0.5857	2715419.9219	0.2922	-0.9588	0.2686	-0.2114	9.7889	-0.6208	0.3731	-0.9941	-0.1376	2715419.9219	0.0487	0.1691	-0.0444	1.6131	4.8874	-8.1947	-0.2757	-0.6333	0.4471	2714902.3437	2.2807	1.7241	-0.6384	0.4990	9.4499	2.6231	-0.5098	-0.8909	-0.0937	2715419.9219	3509014811.9485	3509012096.5285	-1.1171	0.0112	1.0416	0.7152	9.6818	1.9612	-0.4061	-0.8723	0.0274	2715419.9219	-0.2212	0.5029	-0.2689	-0.6343	5.0803	-8.6225	-0.7860	1.0084	0.3498	2712392.5781	0.7604	3.1330	-0.0153	0.4231	9.3207	-2.3399	0.0983	-0.7395	0.5622	0.0000	0.0000
2713837.8906	2.2252	2.5552	-1.6958	-0.3603	9.3377	2.5800	0.2705	-0.7864	-0.5965	2715429.6875	0.7764	0.3740	0.2674	-0.2114	9.7125	-0.4621	0.3712	-0.9844	-0.1419	2715429.6875	0.0487	0.1691	-0.0444	1.6910	4.8874	-8.1954	-0.2857	-0.6333	0.4471	2714912.1094	2.2807	1.7241	-0.6384	0.4216	9.6026	2.6223	-0.5314	-0.8951	-0.0843	2715429.6875	3509014811.9582	3509012096.5285	-1.1171	0.0112	1.0416	0.7152	9.6834	2.1192	-0.4000	-0.8723	0.0253	2715429.6875	-0.2212	0.5029	-0.2689	-0.7131	5.0803	-8.6209	-0.7880	0.9748	0.3568	2712402.3437	0.7604	3.1330	-0.0153	0.3427	9.3964	-2.4184	0.1058	-0.7261	0.5484	0.0000	0.0000
2713847.6562	2.2252	2.5552	-1.6958	-0.5196	9.4141	2.5809	0.2781	-0.7767	-0.5987	2715439.4531	0.7764	0.3740	0.2674	0.0274	9.8693	-0.3866	0.3731	-0.9648	-0.1376	2715439.4531	0.0487	0.1691	-0.0444	1.6131	4.8882	-8.1178	-0.2736	-0.5896	0.4824	2714921.8750	2.2807	1.7241	-0.6384	0.4998	9.6026	2.6987	-0.5314	-0.8951	-0.0843	2715439.4531	3509014811.9680	3509012096.5285	-0.9778	-1.2129	1.2591	0.6369	9.6041	1.9620	-0.4265	-0.8617	0.0232	2715439.4531	-0.2212	0.5029	-0.2689	-0.6351	5.0787	-8.7021	-0.7960	0.9790	0.3662	2712412.1094	-0.1704	3.3752	-0.3114	0.3427	9.3964	-2.4184	0.1187	-0.7126	0.5553	0.0000	0.0000
2713857.4219	2.2252	2.5552	-1.6958	-0.4407	9.4905	2.5041	0.2667	-0.7922	-0.5879	2715449.2187	0.7764	0.3740	0.2674	-0.1318	9.7117	-0.5407	0.3731	-0.9648	-0.1376	2715449.2187	0.0487	0.1691	-0.0444	1.7689	4.8097	-8.1186	-0.2837	-0.6042	0.4780	2714931.6406	2.5256	-3.5478	0.1640	0.4224	9.4499	2.7010	-0.5294	-0.9012	-0.0937	2715449.2187	3509014811.9777	3509012096.5285	-0.9778	-1.2129	1.2591	0.7152	9.6826	2.0402	-0.4061	-0.8596	0.0295	2715449.2187	-0.0664	0.8195	-0.3969	-0.7139	5.1557	-8.7020	-0.8020	0.9895	0.3498	2712421.8750	-0.1704	3.3752	-0.3114	0.3420	9.3956	-2.4961	0.1020	-0.7471	0.5507	0.0000	0.0000
2713867.1875	1.6155	2.2391	-1.2132	-0.3610	9.4141	2.5041	0.2667	-0.8000	-0.5965	2715458.9844	0.5829	-0.5026	0.2493	-0.2114	9.7132	-0.3835	0.3577	-0.9941	-0.1419	2715458.9844	-0.0119	0.1583	-0.2416	1.6131	4.8890	-8.0410	-0.2837	-0.6042	0.4780	2714941.4062	2.5256	-3.5478	0.1640	0.2653	9.4499	2.4710	-0.5059	-0.8745	-0.0960	2715458.9844	3509014811.9875	3509012096.5285	-0.9778	-1.2129	1.2591	0.6369	9.6049	2.0410	-0.4061	-0.8596	0.0295	2715458.9844	-0.0664	0.8195	-0.3969	-0.6334	4.9279	-8.5399	-0.8020	0.9895	0.3498	2712431.6406	-0.1704	3.3752	-0.3114	0.3412	9.2419	-2.5724	0.1020	-0.7165	0.5599	0.0000	0.0000
2713876.9531	1.6155	2.2391	-1.2132	-0.3595	9.4905	2.6537	0.2571	-0.8078	-0.5922	2715468.7500	0.5829	-0.5026	0.2493	-0.2910	9.7125	-0.4621	0.3788	-0.9453	-0.1355	2715468.7500	-0.0119	0.1583	-0.2416	1.6910	4.9674	-8.0426	-0.2857	-0.5979	0.4626	2714951.1719	2.5256	-3.5478	0.1640	0.4967	9.5263	2.3907	-0.5235	-0.8724	-0.0820	2715468.7500	3509014811.9973	3509012096.5285	-0.8875	-1.2138	1.1519	0.5587	9.6834	2.1192	-0.4082	-0.8596	0.0168	2715468.7500	-0.0664	0.8195	-0.3969	-0.5546	5.0048	-8.5430	-0.7980	1.0126	0.3638	2712441.4062	-0.4146	3.7990	-0.3926	0.3412	9.5477	-2.5754	0.1113	-0.7356	0.5461	0.0000	0.0000
2713886.7187	1.6155	2.2391	-1.2132	-0.4385	9.4905	2.7297	0.2686	-0.7961	-0.5922	2715478.5156	0.5829	-0.5026	0.2493	-0.2910	9.7905	-0.4636	0.3788	-0.9687	-0.1398	2715478.5156	-0.0119	0.1583	-0.2416	1.6910	4.8874	-8.1954	-0.2918	-0.6062	0.4537	2714960.9375	1.5919	-18.8951	2.4776	0.4951	9.6026	2.2356	-0.5235	-0.8724	-0.0820	2715478.5156	3509014812.0070	3509012096.5285	-0.8875	-1.2138	1.1519	0.6369	9.6826	2.0402	-0.4102	-0.8404	0.0253	2715478.5156	-0.3630	0.5581	-0.4004	-0.6335	5.0818	-8.5429	-0.7940	1.0021	0.3662	2712451.1719	-0.4146	3.7990	-0.3926	0.3419	9.4720	-2.4969	0.1224	-0.7146	0.5691	0.0000	0.0000
2713896.4844	2.9403	-1.2261	-0.2487	-0.5986	9.3377	2.6576	0.2495	-0.8058	-0.5835	2715488.2812	0.5829	-0.5026	0.2493	-0.3706	9.7117	-0.5407	0.3827	-0.9687	-0.1398	2715488.2812	0.3038	0.0905	-0.0782	1.6910	4.7321	-8.0402	-0.2958	-0.6146	0.4846	2714970.7031	1.5919	-18.8951	2.4776	0.6499	9.6790	2.2333	-0.5216	-0.8951	-0.0867	2715488.2812	3509014812.0168	3509012096.5285	-0.8875	-1.2138	1.1519	0.6369	9.6049	2.0410	-0.4102	-0.8404	0.0253	2715488.2812	-0.3630	0.5581	-0.4004	-0.7123	5.0819	-8.5414	-0.7880	0.9979	0.3427	2712460.9375	-0.4146	3.7990	-0.3926	0.4215	9.4720	-2.4969	0.1169	-0.7261	0.5461	0.0000	0.0000
2713906.2500	2.9403	-1.2261	-0.2487	-0.5993	9.4905	2.5809	0.2781	-0.7767	-0.5965	2715498.0469	0.5121	0.1085	0.0008	-0.2910	9.7117	-0.5407	0.3635	-0.9883	-0.1376	2715498.0469	0.3038	0.0905	-0.0782	1.6910	4.8874	-8.1954	-0.2958	-0.6146	0.4846	2714980.4687	1.5919	-18.8951	2.4776	0.4185	9.7554	2.3120	-0.4941	-0.9012	-0.0937	2715498.0469	3509014812.0266	3509012096.5285	-0.8875	-1.2138	1.1519	0.7152	9.6041	1.9620	-0.4041	-0.8277	0.0274	2715498.0469	-0.3630	0.5581	-0.4004	-0.6335	5.0818	-8.5429	-0.7880	0.9979	0.3427	2712470.7031	-0.8994	3.2541	-0.1913	0.2624	9.3956	-2.4961	0.1150	-0.7184	0.5484	0.0000	0.0000
2713916.0156	2.9403	-1.2261	-0.2487	-0.6009	9.4905	2.4305	0.2648	-0.7903	-0.5965	2715507.8125	0.5121	0.1085	0.0008	-0.2114	9.7117	-0.5407	0.3673	-0.9414	-0.1376	2715507.8125	0.3038	0.0905	-0.0782	1.7689	4.9674	-8.0434	-0.2797	-0.6271	0.4604	2714990.2344	2.2042	-6.6050	1.3888	0.3450	9.6026	2.7003	-0.5137	-0.8971	-0.0890	2715507.8125	3509014812.0363	3509012096.5285	-0.6891	0.0986	1.1803	0.5587	9.6033	1.8830	-0.3878	-0.8362	0.0274	2715507.8125	-0.1144	0.4452	-0.5119	-0.5555	5.0802	-8.6241	-0.8020	0.9853	0.3592	2712480.4687	-0.8994	3.2541	-0.1913	0.5004	9.3948	-2.5739	0.1169	-0.7184	0.5461	0.0000	0.0000
2713925.7812	3.0078	-5.7680	0.0074	-0.7587	9.5668	2.5817	0.2800	-0.7786	-0.5987	2715517.5781	0.5121	0.1085	0.0008	-0.2910	9.6344	-0.4605	0.3673	-0.9414	-0.1376	2715517.5781	0.2647	-0.3529	-0.1278	1.6910	4.8098	-8.1178	-0.2837	-0.6271	0.4559	2715000.0000	2.2042	-6.6050	1.3888	0.3450	9.5263	2.7010	-0.5137	-0.8971	-0.0890	2715517.5781	3509014812.0461	3509012096.5285	-0.6891	0.0986	1.1803	0.7152	9.5247	1.8048	-0.4041	-0.8234	0.0337	2715517.5781	-0.1144	0.4452	-0.5119	-0.7115	5.0835	-8.4618	-0.7840	0.9853	0.3615	2712490.2344	-0.8994	3.2541	-0.1913	0.2624	9.3191	-2.4954	0.1206	-0.7107	0.5507	0.0000	0.0000
2713935.5469	3.0078	-5.7680	0.0074	-0.7587	9.4905	2.5825	0.2648	-0.7903	-0.5965	2715527.3437	0.9664	1.0907	-0.2295	-0.3706	9.7913	-0.3850	0.3885	-0.9883	-0.1462	2715527.3437	0.2647	-0.3529	-0.1278	1.6131	4.9674	-8.0418	-0.2837	-0.6271	0.4559	2715009.7656	2.2042	-6.6050	1.3888	0.4232	9.4499	2.7782	-0.5196	-0.8765	-0.0773	2715527.3437	3509014812.0559	3509012096.5285	-0.6891	0.0986	1.1803	0.7152	9.6810	1.8822	-0.4041	-0.8234	0.0337	2715527.3437	-0.1144	0.4452	-0.5119	-0.6335	5.0818	-8.5429	-0.7820	1.0126	0.3568	2712500.0000	-0.8994	3.2541	-0.1913	0.4208	9.3948	-2.5739	0.1169	-0.7318	0.5415	0.0000	0.0000
2713945.3125	3.0078	-5.7680	0.0074	-0.6798	9.4905	2.5065	0.2648	-0.7961	-0.6095	2715537.1094	0.9664	1.0907	-0.2295	-0.2114	9.7913	-0.3850	0.3654	-0.9609	-0.1312	2715537.1094	0.2647	-0.3529	-0.1278	1.6910	4.8882	-8.1186	-0.2777	-0.6021	0.4802	2715019.5312	2.2042	-6.6050	1.3888	0.2669	9.4499	2.6254	-0.5098	-0.9012	-0.0937	2715537.1094	3509014812.0656	3509012096.5285	-0.6739	-0.2531	1.1768	0.7152	9.6056	2.1200	-0.4102	-0.8298	0.0274	2715537.1094	-0.1144	0.4452	-0.5119	-0.6343	5.0803	-8.6225	-0.7820	1.0126	0.3568	2712509.7656	-0.6079	2.6941	0.0546	0.2624	9.3956	-2.4961	0.1150	-0.7490	0.5530	0.0000	0.0000
2713955.0781	1.9241	-3.1951	-0.7821	-0.7587	9.5668	2.5817	0.2381	-0.8136	-0.5922	2715546.8750	0.9664	1.0907	-0.2295	-0.2114	9.7132	-0.3835	0.3654	-0.9980	-0.1419	2715546.8750	0.1961	-0.0100	-0.3670	1.6910	4.9666	-8.1194	-0.2736	-0.6146	0.4581	2715029.2969	4.3625	-1.7090	-0.2788	0.2653	9.4499	2.4710	-0.5098	-0.9012	-0.0937	2715546.8750	3509014812.0754	3509012096.5285	-0.6739	-0.2531	1.1768	0.7934	9.6826	2.0402	-0.3918	-0.8340	0.0337	2715546.8750	-0.1915	0.5063	-0.4201	-0.6326	4.9295	-8.4603	-0.7860	0.9895	0.3615	2712519.5312	-0.6079	2.6941	0.0546	0.4208	9.2419	-2.5724	0.1020	-0.7471	0.5438	0.0000	0.0000
2713964.8437	1.9241	-3.1951	-0.7821	-0.8384	9.4141	2.5840	0.2667	-0.7767	-0.5965	2715556.6406	1.0094	1.3244	-0.3644	-0.2114	9.7921	-0.3064	0.3654	-0.9980	-0.1419	2715556.6406	0.1961	-0.0100	-0.3670	1.6131	4.8890	-8.0410	-0.2736	-0.6062	0.4581	2715039.0625	4.3625	-1.7090	-0.2788	0.1887	9.4499	2.5490	-0.5059	-0.8807	-0.0913	2715556.6406	3509014812.0852	3509012096.5285	-0.6739	-0.2531	1.1768	0.7152	9.6041	1.9620	-0.3918	-0.8340	0.0337	2715556.6406	-0.1915	0.5063	-0.4201	-0.7131	5.1573	-8.6225	-0.7860	1.0105	0.3638	2712529.2969	-0.6079	2.6941	0.0546	0.4200	9.3940	-2.6517	0.1132	-0.7126	0.5553	0.0000	0.0000
2713974.6094	1.9241	-3.1951	-0.7821	-0.7595	9.4905	2.5073	0.2533	-0.7883	-0.5879	2715566.4062	1.0094	1.3244	-0.3644	-0.1318	9.7125	-0.4621	0.3827	-0.9687	-0.1441	2715566.4062	0.1961	-0.0100	-0.3670	1.6131	4.9666	-8.1186	-0.2736	-0.6062	0.4581	2715048.8281	4.3625	-1.7090	-0.2788	0.1887	9.5263	2.5482	-0.5098	-0.8704	-0.0820	2715566.4062	3509014812.0949	3509012096.5285	-0.5383	-0.3003	1.0232	0.4804	9.6818	1.9612	-0.4041	-0.8340	0.0379	2715566.4062	-0.1915	0.5063	-0.4201	-0.6327	5.3144	-8.4680	-0.8000	0.9832	0.3568	2712539.0625	0.0321	2.9817	0.1654	0.4200	9.3176	-2.6509	0.1132	-0.7510	0.5415	0.0000	0.0000
2713984.3750	1.9241	-3.1951	-0.7821	-0.8384	9.4141	2.5840	0.2648	-0.7825	-0.5857	2715576.1719	1.0094	1.3244	-0.3644	-0.2114	9.7125	-0.4621	0.3731	-0.9492	-0.1376	2715576.1719	0.1961	-0.0100	-0.3670	1.6131	4.8897	-7.9642	-0.2716	-0.5813	0.4736	2715058.5937	3.2757	-3.9001	-0.1745	0.2653	9.4499	2.4710	-0.5098	-0.8909	-0.0890	2715576.1719	3509014812.1047	3509012096.5285	-0.5383	-0.3003	1.0232	0.5587	9.6049	2.0410	-0.4122	-0.8362	0.0379	2715576.1719	0.0437	-0.0682	-0.3162	-0.6326	4.9295	-8.4603	-0.8000	0.9832	0.3568	2712548.8281	0.0321	2.9817	0.1654	0.4216	9.3956	-2.4961	0.1058	-0.7586	0.5507	0.0000	0.0000
2713994.1406	2.4178	-3.3534	-1.4301	-1.0775	9.4141	2.5864	0.2648	-0.8000	-0.5922	2715585.9375	1.0206	1.7272	-0.3909	-0.0522	9.7921	-0.3064	0.3692	-0.9844	-0.1419	2715585.9375	-0.0147	0.0210	-0.2733	1.6131	4.8897	-7.9642	-0.2777	-0.6333	0.4537	2715068.3594	3.2757	-3.9001	-0.1745	0.2661	9.4499	2.5482	-0.5098	-0.8909	-0.0890	2715585.9375	3509014812.1145	3509012096.5285	-0.5383	-0.3003	1.0232	0.3240	9.6826	2.0402	-0.4122	-0.8468	0.0442	2715585.9375	0.0437	-0.0682	-0.3162	-0.5547	5.0818	-8.5445	-0.7780	1.0210	0.3709	2712558.5937	0.0321	2.9817	0.1654	0.5012	9.3191	-2.4954	0.0965	-0.7759	0.5530	0.0000	0.0000
