Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2677880.8594	3.3636	8.1284	-6.0925	-0.9166	9.3377	2.7360	0.3086	-0.8058	-0.6052	2679472.6562	0.8669	0.4223	0.0386	-0.4502	9.7905	-0.4636	0.4077	-0.9375	-0.1118	2679472.6562	-0.1185	0.1137	-0.2562	2.0024	5.1242	-8.0473	-0.2938	-0.6500	0.4427	2678955.0781	1.8521	0.4956	-0.7929	0.6491	9.6790	2.1561	-0.5392	-0.8704	-0.0609	2679472.6562	3509014775.9941	3509012096.5214	0.1094	-0.3068	0.2726	0.5587	9.6802	1.8032	-0.4061	-0.8447	0.0947	2679472.6562	-0.0047	0.3180	-0.4689	-0.9487	5.0820	-8.5366	-0.8540	1.0777	0.3850	2676445.3125	3.6166	-13.3495	-0.3720	0.5808	9.3191	-2.4954	0.0278	-0.7318	0.5668	0.0000	0.0000
2677890.6250	3.3636	8.1284	-6.0925	-0.7572	9.4905	2.7329	0.2933	-0.8136	-0.5922	2679482.4219	0.8669	0.4223	0.0386	-0.6891	9.7101	-0.6979	0.4077	-0.9375	-0.1118	2679482.4219	-0.1185	0.1137	-0.2562	2.0024	4.9673	-8.0457	-0.2938	-0.6500	0.4427	2678964.8437	1.6991	0.0900	-1.2456	0.7257	9.6790	2.0781	-0.5471	-0.8457	-0.0539	2679482.4219	3509014776.0038	3509012096.5214	-0.1961	-0.2273	0.1968	0.6369	9.6802	1.8032	-0.4061	-0.8447	0.0947	2679482.4219	-0.0047	0.3180	-0.4689	-0.7131	5.0803	-8.6209	-0.8580	1.0441	0.3779	2676455.0781	3.6166	-13.3495	-0.3720	0.6604	9.3956	-2.4961	0.0278	-0.7471	0.5622	0.0000	0.0000
2677900.3906	1.6949	4.6624	-5.3843	-0.8377	9.4905	2.6585	0.3029	-0.7981	-0.5965	2679492.1875	0.8669	0.4223	0.0386	-0.6095	9.7889	-0.6208	0.4019	-0.9609	-0.1097	2679492.1875	0.1075	-0.6623	0.0835	2.0803	5.0473	-7.8936	-0.2958	-0.6375	0.4581	2678974.6094	1.6991	0.0900	-1.2456	0.6468	9.6026	1.9252	-0.5471	-0.8457	-0.0539	2679492.1875	3509014776.0136	3509012096.5214	-0.1961	-0.2273	0.1968	0.6369	9.6009	1.6460	-0.4000	-0.8809	0.0884	2679492.1875	-0.0047	0.3180	-0.4689	-0.7903	5.0835	-8.4602	-0.8580	1.0441	0.3779	2676464.8437	3.6166	-13.3495	-0.3720	0.5004	9.3948	-2.5739	0.0390	-0.7644	0.5645	0.0000	0.0000
2677910.1562	1.6949	4.6624	-5.3843	-0.5993	9.4905	2.5809	0.2781	-0.8078	-0.5857	2679501.9531	0.3501	0.7484	-0.0030	-0.6095	9.7117	-0.5407	0.4250	-0.9199	-0.1140	2679501.9531	0.1075	-0.6623	0.0835	1.9246	4.9673	-8.0449	-0.2857	-0.6458	0.4317	2678984.3750	1.6991	0.0900	-1.2456	0.5717	9.6790	2.1568	-0.5392	-0.8745	-0.0679	2679501.9531	3509014776.0234	3509012096.5214	-0.1961	-0.2273	0.1968	0.7152	9.6795	1.7242	-0.3816	-0.8660	0.0821	2679501.9531	0.1053	0.2507	-0.3963	-0.5539	5.0834	-8.4650	-0.8460	1.0882	0.4085	2676474.6094	4.0720	-13.7733	-0.4660	0.5808	9.3956	-2.4961	0.0315	-0.7529	0.5622	0.0000	0.0000
2677919.9219	1.6949	4.6624	-5.3843	-0.5181	9.3377	2.7320	0.2838	-0.8039	-0.5922	2679511.7187	0.3501	0.7484	-0.0030	-0.6095	9.7881	-0.6994	0.4019	-0.9414	-0.1118	2679511.7187	0.1075	-0.6623	0.0835	2.0024	5.1242	-8.0473	-0.2857	-0.6458	0.4317	2678994.1406	1.9287	0.2557	-0.9372	0.6476	9.6026	2.0024	-0.5667	-0.8971	-0.0703	2679511.7187	3509014776.0331	3509012096.5214	-0.2550	-0.6394	0.4071	0.6369	9.7580	1.8024	-0.3816	-0.8660	0.0821	2679511.7187	0.1053	0.2507	-0.3963	-0.7911	5.0819	-8.5398	-0.8580	1.0609	0.3944	2676484.3750	4.0720	-13.7733	-0.4660	0.5012	9.3956	-2.4961	0.0371	-0.7165	0.5668	0.0000	0.0000
2677929.6875	2.7573	1.0617	-5.1513	-0.7557	9.3377	2.8848	0.2781	-0.8078	-0.5813	2679521.4844	0.3501	0.7484	-0.0030	-0.6095	9.7101	-0.6979	0.4019	-0.9414	-0.1118	2679521.4844	-0.2008	-0.2268	-0.0611	2.0803	4.9696	-7.8160	-0.2736	-0.6417	0.4251	2679003.9062	1.9287	0.2557	-0.9372	0.4155	9.6026	2.0048	-0.5451	-0.8498	-0.0585	2679521.4844	3509014776.0429	3509012096.5214	-0.2550	-0.6394	0.4071	0.6369	9.6795	1.7242	-0.3878	-0.8532	0.0800	2679521.4844	0.1053	0.2507	-0.3963	-0.8691	5.0065	-8.4571	-0.8500	1.0819	0.3850	2676494.1406	4.0720	-13.7733	-0.4660	0.6611	9.4728	-2.4192	0.0482	-0.7203	0.5622	0.0000	0.0000
2677939.4531	2.7573	1.0617	-5.1513	-0.7557	9.3377	2.8848	0.2952	-0.8097	-0.5792	2679531.2500	0.3501	0.7484	-0.0030	-0.5299	9.6344	-0.4605	0.4058	-0.9590	-0.1140	2679531.2500	-0.2008	-0.2268	-0.0611	2.0024	5.0473	-7.8928	-0.2857	-0.6333	0.4537	2679013.6719	1.9287	0.2557	-0.9372	0.4936	9.6026	2.0812	-0.5451	-0.8498	-0.0585	2679531.2500	3509014776.0527	3509012096.5214	-0.2550	-0.6394	0.4071	0.7934	9.6810	1.8822	-0.3837	-0.8426	0.0821	2679531.2500	0.1053	0.2507	-0.3963	-0.7918	5.0033	-8.6178	-0.8500	1.0819	0.3850	2676503.9062	3.3972	-14.7722	-1.0148	0.5792	9.5469	-2.6532	0.0408	-0.7222	0.5622	0.0000	0.0000
