Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
69355.4687	1.1415	0.7403	-1.0580	-2.1849	8.8031	3.4309	0.4152	-0.7456	-0.4382	69355.4687	-0.9165	-3.0575	1.7034	0.7438	9.8764	0.3209	0.3269	-0.9434	-0.1183	69355.4687	0.9113	0.2659	0.0544	-0.6448	4.2549	-8.7036	0.0744	-0.6250	0.5705	69355.4687	-0.1531	3.7861	-4.9736	-0.1177	9.8317	2.8570	-0.5235	-0.8457	-0.1639	69355.4687	3509012165.9824	3509012096.6269	-0.6421	0.9234	-1.7368	0.7152	9.9794	0.6150	-0.4306	-0.7723	0.1811	69355.4687	0.2788	-0.5060	-0.2137	0.0804	5.6300	-8.0906	-0.9920	1.0441	0.2793	69355.4687	-1.4518	3.6174	-0.6693	0.1156	9.7903	-1.2559	0.1633	-0.8008	0.4470	0.0000	0.0000
69365.2344	0.3626	-4.4375	0.3253	-2.3435	9.0322	3.5054	0.4114	-0.7476	-0.4447	69365.2344	-2.0830	-2.1723	1.0072	0.6642	9.7983	0.3225	0.2962	-0.9609	-0.1161	69365.2344	0.9113	0.2659	0.0544	-0.7226	4.2541	-8.7796	0.0744	-0.6250	0.5705	69365.2344	-0.1531	3.7861	-4.9736	-0.5812	9.6026	2.9411	-0.5118	-0.8313	-0.1639	69365.2344	3509012165.9922	3509012096.6269	-0.6421	0.9234	-1.7368	0.7934	9.6692	0.6971	-0.4306	-0.7723	0.1811	69365.2344	0.2788	-0.5060	-0.2137	0.0796	5.7824	-8.1732	-0.9920	1.0441	0.2793	69365.2344	-1.4518	3.6174	-0.6693	0.0344	9.7123	-1.4106	0.1707	-0.7989	0.4378	0.0000	0.0000
69375.0000	0.3626	-4.4375	0.3253	-2.2638	9.1086	3.5038	0.4210	-0.7359	-0.4403	69375.0000	-2.0830	-2.1723	1.0072	0.6642	9.7976	0.2439	0.3077	-0.9922	-0.1269	69375.0000	0.9113	0.2659	0.0544	-0.7226	4.0980	-8.7012	0.0644	-0.6333	0.5463	69375.0000	-7.3779	-2.9677	-5.7063	-0.5943	9.2971	1.6319	-0.5118	-0.8313	-0.1639	69375.0000	3509012166.0019	3509012096.6269	-0.6421	0.9234	-1.7368	0.7934	9.7477	0.7754	-0.4429	-0.7532	0.1811	69375.0000	0.2788	-0.5060	-0.2137	0.0812	5.7856	-8.0141	-0.9800	1.0168	0.2934	69375.0000	-1.7454	2.5882	-1.1273	0.0360	9.7139	-1.2551	0.1800	-0.7874	0.4516	0.0000	0.0000
69384.7656	0.3626	-4.4375	0.3253	-2.5029	9.0322	3.5070	0.4076	-0.7476	-0.4425	69384.7656	-2.0830	-2.1723	1.0072	0.4254	9.7991	0.4011	0.3077	-0.9922	-0.1269	69384.7656	0.9113	0.2659	0.0544	-0.7226	4.2549	-8.7028	0.0584	-0.6438	0.5352	69384.7656	-7.3779	-2.9677	-5.7063	-0.0527	9.3735	1.6257	-0.5118	-0.8272	-0.1593	69384.7656	3509012166.0117	3509012096.6269	-0.6421	0.9234	-1.7368	0.8716	9.8255	0.7746	-0.4327	-0.7660	0.1811	69384.7656	1.1020	-0.6028	-0.6131	0.1584	5.7054	-8.1732	-0.9960	1.0042	0.2864	69384.7656	-1.7454	2.5882	-1.1273	0.1156	9.5609	-1.2536	0.1577	-0.8084	0.4493	0.0000	0.0000
69394.5312	-1.2393	1.8995	0.2416	-2.2623	9.1086	3.6542	0.4324	-0.7417	-0.4490	69394.5312	-2.0830	-2.1723	1.0072	0.5846	9.7991	0.4011	0.3288	-0.9473	-0.1140	69394.5312	0.9266	0.2804	0.0848	-0.6448	4.2541	-8.7804	0.0584	-0.6438	0.5352	69394.5312	-7.3779	-2.9677	-5.7063	0.0378	9.6790	2.9342	-0.5333	-0.8457	-0.1663	69394.5312	3509012166.0215	3509012096.6269	-0.8328	0.4210	-2.5230	0.7934	9.6684	0.6181	-0.4327	-0.7660	0.1811	69394.5312	1.1020	-0.6028	-0.6131	0.0812	5.7856	-8.0141	-0.9980	1.0210	0.2793	69394.5312	-1.7454	2.5882	-1.1273	0.0344	9.6358	-1.4098	0.1781	-0.7874	0.4608	0.0000	0.0000
69404.2969	-1.2393	1.8995	0.2416	-2.4217	9.1850	3.6550	0.4286	-0.7495	-0.4534	69404.2969	0.1234	-1.6873	1.3234	0.5846	9.6423	0.3256	0.2923	-0.9844	-0.1204	69404.2969	0.9266	0.2804	0.0848	-0.5669	4.2556	-8.6275	0.0644	-0.6562	0.5661	69404.2969	6.2911	2.0775	-1.6996	0.3520	9.7554	3.3935	-0.5157	-0.8436	-0.1686	69404.2969	3509012166.0312	3509012096.6269	-0.8328	0.4210	-2.5230	0.8716	9.7469	0.6964	-0.4306	-0.7660	0.1832	69404.2969	1.1020	-0.6028	-0.6131	0.1592	5.8609	-8.0968	-0.9980	1.0210	0.2793	69404.2969	-1.9971	2.7547	-0.4353	0.0344	9.7123	-1.4106	0.1688	-0.7950	0.4470	0.0000	0.0000
69414.0625	-1.2393	1.8995	0.2416	-2.1044	8.9558	3.5038	0.4381	-0.7359	-0.4512	69414.0625	0.1234	-1.6873	1.3234	0.5846	9.7968	0.1652	0.3096	-0.9980	-0.1226	69414.0625	0.9266	0.2804	0.0848	-0.5669	4.2541	-8.7812	0.0644	-0.6500	0.5485	69414.0625	6.2911	2.0775	-1.6996	-0.0411	9.7554	2.7798	-0.5157	-0.8436	-0.1686	69414.0625	3509012166.0410	3509012096.6269	-0.8328	0.4210	-2.5230	0.7934	9.7446	0.4593	-0.4469	-0.7809	0.1789	69414.0625	0.9123	-0.7549	-0.8613	0.0804	5.6300	-8.0906	-0.9780	1.0525	0.2911	69414.0625	-1.9971	2.7547	-0.4353	0.0344	9.7123	-1.4106	0.1763	-0.7969	0.4562	0.0000	0.0000
