Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3603095.7031	3.1896	0.3670	-0.9016	-1.3000	8.8795	4.2485	0.3410	-0.7573	-0.6226	3604687.5000	-1.7461	13.8938	-6.7703	-1.0871	9.7125	-0.4621	0.4404	-0.9258	-0.1419	3604208.9844	2.0010	1.9065	-1.2325	0.2117	5.9909	-7.6539	-0.0744	-0.7583	0.3833	3604169.9219	4.5921	40.1098	-24.8554	-0.8040	8.9916	3.8759	-0.3412	-0.9239	-0.1241	3604267.5781	3509015700.7550	3509012096.4874	5.5515	12.6909	-8.6187	0.1675	9.7588	1.8814	-0.3796	-0.8723	0.0442	3604472.6562	1.0967	3.0612	-4.2709	0.7193	6.8790	-7.2527	-0.9820	0.9412	0.1854	3601660.1562	-0.8748	-1.8768	0.7472	0.9912	9.6374	-1.2543	0.0705	-0.8084	0.4240	0.0000	0.0000
3603105.4687	2.0923	-0.8341	1.0586	-1.2218	8.8031	4.0981	0.3410	-0.7184	-0.6247	3604697.2656	-1.7461	13.8938	-6.7703	-1.1667	9.6360	-0.3033	0.4769	-0.9082	-0.1376	3604218.7500	1.3885	0.7237	-0.0675	0.1338	5.9924	-7.4994	-0.0523	-0.7104	0.3700	3604179.6875	4.5921	40.1098	-24.8554	-0.7251	8.9916	4.0295	-0.3471	-0.9547	-0.1288	3604277.3437	3509015700.7648	3509012096.4874	5.5515	12.6909	-8.6187	0.0110	9.6810	1.8822	-0.3796	-0.8723	0.0442	3604482.4219	1.0967	3.0612	-4.2709	0.6406	6.8021	-7.2496	-0.9740	0.9979	0.1737	3601669.9219	-0.8748	-1.8768	0.7472	1.2323	9.6397	-1.0211	0.0705	-0.8123	0.4194	0.0000	0.0000
3603115.2344	2.0923	-0.8341	1.0586	-1.3000	8.7267	4.2501	0.3410	-0.7631	-0.6226	3604707.0312	-1.7461	13.8938	-6.7703	-1.1667	9.7140	-0.3048	0.4404	-0.9121	-0.1355	3604228.5156	1.3885	0.7237	-0.0675	0.1338	5.9924	-7.4994	-0.0825	-0.7021	0.3877	3604189.4531	4.5921	40.1098	-24.8554	-0.7267	8.9153	3.8759	-0.3529	-0.9136	-0.1311	3604287.1094	3509015700.7746	3509012096.4874	6.2244	13.6012	-9.8962	0.0110	9.6025	1.8040	-0.3898	-0.8596	0.0379	3604492.1875	1.0967	3.0612	-4.2709	0.7989	6.8806	-7.1747	-0.9740	0.9979	0.1737	3601679.6875	-0.8748	-1.8768	0.7472	1.2323	9.6397	-1.0211	0.0686	-0.8429	0.4194	0.0000	0.0000
3603125.0000	2.0923	-0.8341	1.0586	-1.1398	8.7267	4.3237	0.3581	-0.7262	-0.6117	3604716.7969	-2.7296	2.8154	-8.9054	-1.1667	9.7148	-0.2262	0.4404	-0.9121	-0.1355	3604238.2812	1.3885	0.7237	-0.0675	0.0560	5.9932	-7.4218	-0.0825	-0.7021	0.3877	3604199.2187	4.8523	52.9873	-29.0456	-0.6485	8.9153	3.9523	-0.3529	-0.9136	-0.1311	3604296.8750	3509015700.7843	3509012096.4874	6.2244	13.6012	-9.8962	0.1675	9.6787	1.6452	-0.4061	-0.8511	0.0400	3604501.9531	0.7508	3.1279	-4.5166	0.7201	6.8806	-7.1732	-0.9820	0.9664	0.1831	3601689.4531	-1.1719	-3.5114	-0.0592	1.3127	9.5641	-0.9425	0.0705	-0.8142	0.4194	0.0000	0.0000
3603134.7656	2.6313	-4.4909	2.8803	-1.3000	8.6504	4.2508	0.3429	-0.7359	-0.6182	3604726.5625	-2.7296	2.8154	-8.9054	-1.2463	9.7921	-0.3064	0.4481	-0.9414	-0.1333	3604248.0469	2.1123	1.4320	-0.5694	0.2117	6.0716	-7.4242	-0.0624	-0.6917	0.3877	3604208.9844	4.8523	52.9873	-29.0456	-0.6485	9.0680	3.9508	-0.3686	-0.9465	-0.1358	3604306.6406	3509015700.7941	3509012096.4874	6.2244	13.6012	-9.8962	0.1675	9.6017	1.7250	-0.3898	-0.8532	0.0316	3604511.7187	0.7508	3.1279	-4.5166	0.6406	6.8021	-7.2496	-0.9700	0.9853	0.1808	3601699.2187	-1.1719	-3.5114	-0.0592	0.9927	9.6390	-1.0988	0.0705	-0.8103	0.4194	0.0000	0.0000
3603144.5312	2.6313	-4.4909	2.8803	-1.2195	8.5740	4.3260	0.3486	-0.7320	-0.6139	3604736.3281	-2.7296	2.8154	-8.9054	-1.4851	9.7140	-0.3048	0.4654	-0.8848	-0.1333	3604257.8125	2.1123	1.4320	-0.5694	0.1338	5.9924	-7.4994	-0.0483	-0.6979	0.3811	3604218.7500	4.8523	52.9873	-29.0456	-0.4945	8.9916	3.8728	-0.3529	-0.9033	-0.1405	3604316.4062	3509015700.8039	3509012096.4874	7.1205	12.3543	-11.7006	0.1675	9.6771	1.4872	-0.3898	-0.8532	0.0316	3604521.4844	0.7508	3.1279	-4.5166	0.7185	6.9544	-7.3338	-0.9860	0.9958	0.1690	3601708.9844	-1.1719	-3.5114	-0.0592	1.1512	9.5617	-1.1758	0.0649	-0.8295	0.4147	0.0000	0.0000
3603154.2969	2.6313	-4.4909	2.8803	-1.2984	8.5740	4.4020	0.3371	-0.7437	-0.6139	3604746.0937	-2.7296	2.8154	-8.9054	-1.3259	9.7140	-0.3048	0.4654	-0.9238	-0.1333	3604267.5781	2.1123	1.4320	-0.5694	0.1338	6.1485	-7.5778	-0.0644	-0.6875	0.3899	3604228.5156	6.2605	59.0081	-31.9540	-0.5719	9.0680	3.8728	-0.3529	-0.9033	-0.1405	3604326.1719	3509015700.8136	3509012096.4874	7.1205	12.3543	-11.7006	0.0892	9.7564	1.6444	-0.3980	-0.8319	0.0358	3604531.2500	0.9362	3.4148	-4.7054	0.8777	6.8805	-7.1763	-0.9860	0.9958	0.1690	3601718.7500	-0.1546	-3.6476	-0.2514	1.2323	9.6397	-1.0211	0.0742	-0.8544	0.4147	0.0000	0.0000
