Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2750566.4062	-2.6706	9.8303	-6.7461	-0.2911	9.6432	1.5234	0.3067	-0.8252	-0.4989	2752158.2031	0.3874	0.4925	-1.1997	-0.1318	9.8646	-0.8582	0.3962	-0.9590	-0.0989	2752158.2031	-0.5698	0.1975	-0.3876	1.6910	4.9666	-8.1194	-0.2998	-0.6062	0.4824	2751640.6250	0.7500	-3.5480	-1.5912	0.3435	9.4499	2.5474	-0.4961	-0.8765	-0.1218	2752158.2031	3509014848.6785	3509012096.5203	0.4934	-0.4482	3.6255	0.2457	9.7572	1.7234	-0.3388	-0.8596	0.0758	2752158.2031	0.2147	0.3219	-0.3853	-0.6319	5.2390	-8.3869	-0.7900	1.0609	0.3897	2749130.8594	-2.9473	4.0563	0.3755	1.5352	9.2419	-2.5724	-0.0093	-0.7625	0.5415	0.0000	0.0000
2750576.1719	-2.6706	9.8303	-6.7461	-0.2099	9.6432	1.6730	0.3124	-0.8175	-0.4946	2752167.9687	0.3874	0.4925	-1.1997	0.0274	9.7873	-0.7781	0.3712	-0.9922	-0.0968	2752167.9687	-0.5698	0.1975	-0.3876	1.7689	4.9674	-8.0434	-0.2897	-0.5958	0.4714	2751650.3906	0.7500	-3.5480	-1.5912	0.3427	9.4499	2.4702	-0.4961	-0.8683	-0.1241	2752167.9687	3509014848.6882	3509012096.5203	0.4934	-0.4482	3.6255	0.1675	9.6787	1.6452	-0.3388	-0.8596	0.0758	2752167.9687	0.2147	0.3219	-0.3853	-0.9479	5.2375	-8.4602	-0.7900	1.0609	0.3897	2749140.6250	-2.9091	5.1763	1.1468	1.6156	9.1662	-2.4938	-0.0130	-0.7337	0.5645	0.0000	0.0000
2750585.9375	-0.9818	11.2863	-8.5240	0.1081	9.5668	1.5954	0.2971	-0.8252	-0.4902	2752177.7344	-0.2060	-0.5785	-0.9661	-0.0522	9.7881	-0.6994	0.3712	-0.9922	-0.0968	2752177.7344	-0.5698	0.1975	-0.3876	1.6910	4.8897	-7.9650	-0.2897	-0.5958	0.4714	2751660.1562	0.9490	-2.6320	-0.6784	0.4216	9.6026	2.6223	-0.5255	-0.8909	-0.1218	2752177.7344	3509014848.6980	3509012096.5203	0.5788	-2.4206	3.0237	0.0892	9.7564	1.6444	-0.3571	-0.8553	0.0800	2752177.7344	0.2147	0.3219	-0.3853	-0.8691	5.0835	-8.4587	-0.7840	1.0294	0.3944	2749150.3906	-2.9091	5.1763	1.1468	1.7740	9.1654	-2.5716	-0.0037	-0.7337	0.5438	0.0000	0.0000
2750595.7031	-0.9818	11.2863	-8.5240	0.0284	9.4905	1.5969	0.3162	-0.8194	-0.5033	2752187.5000	-0.2060	-0.5785	-0.9661	-0.0522	9.8677	-0.5438	0.3596	-0.9766	-0.1032	2752187.5000	0.0291	-0.0543	-0.3657	1.7689	4.8874	-8.1962	-0.2938	-0.5875	0.4758	2751669.9219	0.9490	-2.6320	-0.6784	0.2669	9.4499	2.6254	-0.5255	-0.8909	-0.1218	2752187.5000	3509014848.7078	3509012096.5203	0.5788	-2.4206	3.0237	0.0110	9.7564	1.6444	-0.3592	-0.8553	0.0842	2752187.5000	0.1874	0.1138	0.0083	-0.7911	5.1589	-8.5413	-0.7880	1.0315	0.3967	2749160.1562	-2.9091	5.1763	1.1468	1.6968	9.1678	-2.3383	0.0037	-0.7414	0.5622	0.0000	0.0000
2750605.4687	-0.9818	11.2863	-8.5240	0.0299	9.5668	1.7466	0.2933	-0.8563	-0.4924	2752197.2656	-0.2060	-0.5785	-0.9661	0.0274	9.7905	-0.4636	0.3904	-0.9668	-0.0925	2752197.2656	0.0291	-0.0543	-0.3657	1.7689	4.9666	-8.1202	-0.2938	-0.5667	0.4758	2751679.6875	0.9490	-2.6320	-0.6784	0.4209	9.5263	2.5459	-0.5078	-0.8992	-0.1241	2752197.2656	3509014848.7175	3509012096.5203	0.5788	-2.4206	3.0237	-0.0672	9.8326	1.4856	-0.3531	-0.8979	0.0695	2752197.2656	0.1874	0.1138	0.0083	-0.7903	5.2375	-8.4633	-0.8040	1.0315	0.3850	2749169.9219	-2.9091	5.1763	1.1468	1.7756	9.1670	-2.4161	-0.0241	-0.7452	0.5553	0.0000	0.0000
2750615.2344	-0.5676	-5.8090	-7.7592	-0.1280	9.5668	1.8986	0.2990	-0.8466	-0.4967	2752207.0312	-0.7450	-0.6033	-0.4669	-0.0522	9.7109	-0.6193	0.3827	-0.9961	-0.0989	2752207.0312	0.0291	-0.0543	-0.3657	1.7689	5.0450	-8.1210	-0.2938	-0.5667	0.4758	2751689.4531	1.4388	-5.1945	0.3043	0.2661	9.5263	2.5474	-0.5039	-0.9115	-0.1265	2752207.0312	3509014848.7273	3509012096.5203	0.5788	-2.4206	3.0237	-0.0672	9.7556	1.5654	-0.3531	-0.8979	0.0695	2752207.0312	0.1874	0.1138	0.0083	-0.7123	5.1589	-8.5429	-0.8040	1.0315	0.3850	2749179.6875	-1.8156	6.1450	0.9819	1.6936	9.2411	-2.6501	-0.0204	-0.7471	0.5691	0.0000	0.0000
2750625.0000	-0.5676	-5.8090	-7.7592	-0.1295	9.7196	1.7466	0.2819	-0.8563	-0.4837	2752216.7969	-0.7450	-0.6033	-0.4669	0.0274	9.7125	-0.4621	0.3827	-0.9961	-0.0989	2752216.7969	-0.1229	-0.1074	0.0610	1.8467	5.0458	-8.0449	-0.2958	-0.6188	0.4559	2751699.2187	1.4388	-5.1945	0.3043	0.3435	9.5263	2.5467	-0.5157	-0.8827	-0.1241	2752216.7969	3509014848.7371	3509012096.5203	-0.1962	-0.0592	1.7148	-0.0672	9.7556	1.5654	-0.3388	-0.8681	0.0800	2752216.7969	0.0894	0.3586	-0.4270	-0.7115	5.1605	-8.4634	-0.7780	1.0693	0.4014	2749189.4531	-1.8156	6.1450	0.9819	1.6952	9.1662	-2.4938	-0.0167	-0.7203	0.5599	0.0000	0.0000
2750634.7656	-0.5676	-5.8090	-7.7592	-0.1302	9.7959	1.6707	0.3029	-0.8466	-0.4946	2752226.5625	-0.7450	-0.6033	-0.4669	-0.1318	9.7132	-0.3835	0.3788	-0.9668	-0.1054	2752226.5625	-0.1229	-0.1074	0.0610	1.7689	4.8874	-8.1962	-0.2978	-0.5667	0.4868	2751708.9844	1.4388	-5.1945	0.3043	0.3450	9.5263	2.7010	-0.5157	-0.8827	-0.1241	2752226.5625	3509014848.7468	3509012096.5203	-0.1962	-0.0592	1.7148	0.0892	9.7556	1.5654	-0.3592	-0.8660	0.0779	2752226.5625	0.0894	0.3586	-0.4270	-0.7131	5.1573	-8.6225	-0.8040	1.0546	0.3944	2749199.2187	-1.8156	6.1450	0.9819	1.6944	9.1654	-2.5716	-0.0111	-0.7529	0.5691	0.0000	0.0000
2750644.5312	-0.5676	-5.8090	-7.7592	-0.2881	9.7959	1.8227	0.2800	-0.8621	-0.4924	2752236.3281	-0.7450	-0.6033	-0.4669	-0.1318	9.7889	-0.6208	0.3808	-0.9531	-0.0946	2752236.3281	-0.1229	-0.1074	0.0610	1.6910	5.0450	-8.1202	-0.2897	-0.5667	0.4912	2751718.7500	0.9643	-3.4604	0.4569	0.1880	9.5263	2.4710	-0.5255	-0.9115	-0.1218	2752236.3281	3509014848.7566	3509012096.5203	-0.1962	-0.0592	1.7148	0.0110	9.8342	1.6436	-0.3592	-0.8660	0.0779	2752236.3281	0.0894	0.3586	-0.4270	-0.7911	5.2359	-8.5429	-0.7860	1.0378	0.3826	2749208.9844	-1.2858	5.3731	0.7182	1.6164	9.3199	-2.4176	-0.0260	-0.7625	0.5576	0.0000	0.0000
2750654.2969	-2.2301	3.4283	-6.9350	-0.2092	9.7196	1.7474	0.3029	-0.8136	-0.4902	2752246.0937	-0.6573	2.1078	0.1314	-0.0522	9.7109	-0.6193	0.3712	-1.0039	-0.1032	2752246.0937	-0.1229	-0.1074	0.0610	1.8467	4.8889	-8.0433	-0.2897	-0.5667	0.4912	2751728.5156	0.9643	-3.4604	0.4569	0.1872	9.5263	2.3938	-0.4922	-0.9115	-0.1288	2752246.0937	3509014848.7664	3509012096.5203	0.6772	0.4059	0.6780	0.0892	9.7564	1.6444	-0.3531	-0.8660	0.0779	2752246.0937	0.0894	0.3586	-0.4270	-0.7895	5.1621	-8.3822	-0.7860	1.0378	0.3826	2749218.7500	-1.2858	5.3731	0.7182	1.8544	9.2427	-2.4946	-0.0167	-0.7050	0.5691	0.0000	0.0000
