Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3640380.8594	1.3077	-10.9367	6.9285	-1.2226	9.0322	4.0206	0.3505	-0.8019	-0.5575	3641972.6562	-0.2834	0.2734	-0.0794	-0.4502	9.7905	-0.4636	0.3962	-0.9277	-0.1376	3641494.1406	-0.0941	0.5786	-0.5102	0.2895	5.9924	-7.5010	-0.0926	-0.7250	0.3744	3641455.0781	0.9643	2.2741	-0.9660	1.3533	9.3735	2.9241	-0.5725	-0.8560	-0.0867	3641552.7344	3509015738.0350	3509012096.4823	-0.5609	-1.7214	1.8054	0.0892	9.5287	2.1998	-0.4143	-0.8298	-0.0758	3641757.8125	0.1257	0.2355	0.0840	0.3230	6.7204	-7.4804	-0.9180	0.9076	0.1784	3638945.3125	9.3521	10.0802	-1.8137	0.8351	9.7170	-0.9441	0.0612	-0.8602	0.4009	0.0000	0.0000
3640390.6250	1.3077	-10.9367	6.9285	-1.0624	8.8031	4.0965	0.3562	-0.8000	-0.5553	3641982.4219	-0.2834	0.2734	-0.0794	-0.4502	9.9489	-0.2309	0.3846	-0.9199	-0.1355	3641503.9062	0.1629	0.5948	-0.6799	0.3674	6.0700	-7.5794	-0.0986	-0.7208	0.3833	3641464.8437	0.9643	2.2741	-0.9660	1.4314	9.4499	2.9998	-0.5824	-0.8765	-0.0843	3641562.5000	3509015738.0448	3509012096.4823	-0.5609	-1.7214	1.8054	0.0110	9.6834	2.1192	-0.4306	-0.8383	-0.0716	3641767.5781	0.0927	0.1206	-0.0941	0.1670	6.4927	-7.3135	-0.9120	0.9202	0.1808	3638955.0781	9.3521	10.0802	-1.8137	0.9935	9.7162	-1.0218	0.0594	-0.8467	0.4147	0.0000	0.0000
3640400.3906	1.3077	-10.9367	6.9285	-1.1421	8.8031	4.0973	0.3524	-0.7981	-0.5618	3641992.1875	-1.4405	0.8818	-0.1141	-0.4502	9.7148	-0.2262	0.3846	-0.9199	-0.1355	3641513.6719	0.1629	0.5948	-0.6799	0.2895	5.9140	-7.5002	-0.0825	-0.7250	0.3700	3641474.6094	0.9643	2.2741	-0.9660	1.2767	9.3735	3.0021	-0.5941	-0.8292	-0.0726	3641572.2656	3509015738.0545	3509012096.4823	-0.5609	-1.7214	1.8054	0.1675	9.6056	2.1200	-0.4306	-0.8383	-0.0716	3641777.3437	0.0927	0.1206	-0.0941	0.2450	6.6451	-7.3978	-0.9280	0.9139	0.1667	3638964.8437	9.3521	10.0802	-1.8137	0.9935	9.7162	-1.0218	0.0612	-0.8563	0.3986	0.0000	0.0000
3640410.1562	0.5641	-10.5917	7.3172	-0.9030	8.8795	4.0941	0.3486	-0.7981	-0.5575	3642001.9531	-1.4405	0.8818	-0.1141	-0.6891	9.7140	-0.3048	0.3731	-0.9727	-0.1333	3641523.4375	0.1629	0.5948	-0.6799	0.3674	5.9140	-7.5010	-0.0805	-0.7229	0.3700	3641484.3750	0.3521	-1.6038	-1.1969	1.4307	9.4499	2.9226	-0.5941	-0.8292	-0.0726	3641582.0312	3509015738.0643	3509012096.4823	-0.1539	0.3989	1.3671	0.1675	9.5271	2.0418	-0.3980	-0.8319	-0.0737	3641787.1094	0.0927	0.1206	-0.0941	0.2450	6.7990	-7.4008	-0.9100	0.9013	0.1854	3638974.6094	15.6661	12.2900	-1.6874	0.9951	9.7942	-0.8671	0.0538	-0.8544	0.4101	0.0000	0.0000
3640419.9219	0.5641	-10.5917	7.3172	-1.0616	8.8031	4.1717	0.3600	-0.7961	-0.5640	3642011.7187	-1.4405	0.8818	-0.1141	-0.4502	9.7905	-0.4636	0.3885	-0.9316	-0.1333	3641533.2031	0.0810	0.2777	-0.1197	0.4453	5.9132	-7.5786	-0.0805	-0.7229	0.3700	3641494.1406	0.3521	-1.6038	-1.1969	1.2759	9.2971	2.9256	-0.5784	-0.8580	-0.0773	3641591.7969	3509015738.0741	3509012096.4823	-0.1539	0.3989	1.3671	0.0892	9.6858	2.3562	-0.4163	-0.8298	-0.0737	3641796.8750	0.8029	0.9054	-0.8746	0.2450	6.7221	-7.3993	-0.9100	0.9013	0.1854	3638984.3750	15.6661	12.2900	-1.6874	1.0723	9.7919	-1.1003	0.0631	-0.8467	0.3940	0.0000	0.0000
3640429.6875	0.5641	-10.5917	7.3172	-1.2196	9.0322	4.3214	0.3448	-0.7806	-0.5531	3642021.4844	-1.4405	0.8818	-0.1141	-0.4502	9.7913	-0.3850	0.3788	-0.9434	-0.1355	3641542.9687	0.0810	0.2777	-0.1197	0.4453	5.9924	-7.5026	-0.0885	-0.7063	0.3767	3641503.9062	0.3521	-1.6038	-1.1969	1.3541	9.3735	3.0013	-0.5686	-0.8580	-0.0937	3641601.5625	3509015738.0838	3509012096.4823	-0.1539	0.3989	1.3671	0.0892	9.6072	2.2780	-0.4163	-0.8298	-0.0737	3641806.6406	0.8029	0.9054	-0.8746	0.1654	6.7975	-7.4788	-0.9240	0.9202	0.1761	3638994.1406	15.6661	12.2900	-1.6874	1.0747	9.5648	-0.8648	0.0649	-0.8563	0.4101	0.0000	0.0000
3640439.4531	0.9787	-12.7131	8.3107	-1.3015	9.0322	4.0966	0.3505	-0.7825	-0.5510	3642031.2500	-1.3285	3.6510	-0.1351	-0.3706	9.7117	-0.5407	0.3788	-0.9434	-0.1355	3641552.7344	0.0810	0.2777	-0.1197	0.3674	5.9924	-7.5018	-0.0845	-0.7000	0.3811	3641513.6719	0.5051	-5.8489	-1.7674	1.2759	9.4499	2.9241	-0.5686	-0.8580	-0.0937	3641611.3281	3509015738.0936	3509012096.4823	0.0553	2.2308	0.9566	0.1675	9.6858	2.3562	-0.4184	-0.8234	-0.0653	3641816.4062	0.8029	0.9054	-0.8746	0.2442	6.6435	-7.4773	-0.9160	0.9307	0.1620	3639003.9062	12.3162	12.0176	-2.0232	1.1543	9.4884	-0.8640	0.0557	-0.8659	0.3963	0.0000	0.0000
3640449.2187	0.9787	-12.7131	8.3107	-1.2210	8.8795	4.1725	0.3486	-0.7845	-0.5553	3642041.0156	-1.3285	3.6510	-0.1351	-0.2910	9.7125	-0.4621	0.3904	-0.9570	-0.1312	3641562.5000	0.0810	0.2777	-0.1197	0.3674	5.9924	-7.5018	-0.0845	-0.7000	0.3811	3641523.4375	0.5051	-5.8489	-1.7674	1.1978	9.3735	2.8484	-0.5824	-0.8313	-0.0749	3641621.0937	3509015738.1034	3509012096.4823	0.0553	2.2308	0.9566	0.1675	9.6088	2.4360	-0.4122	-0.8745	-0.0653	3641826.1719	0.8029	0.9054	-0.8746	0.1654	6.7205	-7.4773	-0.9220	0.9496	0.1878	3639013.6719	12.3162	12.0176	-2.0232	1.1535	9.4876	-0.9418	0.0538	-0.8506	0.4009	0.0000	0.0000
3640458.9844	0.9787	-12.7131	8.3107	-1.0616	8.8031	4.1717	0.3562	-0.7767	-0.5510	3642050.7812	-1.3285	3.6510	-0.1351	-0.3706	9.7132	-0.3835	0.3962	-0.9258	-0.1312	3641572.2656	0.1485	-0.1250	0.0429	0.2117	5.9916	-7.5770	-0.0885	-0.7458	0.3524	3641533.2031	0.5051	-5.8489	-1.7674	1.0415	9.3735	2.6956	-0.5784	-0.8333	-0.0773	3641630.8594	3509015738.1131	3509012096.4823	0.0553	2.2308	0.9566	0.1675	9.6096	2.5150	-0.4163	-0.8298	-0.0758	3641835.9375	0.8303	1.1891	-1.2539	0.2442	6.6435	-7.4773	-0.9220	0.9496	0.1878	3639023.4375	12.3162	12.0176	-2.0232	1.0731	9.4868	-1.0195	0.0390	-0.8544	0.3986	0.0000	0.0000
3640468.7500	0.9787	-12.7131	8.3107	-1.0647	8.8031	3.8709	0.3505	-0.7942	-0.5662	3642060.5469	-0.8053	1.5964	0.3723	-0.3706	9.7889	-0.6208	0.3962	-0.9258	-0.1312	3641582.0312	0.1485	-0.1250	0.0429	0.2895	5.9916	-7.5778	-0.0966	-0.6958	0.3877	3641542.9687	-0.9031	-3.2580	-1.9775	1.0415	9.2971	2.6964	-0.5784	-0.8601	-0.0820	3641640.6250	3509015738.1229	3509012096.4823	-0.2784	1.8368	1.1058	0.1675	9.6088	2.4360	-0.4163	-0.8298	-0.0758	3641845.7031	0.8303	1.1891	-1.2539	0.3246	6.6466	-7.3198	-0.9100	0.9160	0.1714	3639033.2031	12.3162	12.0176	-2.0232	1.1527	9.4104	-1.0188	0.0575	-0.8563	0.4101	0.0000	0.0000
