Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
1689804.6875	-6.0005	-10.6948	-15.8740	-0.6024	9.9487	2.2755	0.2476	-0.8252	-0.4989	1691220.7031	0.0431	3.9853	-15.0324	-1.8035	9.2270	-2.1821	0.5269	-0.8828	0.0172	1691220.7031	-2.8487	-0.5077	-0.7976	-0.0998	4.4916	-8.5577	-0.0664	-0.5833	0.5749	1691044.9219	-4.5155	2.2087	9.1744	1.8996	8.9916	3.3857	-0.6412	-0.7737	-0.2389	1691220.7031	3509013787.7801	3509012096.5594	2.1908	-3.1550	14.9018	-0.9279	9.5756	-0.8822	-0.2306	-0.7851	0.4211	1691220.7031	-5.3912	3.0754	-0.6504	-0.1653	4.2253	-9.0128	-0.8180	1.0819	0.3897	1688964.8437	3.8538	-14.9084	-0.9876	-0.5073	10.4924	0.1369	0.1354	-0.8678	0.2742	0.0000	0.0000
1689814.4531	-6.0005	-10.6948	-15.8740	-0.5204	9.8723	2.5011	0.2419	-0.8369	-0.5098	1691230.4687	0.0431	3.9853	-15.0324	-2.0423	9.3846	-2.0280	0.5096	-0.8809	0.0172	1691230.4687	-2.8487	-0.5077	-0.7976	-0.0998	4.3355	-8.4793	-0.0664	-0.5833	0.5749	1691054.6875	-4.5155	2.2087	9.1744	1.8231	8.7625	3.4659	-0.6412	-0.7737	-0.2389	1691230.4687	3509013787.7899	3509012096.5594	4.0139	-6.5968	11.3293	-0.7714	9.7311	-0.8837	-0.2306	-0.7702	0.4084	1691230.4687	-5.3912	3.0754	-0.6504	-0.2441	4.2253	-9.0112	-0.8180	1.0819	0.3897	1688974.6094	3.8538	-14.9084	-0.9876	-0.4262	10.4940	0.2924	0.1391	-0.8851	0.2811	0.0000	0.0000
1689824.2187	-6.0005	-10.6948	-15.8740	-0.2821	9.7959	2.4243	0.2590	-0.8252	-0.5249	1691240.2344	-0.5856	1.6631	-13.3605	-2.2811	9.6148	-2.4257	0.4923	-0.8730	0.0237	1691240.2344	-2.8487	-0.5077	-0.7976	-0.0998	4.3340	-8.6330	-0.0644	-0.5917	0.5573	1691064.4531	-4.5155	2.2087	9.1744	1.6683	8.6862	3.4682	-0.6353	-0.7387	-0.2295	1691240.2344	3509013787.7996	3509012096.5594	4.0139	-6.5968	11.3293	-0.5367	9.6534	-0.8830	-0.2367	-0.7681	0.4147	1691240.2344	-5.3912	3.0754	-0.6504	-0.1637	4.3054	-8.8552	-0.8320	1.0651	0.4038	1688984.3750	6.7252	-11.5484	0.1705	-0.3458	10.4947	0.3701	0.1262	-0.8831	0.2742	0.0000	0.0000
1689833.9844	0.9167	-13.9091	-14.9881	-0.2024	9.6432	2.4250	0.2286	-0.8388	-0.5163	1691250.0000	-0.5856	1.6631	-13.3605	-2.2811	9.5375	-2.3455	0.4923	-0.8730	0.0237	1691250.0000	-1.2608	-0.3781	-0.4017	-0.0219	4.5708	-8.4825	-0.0543	-0.5917	0.5595	1691074.2187	-5.5870	-2.6803	12.7455	1.8238	8.7625	3.5431	-0.6412	-0.7757	-0.2319	1691250.0000	3509013787.8094	3509012096.5594	4.0139	-6.5968	11.3293	-0.3020	9.5764	-0.8032	-0.2367	-0.7681	0.4147	1691250.0000	-4.5637	3.5274	-0.6196	-0.2433	4.3039	-8.9332	-0.8320	1.0861	0.4061	1688994.1406	6.7252	-11.5484	0.1705	-0.5066	10.4167	0.2154	0.1243	-0.8889	0.2857	0.0000	0.0000
1689843.7500	0.9167	-13.9091	-14.9881	-0.0445	9.4141	2.2753	0.2343	-0.8194	-0.5098	1691259.7656	-0.5856	1.6631	-13.3605	-2.0423	9.6148	-2.4257	0.5019	-0.8535	0.0172	1691259.7656	-1.2608	-0.3781	-0.4017	-0.0219	4.4909	-8.6353	-0.0624	-0.5625	0.5749	1691083.9844	-5.5870	-2.6803	12.7455	1.9786	8.8389	3.5408	-0.6255	-0.7860	-0.2272	1691259.7656	3509013787.8192	3509012096.5594	5.2556	-6.8537	9.0293	-0.0672	9.7303	-0.9627	-0.2388	-0.7745	0.4168	1691259.7656	-4.5637	3.5274	-0.6196	-0.1661	4.3777	-9.0954	-0.8240	1.0798	0.3944	1689003.9062	6.7252	-11.5484	0.1705	-0.2670	10.4940	0.2924	0.1354	-0.8774	0.2650	0.0000	0.0000
1689853.5156	0.9167	-13.9091	-14.9881	0.2713	9.2613	1.9728	0.2229	-0.8272	-0.5011	1691269.5312	-0.8948	5.5406	-12.4064	-1.8831	9.1450	-2.5736	0.5077	-0.8945	0.0172	1691269.5312	-1.2608	-0.3781	-0.4017	-0.0998	4.4901	-8.7114	-0.0624	-0.5625	0.5749	1691093.7500	-5.5870	-2.6803	12.7455	1.9778	8.7625	3.4644	-0.6255	-0.7860	-0.2272	1691269.5312	3509013787.8289	3509012096.5594	5.2556	-6.8537	9.0293	0.0892	9.7303	-0.9627	-0.2388	-0.7872	0.4000	1691269.5312	-4.5637	3.5274	-0.6196	-0.1652	4.0713	-9.0097	-0.8240	1.0798	0.3944	1689013.6719	3.3478	-2.0282	0.1237	-0.1070	10.1125	0.3740	0.1317	-0.8927	0.2811	0.0000	0.0000
1689863.2812	0.5610	-15.7620	-21.0603	0.3495	9.3377	1.8209	0.2305	-0.8214	-0.5141	1691279.2969	-0.8948	5.5406	-12.4064	-1.7239	9.0685	-2.4148	0.4981	-0.8633	0.0194	1691279.2969	-1.2608	-0.3781	-0.4017	-0.1776	4.4932	-8.4033	-0.0724	-0.5917	0.5595	1691103.5156	-3.0002	-9.7027	12.3674	2.0567	8.8389	3.6172	-0.6471	-0.7675	-0.2319	1691279.2969	3509013787.8387	3509012096.5594	5.2556	-6.8537	9.0293	0.0892	9.9636	-0.9651	-0.2429	-0.7660	0.4063	1691279.2969	-3.3781	2.7982	-0.6780	-0.1661	4.3007	-9.0939	-0.8360	1.0777	0.4014	1689023.4375	3.3478	-2.0282	0.1237	-0.0289	10.1109	0.2185	0.1206	-0.8889	0.2788	0.0000	0.0000
1689873.0469	0.5610	-15.7620	-21.0603	0.3472	9.6432	1.5922	0.2133	-0.8311	-0.5098	1691289.0625	-0.8948	5.5406	-12.4064	-1.5647	9.0670	-2.5720	0.4981	-0.8633	0.0194	1691289.0625	-0.5809	-0.3559	-0.3170	-0.1776	4.4140	-8.4793	-0.0624	-0.5667	0.5529	1691113.2812	-3.0002	-9.7027	12.3674	2.0552	8.7625	3.4636	-0.6275	-0.7572	-0.2225	1691289.0625	3509013787.8484	3509012096.5594	3.0586	-8.6046	8.7361	0.2457	10.0414	-0.9658	-0.2429	-0.7660	0.4063	1691289.0625	-3.3781	2.7982	-0.6780	-0.1653	4.2253	-9.0128	-0.8240	1.0987	0.4108	1689033.2031	3.3478	-2.0282	0.1237	0.1311	9.9588	0.2977	0.1206	-0.8812	0.2765	0.0000	0.0000
1689882.8125	0.5610	-15.7620	-21.0603	-0.0505	9.7959	1.6699	0.2152	-0.8272	-0.5119	1691298.8281	-1.6559	5.9712	-10.3406	-1.6443	9.1434	-2.7308	0.4981	-0.8770	0.0215	1691298.8281	-0.5809	-0.3559	-0.3170	-0.2555	4.4916	-8.5562	-0.0624	-0.5667	0.5529	1691123.0469	-3.0002	-9.7027	12.3674	1.9763	8.7625	3.3100	-0.6216	-0.7984	-0.2295	1691298.8281	3509013787.8582	3509012096.5594	3.0586	-8.6046	8.7361	0.1675	9.8859	-0.9643	-0.2367	-0.7702	0.4105	1691298.8281	-3.3781	2.7982	-0.6780	-0.0857	4.2268	-8.9348	-0.8160	1.0651	0.3897	1689042.9687	-0.2487	-1.7406	2.5103	-0.0297	9.8808	0.1430	0.1243	-0.8736	0.2857	0.0000	0.0000
1689892.5781	-12.9759	-21.6100	-23.3858	-0.0498	9.9487	1.7435	0.2057	-0.8311	-0.5119	1691308.5937	-1.6559	5.9712	-10.3406	-1.7239	8.8321	-2.6459	0.5096	-0.8848	0.0151	1691308.5937	-0.5809	-0.3559	-0.3170	-0.0998	4.4132	-8.5569	-0.0664	-0.5563	0.5793	1691132.8125	-3.6737	-4.1043	8.7556	1.8989	8.6098	3.3123	-0.6216	-0.7984	-0.2295	1691308.5937	3509013787.8680	3509012096.5594	3.0586	-8.6046	8.7361	-0.0672	9.5748	-0.9612	-0.2245	-0.7872	0.3979	1691308.5937	-1.9067	1.9974	-0.2483	-0.1660	4.1467	-9.0908	-0.8160	1.0651	0.3897	1689052.7344	-0.2487	-1.7406	2.5103	0.1303	9.9580	0.2200	0.1262	-0.8889	0.2788	0.0000	0.0000
1689902.3437	-12.9759	-21.6100	-23.3858	0.0276	10.1014	1.5156	0.2229	-0.8602	-0.5228	1691318.3594	-1.6559	5.9712	-10.3406	-1.8831	9.1450	-2.5736	0.4981	-0.8828	0.0172	1691318.3594	-1.3868	-0.6388	-0.3422	-0.1776	4.4924	-8.4801	-0.0704	-0.6021	0.5683	1691142.5781	-3.6737	-4.1043	8.7556	1.6668	8.6862	3.3138	-0.6451	-0.8025	-0.2248	1691318.3594	3509013787.8777	3509012096.5594	2.1440	-13.7919	8.6996	-0.3020	9.4979	-0.8814	-0.2245	-0.7872	0.3979	1691318.3594	-1.9067	1.9974	-0.2483	-0.3229	4.3023	-9.0112	-0.8200	1.0945	0.4085	1689062.5000	-0.2487	-1.7406	2.5103	0.0492	9.8035	0.0660	0.1206	-0.8927	0.2834	0.0000	0.0000
1689912.1094	-12.9759	-21.6100	-23.3858	0.0261	9.8723	1.3675	0.2114	-0.8680	-0.5163	1691328.1250	-2.0242	1.2501	-9.9087	-1.9627	9.0685	-2.4148	0.4981	-0.8828	0.0172	1691328.1250	-1.3868	-0.6388	-0.3422	-0.0219	4.4132	-8.5577	-0.0865	-0.5792	0.5551	1691152.3437	-3.6737	-4.1043	8.7556	1.5112	8.6098	3.2390	-0.6078	-0.7593	-0.2272	1691328.1250	3509013787.8875	3509012096.5594	2.1440	-13.7919	8.6996	-0.5367	9.7288	-1.1207	-0.2388	-0.7936	0.4084	1691328.1250	-1.9067	1.9974	-0.2483	-0.3213	4.3055	-8.8521	-0.8240	1.0714	0.4061	1689072.2656	-1.4147	-5.1915	3.0419	0.1296	9.7278	0.1445	0.1262	-0.8621	0.2788	0.0000	0.0000
1689921.8750	-10.8063	-18.9622	-18.6662	-0.2888	9.4905	1.7505	0.1981	-0.8718	-0.5163	1691337.8906	-2.0242	1.2501	-9.9087	-2.2015	9.3034	-2.3409	0.4981	-0.8887	0.0258	1691337.8906	-1.3868	-0.6388	-0.3422	-0.0998	4.4124	-8.6338	-0.0865	-0.5792	0.5551	1691162.1094	-5.4033	-2.7772	8.9947	1.3565	8.7625	3.2390	-0.6078	-0.7593	-0.2272	1691337.8906	3509013787.8973	3509012096.5594	2.1440	-13.7919	8.6996	-0.3020	9.8065	-1.1215	-0.2429	-0.7915	0.4147	1691337.8906	-1.9067	1.9974	-0.2483	-0.1653	4.3023	-9.0143	-0.8260	1.0882	0.3873	1689082.0312	-1.4147	-5.1915	3.0419	-0.1077	9.5000	0.3023	0.1373	-0.8678	0.2834	0.0000	0.0000
1689931.6406	-10.8063	-18.9622	-18.6662	-0.6076	9.4141	1.7545	0.2114	-0.8718	-0.5184	1691347.6562	-2.0242	1.2501	-9.9087	-2.2015	9.3034	-2.3409	0.5019	-0.8613	0.0215	1691347.6562	-1.3387	-0.5007	-0.3717	-0.0219	4.4916	-8.5585	-0.0926	-0.5813	0.5749	1691171.8750	-5.4033	-2.7772	8.9947	1.1243	8.7625	3.2413	-0.6216	-0.8045	-0.2225	1691347.6562	3509013787.9070	3509012096.5594	2.1440	-13.7919	8.6996	-0.2237	9.8843	-1.1223	-0.2184	-0.8043	0.4084	1691347.6562	-1.7203	2.1296	-0.3453	-0.1661	4.3007	-9.0939	-0.8260	1.0882	0.3873	1689091.7969	-1.4147	-5.1915	3.0419	0.0515	9.4236	0.3031	0.1336	-0.8621	0.2765	0.0000	0.0000
1689941.4062	-10.8063	-18.9622	-18.6662	-0.9249	9.1850	1.9103	0.1810	-0.8641	-0.5098	1691357.4219	-2.0242	1.2501	-9.9087	-2.5199	9.5383	-2.2669	0.4788	-0.8730	0.0344	1691357.4219	-1.3387	-0.5007	-0.3717	-0.0219	4.4909	-8.6353	-0.0744	-0.5917	0.5683	1691181.6406	-5.4033	-2.7772	8.9947	1.0507	9.3735	3.6219	-0.6255	-0.8004	-0.2272	1691357.4219	3509013787.9168	3509012096.5594	1.9535	-13.7747	7.9339	-0.3802	9.6518	-1.0410	-0.2184	-0.8043	0.4084	1691357.4219	-1.7203	2.1296	-0.3453	-0.1653	4.2253	-9.0128	-0.8300	1.0756	0.4108	1689101.5625	-1.4147	-5.1915	3.0419	-0.0281	9.3471	0.3039	0.1187	-0.9080	0.2696	0.0000	0.0000
1689951.1719	-10.8063	-18.9622	-18.6662	-0.8467	9.1850	1.7592	0.1886	-0.8718	-0.4989	1691367.1875	-1.6706	3.2672	-9.8538	-2.5199	9.4603	-2.2654	0.4788	-0.8730	0.0344	1691367.1875	-1.3387	-0.5007	-0.3717	-0.1776	4.4124	-8.6330	-0.0744	-0.5917	0.5683	1691191.4062	-5.4033	-2.7772	8.9947	1.3618	9.5263	3.7717	-0.6059	-0.7922	-0.2225	1691367.1875	3509013787.9266	3509012096.5594	1.9535	-13.7747	7.9339	-0.4584	9.4987	-0.8024	-0.2163	-0.8085	0.4105	1691367.1875	-1.7203	2.1296	-0.3453	-0.1645	4.3039	-8.9348	-0.8380	1.0777	0.4085	1689111.3281	-2.5035	-5.0704	2.1611	-0.0265	9.3487	0.4594	0.1243	-0.8831	0.2765	0.0000	0.0000
1689960.9375	0.3797	1.5151	-7.1900	-0.7632	9.1850	2.1343	0.1962	-0.8563	-0.5054	1691376.9531	-1.6706	3.2672	-9.8538	-2.3607	9.3042	-2.2623	0.4942	-0.9043	0.0215	1691376.9531	-1.3387	-0.5007	-0.3717	-0.0998	4.4124	-8.6338	-0.0744	-0.5896	0.5705	1691201.1719	1.0562	-7.9927	7.3495	1.4391	9.6790	3.7694	-0.6059	-0.7922	-0.2225	1691376.9531	3509013787.9363	3509012096.5594	1.9535	-13.7747	7.9339	-0.4584	9.4971	-0.9604	-0.2245	-0.8106	0.4105	1691376.9531	-2.4041	2.5124	-0.0432	-0.2441	4.3023	-9.0128	-0.8520	1.0567	0.3920	1689121.0937	-2.5035	-5.0704	2.1611	-0.1077	9.4236	0.3031	0.1336	-0.8563	0.2880	0.0000	0.0000
1689970.7031	0.3797	1.5151	-7.1900	-0.4475	9.4905	1.8273	0.1905	-0.8738	-0.5163	1691386.7187	-1.6706	3.2672	-9.8538	-2.2015	9.2254	-2.3393	0.4942	-0.8691	0.0258	1691386.7187	-1.1767	-0.7019	-0.3602	-0.0998	4.4132	-8.5569	-0.0684	-0.5792	0.5771	1691210.9375	1.0562	-7.9927	7.3495	1.4376	9.9081	3.6127	-0.6235	-0.8025	-0.2248	1691386.7187	3509013787.9461	3509012096.5594	3.5187	-13.2096	5.9944	-0.5367	9.7319	-0.8047	-0.2245	-0.8106	0.4105	1691386.7187	-2.4041	2.5124	-0.0432	-0.3228	4.1484	-9.0081	-0.8520	1.0567	0.3920	1689130.8594	-2.5035	-5.0704	2.1611	-0.0265	9.3487	0.4594	0.1391	-0.8678	0.2673	0.0000	0.0000
1689980.4687	0.3797	1.5151	-7.1900	-0.1302	9.5668	1.6730	0.1810	-0.8874	-0.5163	1691396.4844	-1.8123	9.1966	-8.7634	-1.9627	9.1481	-2.2591	0.4942	-0.8691	0.0258	1691396.4844	-1.1767	-0.7019	-0.3602	-0.0998	4.4916	-8.5577	-0.0664	-0.5958	0.5683	1691220.7031	1.0562	-7.9927	7.3495	1.3571	9.9081	3.3047	-0.6275	-0.7778	-0.2131	1691396.4844	3509013787.9559	3509012096.5594	3.5187	-13.2096	5.9944	-0.5367	9.8859	-0.9643	-0.1980	-0.8149	0.4042	1691396.4844	-2.4041	2.5124	-0.0432	-0.1652	4.1483	-9.0113	-0.8220	1.0840	0.4038	1689140.6250	-3.0230	-4.4801	3.4548	-0.0273	9.2714	0.3824	0.1391	-0.8678	0.2880	0.0000	0.0000
1689990.2344	4.0691	13.7979	0.9313	0.2682	9.8723	1.6659	0.2057	-0.8816	-0.5054	1691406.2500	-1.8123	9.1966	-8.7634	-1.7239	9.2238	-2.4965	0.4712	-0.9023	0.0280	1691406.2500	-1.1767	-0.7019	-0.3602	-0.0998	4.4916	-8.5577	-0.0664	-0.5958	0.5683	1691230.4687	-0.7347	-0.2457	5.6726	1.3564	9.7554	3.2291	-0.6157	-0.7860	-0.2155	1691406.2500	3509013787.9656	3509012096.5594	3.5187	-13.2096	5.9944	-0.2237	10.0398	-1.1239	-0.2000	-0.8043	0.4063	1691406.2500	-2.6441	2.5702	-0.6376	-0.0864	3.9943	-9.0097	-0.8380	1.0735	0.4108	1689150.3906	-3.0230	-4.4801	3.4548	-0.0273	9.5008	0.3801	0.1224	-0.9042	0.2696	0.0000	0.0000
