Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
1650146.4844	7.7674	-0.3538	4.2264	-0.8452	9.7959	1.9034	0.2095	-0.9029	-0.4989	1651562.5000	-0.2057	-1.4143	-0.2194	-1.8831	9.1474	-2.3377	0.4865	-0.8926	0.0215	1651562.5000	-0.1932	0.1552	0.0035	-0.0998	4.3332	-8.7098	-0.0724	-0.5896	0.5859	1651386.7187	-0.4286	2.2731	-0.7451	0.8132	9.4499	3.0831	-0.5667	-0.8354	-0.1756	1651562.5000	3509013748.1233	3509012096.5608	0.2080	-0.6287	0.9893	-0.4584	9.6565	-0.5669	-0.2082	-0.8532	0.3789	1651562.5000	-0.1613	0.0981	-0.5221	-0.1653	4.3023	-9.0143	-0.7800	1.0714	0.4343	1649306.6406	0.7936	0.0000	-1.2592	-0.1850	9.8082	0.5325	0.1707	-0.8410	0.2788	0.0000	0.0000
1650156.2500	7.7674	-0.3538	4.2264	-0.8452	9.8723	1.9027	0.2267	-0.8330	-0.4967	1651572.2656	-0.2631	-0.2528	-0.1305	-1.8035	9.3791	-2.5782	0.4596	-0.9180	0.0301	1651572.2656	-0.1932	0.1552	0.0035	-0.0998	4.4924	-8.4809	-0.0724	-0.5896	0.5859	1651396.4844	-0.4286	2.2731	-0.7451	0.9679	9.5263	3.0808	-0.5667	-0.8354	-0.1756	1651572.2656	3509013748.1331	3509012096.5608	0.2080	-0.6287	0.9893	-0.3802	9.7327	-0.7257	-0.2143	-0.8234	0.3853	1651572.2656	-0.1613	0.0981	-0.5221	-0.2448	4.2237	-9.0908	-0.7780	1.0420	0.4131	1649316.4062	0.5627	-0.8325	-0.0074	-0.1842	9.7325	0.6111	0.1800	-0.8467	0.2604	0.0000	0.0000
1650166.0156	7.7674	-0.3538	4.2264	-0.7670	9.7959	1.7522	0.2267	-0.8408	-0.5033	1651582.0312	-0.2631	-0.2528	-0.1305	-1.9627	9.2238	-2.4965	0.4827	-0.8867	0.0151	1651582.0312	-0.2086	0.1413	-0.0573	-0.0998	4.2579	-8.4017	-0.0684	-0.5875	0.5573	1651406.2500	-0.1378	0.9405	-0.3638	0.8890	9.4499	2.9280	-0.5588	-0.8086	-0.1756	1651582.0312	3509013748.1428	3509012096.5608	0.1938	-1.0718	1.0921	-0.1455	9.8113	-0.6475	-0.2163	-0.8404	0.3916	1651582.0312	-0.1613	0.0981	-0.5221	-0.2425	4.3825	-8.8552	-0.7760	1.0861	0.4131	1649326.1719	0.5627	-0.8325	-0.0074	-0.0258	9.7317	0.5333	0.1855	-0.8448	0.2788	0.0000	0.0000
1650175.7812	6.1284	-2.4700	1.8959	-0.7663	9.6432	1.8290	0.2457	-0.8272	-0.5098	1651591.7969	-0.2631	-0.2528	-0.1305	-1.8831	9.1466	-2.4163	0.4827	-0.8867	0.0151	1651591.7969	-0.2086	0.1413	-0.0573	-0.0998	4.4117	-8.7106	-0.0664	-0.5750	0.5727	1651416.0156	-0.1378	0.9405	-0.3638	0.8898	9.4499	3.0052	-0.5588	-0.8210	-0.1710	1651591.7969	3509013748.1526	3509012096.5608	0.1938	-1.0718	1.0921	-0.1455	9.7335	-0.6467	-0.2163	-0.8404	0.3916	1651591.7969	-0.0357	0.1061	-0.4508	-0.1653	4.2253	-9.0128	-0.7760	1.0861	0.4131	1649335.9375	0.5627	-0.8325	-0.0074	-0.1857	9.7310	0.4555	0.1781	-0.8487	0.2673	0.0000	0.0000
1650185.5469	6.1284	-2.4700	1.8959	-0.8460	9.5668	1.8305	0.2190	-0.8408	-0.5033	1651601.5625	-0.2631	-0.2528	-0.1305	-1.7239	9.3011	-2.5767	0.4731	-0.8867	0.0237	1651601.5625	-0.2086	0.1413	-0.0573	-0.0998	4.3355	-8.4793	-0.0664	-0.5750	0.5727	1651425.7812	-0.1378	0.9405	-0.3638	0.9672	9.3735	3.0052	-0.5765	-0.8477	-0.1686	1651601.5625	3509013748.1624	3509012096.5608	0.1938	-1.0718	1.0921	-0.3020	9.6565	-0.5669	-0.1959	-0.8511	0.3853	1651601.5625	-0.0357	0.1061	-0.4508	-0.2441	4.3023	-9.0128	-0.7840	1.0693	0.4413	1649345.7031	0.8234	0.4843	0.1944	-0.1061	9.8074	0.4548	0.1837	-0.8525	0.2857	0.0000	0.0000
1650195.3125	6.1284	-2.4700	1.8959	-1.0061	9.5668	1.7569	0.2457	-0.8311	-0.5076	1651611.3281	-0.1473	0.5502	-0.1864	-1.8831	9.2246	-2.4179	0.4558	-0.9199	0.0323	1651611.3281	-0.1500	0.0481	-0.0284	-0.0998	4.4909	-8.6345	-0.0684	-0.5604	0.5727	1651435.5469	0.0153	0.2537	0.3679	0.9672	9.4499	3.0044	-0.5765	-0.8477	-0.1686	1651611.3281	3509013748.1721	3509012096.5608	0.0097	-1.3145	0.9671	-0.2237	9.6534	-0.8830	-0.2163	-0.8468	0.3832	1651611.3281	-0.0357	0.1061	-0.4508	-0.2441	4.3793	-9.0143	-0.7760	1.0840	0.4155	1649355.4687	0.8234	0.4843	0.1944	-0.1054	9.8846	0.5318	0.1800	-0.8487	0.2696	0.0000	0.0000
1650205.0781	6.1284	-2.4700	1.8959	-1.2429	9.6432	1.9842	0.2095	-0.8718	-0.4967	1651621.0937	-0.1473	0.5502	-0.1864	-1.8035	9.2238	-2.4965	0.4846	-0.8828	0.0215	1651621.0937	-0.1500	0.0481	-0.0284	-0.2555	4.4132	-8.5554	-0.0765	-0.5937	0.5573	1651445.3125	0.0153	0.2537	0.3679	0.8890	9.4499	2.9280	-0.5627	-0.8313	-0.1756	1651621.0937	3509013748.1819	3509012096.5608	0.0097	-1.3145	0.9671	-0.3020	9.6542	-0.8039	-0.2163	-0.8468	0.3832	1651621.0937	0.1047	0.2373	-0.4563	-0.2433	4.2269	-8.9317	-0.7900	1.0609	0.4108	1649365.2344	0.8234	0.4843	0.1944	-0.1046	9.8090	0.6103	0.1837	-0.8429	0.2788	0.0000	0.0000
1650214.8437	4.1160	-3.0636	0.9245	-1.3234	9.8723	1.9075	0.2267	-0.8621	-0.4967	1651630.8594	-0.1473	0.5502	-0.1864	-1.8035	9.2230	-2.5751	0.4846	-0.8828	0.0215	1651630.8594	-0.1500	0.0481	-0.0284	-0.1776	4.5708	-8.4809	-0.0684	-0.5437	0.5683	1651455.0781	0.0153	0.2537	0.3679	0.8906	9.3735	3.0831	-0.5529	-0.8519	-0.1803	1651630.8594	3509013748.1917	3509012096.5608	0.0097	-1.3145	0.9671	-0.3020	9.6542	-0.8039	-0.2082	-0.8191	0.3937	1651630.8594	0.1047	0.2373	-0.4563	-0.3220	4.1499	-8.9285	-0.7900	1.0609	0.4108	1649375.0000	0.8234	0.4843	0.1944	-0.2654	9.8074	0.4548	0.1818	-0.8640	0.2558	0.0000	0.0000
1650224.6094	4.1160	-3.0636	0.9245	-1.2437	9.6432	1.9090	0.2057	-0.8718	-0.4967	1651640.6250	-0.4976	-0.2435	-0.2442	-1.7239	9.2238	-2.4965	0.4750	-0.8848	0.0172	1651640.6250	-0.1500	0.0481	-0.0284	-0.0219	4.3348	-8.5569	-0.0684	-0.5437	0.5683	1651464.8437	-0.3827	-0.5977	0.3680	0.8905	9.5263	3.0816	-0.5647	-0.8148	-0.1686	1651640.6250	3509013748.2014	3509012096.5608	0.0097	-1.3145	0.9671	-0.4584	9.6542	-0.8039	-0.2082	-0.8191	0.3789	1651640.6250	0.1047	0.2373	-0.4563	-0.2433	4.3039	-8.9332	-0.7720	1.0861	0.4202	1649384.7656	1.7246	-0.6660	-0.9479	-0.1858	9.8839	0.4540	0.1892	-0.8716	0.2673	0.0000	0.0000
1650234.3750	4.1160	-3.0636	0.9245	-1.0843	9.6432	1.9074	0.2229	-0.8621	-0.5033	1651650.3906	-0.4976	-0.2435	-0.2442	-1.7239	9.2238	-2.4965	0.4769	-0.9082	0.0280	1651650.3906	-0.0323	-0.1031	-0.1984	-0.1776	4.3333	-8.7090	-0.0805	-0.5750	0.5793	1651474.6094	-0.3827	-0.5977	0.3680	0.9664	9.2971	2.9287	-0.5647	-0.8148	-0.1686	1651650.3906	3509013748.2112	3509012096.5608	0.0701	-0.7343	0.9116	-0.4584	9.8113	-0.6475	-0.1939	-0.8021	0.3832	1651650.3906	0.1047	0.2373	-0.4563	-0.2417	4.2301	-8.7726	-0.7920	1.0840	0.4131	1649394.5312	1.7246	-0.6660	-0.9479	-0.2646	9.7317	0.5333	0.1688	-0.8602	0.2581	0.0000	0.0000
1650244.1406	2.8224	-2.7131	0.7612	-1.0843	9.6432	1.9074	0.2362	-0.8408	-0.4989	1651660.1562	-0.4976	-0.2435	-0.2442	-1.8035	9.1466	-2.4163	0.4808	-0.9199	0.0258	1651660.1562	-0.0323	-0.1031	-0.1984	-0.0998	4.4124	-8.6338	-0.0604	-0.5458	0.5749	1651484.3750	-0.3827	-0.5977	0.3680	0.8898	9.2971	3.0067	-0.5725	-0.8272	-0.1733	1651660.1562	3509013748.2210	3509012096.5608	0.0701	-0.7343	0.9116	-0.3020	9.8882	-0.7273	-0.1939	-0.8021	0.3832	1651660.1562	0.0427	0.2840	-0.4098	-0.2441	4.2253	-9.0112	-0.7780	1.0651	0.4131	1649404.2969	1.7246	-0.6660	-0.9479	0.0554	9.7333	0.6888	0.1837	-0.8410	0.2765	0.0000	0.0000
1650253.9062	2.8224	-2.7131	0.7612	-1.0046	9.5668	1.9073	0.2476	-0.8233	-0.5054	1651669.9219	-0.1732	0.2067	-0.0078	-1.5647	9.3018	-2.4981	0.4808	-0.9199	0.0258	1651669.9219	-0.0323	-0.1031	-0.1984	-0.1776	4.4132	-8.5562	-0.0604	-0.5458	0.5749	1651494.1406	-0.3827	-0.5977	0.3680	0.8139	9.4499	3.1603	-0.5451	-0.8354	-0.1710	1651669.9219	3509013748.2307	3509012096.5608	0.0701	-0.7343	0.9116	-0.3020	9.7335	-0.6467	-0.2082	-0.8000	0.3895	1651669.9219	0.0427	0.2840	-0.4098	-0.2425	4.2285	-8.8521	-0.7780	1.0651	0.4131	1649414.0625	0.3137	-0.5449	-0.5732	-0.1858	9.8074	0.4548	0.1800	-0.8774	0.2558	0.0000	0.0000
1650263.6719	2.8224	-2.7131	0.7612	-0.9249	9.7196	1.9050	0.2305	-0.8369	-0.4989	1651679.6875	-0.1732	0.2067	-0.0078	-1.7239	9.2230	-2.5751	0.4635	-0.9043	0.0258	1651679.6875	0.0857	-0.2438	-0.1249	-0.1776	4.4124	-8.6330	-0.0724	-0.5542	0.5793	1651503.9062	-0.1225	-1.1420	0.5758	0.8140	9.3735	3.1611	-0.5451	-0.8416	-0.1710	1651679.6875	3509013748.2405	3509012096.5608	-0.3147	0.7215	0.5280	-0.3020	9.7327	-0.7257	-0.2020	-0.8085	0.3853	1651679.6875	0.0427	0.2840	-0.4098	-0.2441	4.2253	-9.0112	-0.7780	1.0756	0.4319	1649423.8281	0.3137	-0.5449	-0.5732	-0.1054	9.7317	0.5333	0.1763	-0.8793	0.2719	0.0000	0.0000
1650273.4375	1.5436	-1.6724	0.2306	-1.0046	9.9487	1.9035	0.2457	-0.8369	-0.5054	1651689.4531	-0.1732	0.2067	-0.0078	-1.7239	9.3026	-2.4195	0.4596	-0.9004	0.0237	1651689.4531	0.0857	-0.2438	-0.1249	-0.0998	4.4932	-8.4041	-0.0785	-0.5312	0.5969	1651513.6719	-0.1225	-1.1420	0.5758	0.8906	9.3735	3.0831	-0.5627	-0.8416	-0.1827	1651689.4531	3509013748.2503	3509012096.5608	-0.3147	0.7215	0.5280	-0.2237	9.7327	-0.7257	-0.2020	-0.8085	0.3853	1651689.4531	0.1998	-0.0748	-0.3058	-0.2441	4.3023	-9.0128	-0.7820	1.0399	0.4085	1649433.5937	0.3137	-0.5449	-0.5732	-0.0250	9.8090	0.6103	0.1688	-0.9061	0.2742	0.0000	0.0000
1650283.2031	1.5436	-1.6724	0.2306	-1.1633	9.9487	1.9803	0.2324	-0.8699	-0.4946	1651699.2187	-0.1732	0.2067	-0.0078	-1.7239	9.2995	-2.7339	0.4596	-0.9004	0.0237	1651699.2187	0.0857	-0.2438	-0.1249	-0.1776	4.4140	-8.4793	-0.0684	-0.5479	0.5683	1651523.4375	-0.1225	-1.1420	0.5758	0.7358	9.2971	3.0854	-0.5706	-0.8045	-0.1686	1651699.2187	3509013748.2600	3509012096.5608	-0.3147	0.7215	0.5280	-0.2237	9.7327	-0.7257	-0.2000	-0.8064	0.3832	1651699.2187	0.1998	-0.0748	-0.3058	-0.1653	4.3023	-9.0143	-0.7800	1.0798	0.4202	1649443.3594	-0.7256	1.2108	0.4533	-0.1046	9.8090	0.6103	0.1521	-0.8716	0.2627	0.0000	0.0000
1650292.9687	1.5436	-1.6724	0.2306	-1.0843	10.0251	1.9035	0.2286	-0.8583	-0.5054	1651708.9844	-0.2643	0.0837	0.0843	-1.8831	9.2222	-2.6537	0.4788	-0.8906	0.0280	1651708.9844	-0.0456	-0.0128	-0.1061	-0.0219	4.3340	-8.6338	-0.0684	-0.5479	0.5683	1651533.2031	0.0306	-1.6854	0.5917	0.8890	9.3735	2.9287	-0.5627	-0.8621	-0.1710	1651708.9844	3509013748.2698	3509012096.5608	0.2082	0.1355	1.0122	-0.3020	9.6550	-0.7249	-0.2163	-0.8340	0.3811	1651708.9844	0.1998	-0.0748	-0.3058	-0.2441	4.3023	-9.0128	-0.7800	1.0798	0.4202	1649453.1250	-0.7256	1.2108	0.4533	-0.1850	9.8082	0.5325	0.1818	-0.8966	0.2535	0.0000	0.0000
1650302.7344	-4.7192	-4.5248	-4.1859	-1.0851	9.9487	1.8291	0.2038	-0.8583	-0.4946	1651718.7500	-0.2643	0.0837	0.0843	-1.8035	9.1466	-2.4163	0.4750	-0.9023	0.0237	1651718.7500	-0.0456	-0.0128	-0.1061	-0.0219	4.6492	-8.4832	-0.0765	-0.5729	0.5793	1651542.9687	0.0306	-1.6854	0.5917	0.8139	9.4499	3.1603	-0.5627	-0.8621	-0.1710	1651718.7500	3509013748.2796	3509012096.5608	0.2082	0.1355	1.0122	-0.3020	9.6542	-0.8039	-0.2020	-0.8064	0.3937	1651718.7500	0.0896	0.0391	-0.4088	-0.2432	4.1499	-8.9301	-0.7780	1.0714	0.4296	1649462.8906	-0.7256	1.2108	0.4533	-0.0258	9.8082	0.5325	0.1744	-0.8736	0.2719	0.0000	0.0000
1650312.5000	-4.7192	-4.5248	-4.1859	-1.0046	10.0251	1.9027	0.2190	-0.8466	-0.4946	1651728.5156	-0.2643	0.0837	0.0843	-1.7239	9.1466	-2.4163	0.4750	-0.8848	0.0280	1651728.5156	-0.0456	-0.0128	-0.1061	-0.1776	4.4140	-8.4793	-0.0765	-0.5604	0.5925	1651552.7344	0.0306	-1.6854	0.5917	0.8140	9.3735	3.1611	-0.5627	-0.8251	-0.1710	1651728.5156	3509013748.2893	3509012096.5608	0.2082	0.1355	1.0122	-0.3020	9.7343	-0.5677	-0.2020	-0.8064	0.3937	1651728.5156	0.0896	0.0391	-0.4088	-0.2441	4.3793	-9.0143	-0.7840	1.0756	0.4131	1649472.6562	-0.6273	0.7265	1.1616	-0.1842	9.7325	0.6111	0.1707	-0.8602	0.2673	0.0000	0.0000
1650322.2656	-4.7192	-4.5248	-4.1859	-1.0061	10.0251	1.7523	0.2114	-0.8583	-0.5033	1651738.2812	-0.0423	-0.2805	0.1495	-1.8035	9.1474	-2.3377	0.4750	-0.8848	0.0280	1651738.2812	0.0462	0.0465	-0.0456	-0.0998	4.4132	-8.5569	-0.0765	-0.5604	0.5925	1651562.5000	-0.4439	-1.4312	0.4243	0.8913	9.4499	3.1596	-0.5706	-0.8498	-0.1663	1651738.2812	3509013748.2991	3509012096.5608	0.1746	-0.8118	0.6964	-0.3802	9.6558	-0.6459	-0.1980	-0.8021	0.3811	1651738.2812	0.0896	0.0391	-0.4088	-0.3237	4.3007	-9.0907	-0.7840	1.0672	0.4131	1649482.4219	-0.6273	0.7265	1.1616	-0.0258	9.7317	0.5333	0.1614	-0.8467	0.2719	0.0000	0.0000
1650332.0312	-4.7192	-4.5248	-4.1859	-1.0039	10.3305	1.9749	0.2419	-0.8350	-0.5054	1651748.0469	-0.0423	-0.2805	0.1495	-1.8831	9.2246	-2.4179	0.4750	-0.8984	0.0237	1651748.0469	0.0462	0.0465	-0.0456	-0.0998	4.3340	-8.6330	-0.0684	-0.5687	0.5661	1651572.2656	-0.4439	-1.4312	0.4243	0.7350	9.3735	3.0075	-0.5510	-0.8107	-0.1663	1651748.0469	3509013748.3089	3509012096.5608	0.1746	-0.8118	0.6964	-0.3802	9.6558	-0.6459	-0.2163	-0.8191	0.3895	1651748.0469	-0.1594	0.2744	-0.3285	-0.1653	4.3023	-9.0143	-0.7880	1.0672	0.4061	1649492.1875	-0.6273	0.7265	1.1616	-0.0235	9.9634	0.7643	0.1855	-0.8410	0.2765	0.0000	0.0000
