Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3268369.1406	3.1455	-0.8446	-0.1869	-1.2233	9.1086	3.9446	-0.3657	-0.7165	-0.2430	3269960.9375	0.5226	1.8794	-0.2838	0.0274	9.7952	0.0080	-0.3462	-0.7070	0.1634	3269482.4219	0.1045	0.6966	-0.3742	0.4453	6.0716	-7.4265	-0.0201	0.4792	0.8040	3269443.3594	1.1633	2.0638	-0.9190	1.1266	9.1444	3.4691	-0.0235	-0.4568	-0.5410	3269541.0156	3509015366.0437	3509012096.5027	-0.2403	1.4696	0.3517	0.4022	9.3779	2.6754	0.3694	-0.5957	-0.3011	3269746.0937	-1.0156	0.3628	-0.1084	0.8816	7.3504	-6.7878	-0.1700	1.3487	0.5446	3266933.5937	1.2336	0.5297	0.1477	1.0708	9.6374	-1.2543	-0.2560	-0.6226	-0.1866	0.0000	0.0000
3268378.9062	3.1455	-0.8446	-0.1869	-1.3037	8.9558	3.8718	-0.3619	-0.7049	-0.2430	3269970.7031	0.5932	1.0865	-0.2335	0.0274	9.7952	0.0080	-0.3462	-0.7070	0.1634	3269492.1875	0.1045	0.6966	-0.3742	0.5231	6.0700	-7.5809	-0.0262	0.4437	0.8150	3269453.1250	1.1633	2.0638	-0.9190	1.1258	9.2208	3.3911	-0.0255	-0.5000	-0.5644	3269550.7812	3509015366.0535	3509012096.5027	-0.0151	0.8713	0.0087	0.2457	9.4565	2.7536	0.3490	-0.5915	-0.3074	3269755.8594	-1.0156	0.3628	-0.1084	0.6468	7.3537	-6.6239	-0.1820	1.3109	0.5540	3266943.3594	1.2336	0.5297	0.1477	0.9912	9.5609	-1.2536	-0.2393	-0.6284	-0.1751	0.0000	0.0000
3268388.6719	2.9004	-2.7292	0.0529	-1.3842	8.9558	3.7974	-0.3657	-0.7204	-0.2408	3269980.4687	0.5932	1.0865	-0.2335	-0.0522	9.7960	0.0866	-0.3192	-0.7187	0.1527	3269501.9531	0.1045	0.6966	-0.3742	0.5231	6.0708	-7.5041	-0.0161	0.4479	0.8260	3269462.8906	1.4082	2.8725	-1.3376	0.9711	9.1444	3.3934	-0.0275	-0.4877	-0.5504	3269560.5469	3509015366.0632	3509012096.5027	-0.0151	0.8713	0.0087	0.0892	9.4557	2.6746	0.3735	-0.5745	-0.3032	3269765.6250	-0.8717	0.1189	0.2353	0.7264	7.2783	-6.5444	-0.1820	1.3109	0.5540	3266953.1250	0.3919	2.3006	1.1663	1.0708	9.5609	-1.2536	-0.2579	-0.6111	-0.1866	0.0000	0.0000
3268398.4375	2.9004	-2.7292	0.0529	-1.3045	8.8795	3.7973	-0.3600	-0.7087	-0.2451	3269990.2344	0.5932	1.0865	-0.2335	-0.0522	9.7187	0.1668	-0.3327	-0.6914	0.1462	3269511.7187	-0.0680	0.3748	-0.2997	0.5231	6.0723	-7.3505	-0.0161	0.4521	0.8260	3269472.6562	1.4082	2.8725	-1.3376	0.8171	9.2208	3.4714	-0.0275	-0.4877	-0.5504	3269570.3125	3509015366.0730	3509012096.5027	-0.0151	0.8713	0.0087	0.1675	9.5342	2.7528	0.3653	-0.5766	-0.2968	3269775.3906	-0.8717	0.1189	0.2353	0.8044	7.3536	-6.6271	-0.1540	1.3550	0.5516	3266962.8906	0.3919	2.3006	1.1663	1.2308	9.5617	-1.1758	-0.2393	-0.5881	-0.1682	0.0000	0.0000
3268408.2031	2.9004	-2.7292	0.0529	-1.2241	8.9558	3.8710	-0.3848	-0.7204	-0.2430	3270000.0000	0.6643	0.1104	-0.3208	-0.0522	9.7180	0.0882	-0.3385	-0.7305	0.1548	3269521.4844	-0.0680	0.3748	-0.2997	0.5231	6.0731	-7.2736	-0.0221	0.4521	0.8084	3269482.4219	1.4082	2.8725	-1.3376	1.0492	9.2208	3.4691	-0.0157	-0.4630	-0.5433	3269580.0781	3509015366.0828	3509012096.5027	-0.0509	0.3062	-0.5177	0.3240	9.4565	2.7536	0.3653	-0.5766	-0.2968	3269785.1562	-0.8717	0.1189	0.2353	0.7256	7.4306	-6.6271	-0.1740	1.3172	0.5399	3266972.6562	0.3919	2.3006	1.1663	1.2292	9.6366	-1.3321	-0.2486	-0.6092	-0.1751	0.0000	0.0000
3268417.9687	3.0566	-0.0919	-0.3894	-1.3030	8.6504	3.9500	-0.3752	-0.6951	-0.2516	3270009.7656	0.6643	0.1104	-0.3208	-0.1318	9.7172	0.0096	-0.3385	-0.7305	0.1548	3269531.2500	-0.0680	0.3748	-0.2997	0.5231	5.9924	-7.5033	-0.0101	0.4437	0.8150	3269492.1875	2.0052	1.7085	-0.8662	0.9718	9.1444	3.4706	-0.0196	-0.4774	-0.5504	3269589.8437	3509015366.0925	3509012096.5027	-0.0509	0.3062	-0.5177	0.2457	9.5334	2.6738	0.3673	-0.5766	-0.2884	3269794.9219	-0.9044	0.3070	0.0842	0.7248	7.3521	-6.7051	-0.1740	1.3592	0.5446	3266982.4219	-0.3704	0.6962	0.9847	1.1504	9.5609	-1.2536	-0.2189	-0.5843	-0.1728	0.0000	0.0000
3268427.7344	3.0566	-0.0919	-0.3894	-1.2248	9.0322	3.7950	-0.3733	-0.6971	-0.2278	3270019.5312	0.6643	0.1104	-0.3208	-0.2910	9.8732	0.0065	-0.3192	-0.7012	0.1570	3269541.0156	-0.0680	0.3748	-0.2997	0.6010	5.9924	-7.5041	-0.0080	0.4458	0.8260	3269501.9531	2.0052	1.7085	-0.8662	0.9726	9.2208	3.5470	-0.0196	-0.4774	-0.5504	3269599.6094	3509015366.1023	3509012096.5027	-0.0509	0.3062	-0.5177	0.2457	9.5334	2.6738	0.3592	-0.6298	-0.3011	3269804.6875	-0.9044	0.3070	0.0842	0.8036	7.4290	-6.7082	-0.1560	1.3592	0.5446	3266992.1875	-0.3704	0.6962	0.9847	1.0700	9.6366	-1.3321	-0.2505	-0.6130	-0.1797	0.0000	0.0000
3268437.5000	3.0566	-0.0919	-0.3894	-1.1451	9.0322	3.7942	-0.3733	-0.6777	-0.2343	3270029.2969	0.6643	0.1104	-0.3208	-0.1318	9.7960	0.0866	-0.3192	-0.6738	0.1441	3269550.7812	0.0179	0.1421	-0.2116	0.5231	5.9916	-7.5802	-0.0080	0.4458	0.8260	3269511.7187	2.0052	1.7085	-0.8662	0.9718	9.1444	3.4706	-0.0275	-0.4938	-0.5480	3269609.3750	3509015366.1121	3509012096.5027	0.0113	0.2903	-0.3953	0.2457	9.4572	2.8326	0.3592	-0.6298	-0.3011	3269814.4531	-0.9044	0.3070	0.0842	0.8020	7.4258	-6.8673	-0.1620	1.3403	0.5423	3267001.9531	-0.3704	0.6962	0.9847	1.1496	9.5602	-1.3313	-0.2449	-0.6034	-0.1682	0.0000	0.0000
3268447.2656	3.0738	-0.9973	-0.6185	-1.2248	8.9558	3.7958	-0.3752	-0.7165	-0.2408	3270039.0625	0.6452	-0.2920	-1.0794	-0.2114	9.7976	0.2439	-0.3192	-0.6738	0.1441	3269560.5469	0.0179	0.1421	-0.2116	0.5231	6.0708	-7.5041	-0.0141	0.4583	0.8084	3269521.4844	2.0817	-0.7116	0.6005	0.9741	9.1444	3.7022	-0.0196	-0.4856	-0.5386	3269619.1406	3509015366.1218	3509012096.5027	0.0113	0.2903	-0.3953	0.2457	9.4572	2.8326	0.3653	-0.5787	-0.2905	3269824.2187	-0.9227	0.5134	-0.1878	0.8044	7.4306	-6.6286	-0.1520	1.3340	0.5423	3267011.7187	-0.8643	-0.3027	0.2770	1.0700	9.6366	-1.3321	-0.2375	-0.5977	-0.1843	0.0000	0.0000
3268457.0312	3.0738	-0.9973	-0.6185	-1.3045	9.0322	3.7958	-0.3752	-0.7243	-0.2430	3270048.8281	0.6452	-0.2920	-1.0794	-0.2114	9.6399	0.0898	-0.3346	-0.7090	0.1634	3269570.3125	0.0179	0.1421	-0.2116	0.5231	6.0716	-7.4273	-0.0201	0.4292	0.8106	3269531.2500	2.0817	-0.7116	0.6005	0.8952	9.2971	3.5471	-0.0176	-0.4609	-0.5597	3269628.9062	3509015366.1316	3509012096.5027	0.0113	0.2903	-0.3953	0.3240	9.4565	2.7536	0.3653	-0.5851	-0.2884	3269833.9844	-0.9227	0.5134	-0.1878	0.6476	7.4323	-6.5459	-0.1520	1.3340	0.5423	3267021.4844	-0.8643	-0.3027	0.2770	1.1481	9.5586	-1.4868	-0.2301	-0.5785	-0.1751	0.0000	0.0000
