Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2297382.8125	3.3247	-3.3778	0.0229	-1.0903	9.6432	1.3058	-0.2571	-0.6816	-0.0369	2298974.6094	-0.2116	-0.7801	-0.1676	0.3458	9.8780	0.4781	-0.2519	-0.6387	-0.0366	2298974.6094	-0.0062	-0.3091	0.1186	1.9246	5.1257	-7.8928	-0.1066	-0.0500	0.5661	2298457.0312	2.1736	1.1194	-0.8059	1.1831	9.6026	1.3795	-0.0353	-0.5679	-0.3724	2298974.6094	3509014395.5107	3509012096.5361	0.5564	-0.8462	0.7880	0.9499	9.6025	1.8040	0.1020	-0.5277	-0.2632	2298974.6094	-0.1438	0.3042	-0.3293	-1.0259	5.2392	-8.3790	-0.3060	1.4454	0.1526	2296298.8281	3.4241	-2.3914	0.1510	0.2646	9.7802	-2.2667	-0.1503	-0.6724	-0.1267	0.0000	0.0000
2297392.5781	3.1351	-3.3299	0.5356	-1.1708	9.7959	1.2298	-0.2629	-0.7087	-0.0456	2298984.3750	-0.2116	-0.7801	-0.1676	0.3458	9.8023	0.7155	-0.2519	-0.6191	-0.0344	2298984.3750	-0.0062	-0.3091	0.1186	1.9246	5.2018	-8.1241	-0.1207	-0.0813	0.5617	2298466.7969	2.1736	1.1194	-0.8059	1.1839	9.6026	1.4567	-0.0333	-0.5741	-0.3747	2298984.3750	3509014395.5205	3509012096.5361	0.5564	-0.8462	0.7880	0.7152	9.6787	1.6452	0.1020	-0.5277	-0.2632	2298984.3750	-0.1438	0.3042	-0.3293	-1.0251	5.2407	-8.2995	-0.3040	1.4622	0.1549	2296308.5937	3.4241	-2.3914	0.1510	0.4223	9.7022	-2.4214	-0.1484	-0.6475	-0.1175	0.0000	0.0000
2297402.3437	3.1351	-3.3299	0.5356	-1.2482	9.5668	1.4585	-0.2705	-0.7049	-0.0369	2298994.1406	-0.2116	-0.7801	-0.1676	0.2662	9.8007	0.5583	-0.2577	-0.6191	-0.0344	2298994.1406	-0.0062	-0.3091	0.1186	1.8467	5.1242	-8.0457	-0.1207	-0.0813	0.5617	2298476.5625	2.1736	1.1194	-0.8059	1.1065	9.5263	1.4582	-0.0333	-0.5741	-0.3747	2298994.1406	3509014395.5302	3509012096.5361	0.0972	-0.2761	0.5793	0.8716	9.6017	1.7250	0.0837	-0.5128	-0.2611	2298994.1406	0.0295	0.1557	-0.1677	-0.8691	5.3915	-8.4648	-0.3040	1.4622	0.1549	2296318.3594	0.9089	-0.0605	-1.9003	0.5027	9.4736	-2.3414	-0.1466	-0.6245	-0.1198	0.0000	0.0000
2297412.1094	3.1351	-3.3299	0.5356	-1.0896	9.7196	1.3802	-0.2590	-0.6563	-0.0369	2299003.9062	0.0634	-0.2776	-0.1557	0.2662	9.7227	0.5598	-0.2712	-0.6523	-0.0301	2299003.9062	-0.2781	-0.3166	-0.1372	1.9246	5.2034	-7.9704	-0.1167	-0.0396	0.5705	2298486.3281	2.1736	1.1194	-0.8059	1.0291	9.6026	1.4582	-0.0471	-0.5638	-0.3583	2299003.9062	3509014395.5400	3509012096.5361	0.0972	-0.2761	0.5793	0.8716	9.6017	1.7250	0.0980	-0.5000	-0.2484	2299003.9062	0.0295	0.1557	-0.1677	-1.1047	5.2392	-8.3775	-0.3160	1.4433	0.1502	2296328.1250	0.9089	-0.0605	-1.9003	0.5043	9.1693	-2.1828	-0.1725	-0.6360	-0.1060	0.0000	0.0000
2297421.8750	2.7139	0.1723	0.0581	-1.1708	9.7196	1.2306	-0.2648	-0.6680	-0.0325	2299013.6719	0.0634	-0.2776	-0.1557	0.3458	9.8015	0.6369	-0.2519	-0.6133	-0.0409	2299013.6719	-0.2781	-0.3166	-0.1372	1.8467	5.0473	-7.8913	-0.1187	-0.0729	0.5617	2298496.0937	1.7450	0.7679	-0.8906	1.0314	9.6026	1.6898	-0.0275	-0.5494	-0.3607	2299013.6719	3509014395.5498	3509012096.5361	0.0972	-0.2761	0.5793	0.9499	9.6795	1.7242	0.0898	-0.5000	-0.2611	2299013.6719	0.0295	0.1557	-0.1677	-1.1047	5.2392	-8.3775	-0.2900	1.4727	0.1526	2296337.8906	0.9089	-0.0605	-1.9003	0.3459	9.1701	-2.1051	-0.1429	-0.6226	-0.1129	0.0000	0.0000
2297431.6406	2.7139	0.1723	0.0581	-1.1707	9.4905	1.2329	-0.2571	-0.6563	-0.0390	2299023.4375	0.0634	-0.2776	-0.1557	0.2662	9.6446	0.5614	-0.2519	-0.6133	-0.0409	2299023.4375	-0.2781	-0.3166	-0.1372	1.9246	5.2042	-7.8936	-0.1187	-0.0646	0.5771	2298505.8594	1.7450	0.7679	-0.8906	1.1072	9.6790	1.5339	-0.0294	-0.5823	-0.3724	2299023.4375	3509014395.5595	3509012096.5361	0.0972	-0.2761	0.5793	0.8716	9.5239	1.7257	0.0898	-0.5000	-0.2611	2299023.4375	-0.1436	0.1974	-0.3132	-1.0251	5.3177	-8.3010	-0.2900	1.4643	0.1596	2296347.6562	2.6935	-1.1503	0.1044	0.5035	9.3215	-2.2621	-0.1521	-0.6264	-0.1083	0.0000	0.0000
2297441.4062	2.7139	0.1723	0.0581	-1.1685	9.5668	1.4577	-0.2629	-0.6621	-0.0304	2299033.2031	0.0673	-0.6192	-0.1139	0.3458	9.7999	0.4797	-0.2673	-0.6211	-0.0344	2299033.2031	-0.1830	-0.0896	-0.0295	1.9246	5.1250	-7.9697	-0.1187	-0.0646	0.5771	2298515.6250	1.7450	0.7679	-0.8906	1.1072	9.6026	1.5346	-0.0294	-0.5823	-0.3724	2299033.2031	3509014395.5693	3509012096.5361	0.4769	-0.4938	0.4546	0.8716	9.6787	1.6452	0.1000	-0.4957	-0.2632	2299033.2031	-0.1436	0.1974	-0.3132	-1.0259	5.2392	-8.3790	-0.3040	1.4643	0.1596	2296357.4219	2.6935	-1.1503	0.1044	0.3435	9.3971	-2.3406	-0.1503	-0.6341	-0.1244	0.0000	0.0000
2297451.1719	2.7514	0.9851	-0.0119	-1.1692	9.6432	1.3818	-0.2648	-0.6835	-0.0521	2299042.9687	0.0673	-0.6192	-0.1139	0.2662	9.8015	0.6369	-0.2635	-0.6660	-0.0409	2299042.9687	-0.1830	-0.0896	-0.0295	1.8467	5.1265	-7.8152	-0.1227	-0.0667	0.5749	2298525.3906	2.2195	-0.4749	-0.2295	1.1080	9.6026	1.6118	-0.0235	-0.5802	-0.3607	2299042.9687	3509014395.5791	3509012096.5361	0.4769	-0.4938	0.4546	0.7934	9.6787	1.6452	0.0980	-0.4723	-0.2526	2299042.9687	-0.1436	0.1974	-0.3132	-0.9479	5.1606	-8.4586	-0.3020	1.4475	0.1362	2296367.1875	2.6935	-1.1503	0.1044	0.5027	9.4736	-2.3414	-0.1447	-0.6513	-0.1152	0.0000	0.0000
2297460.9375	2.7514	0.9851	-0.0119	-1.0910	9.5668	1.2313	-0.2705	-0.6951	-0.0325	2299052.7344	0.0673	-0.6192	-0.1139	0.2662	9.7219	0.4812	-0.2615	-0.6230	-0.0366	2299052.7344	-0.1830	-0.0896	-0.0295	1.8467	5.1250	-7.9689	-0.1167	-0.0792	0.5595	2298535.1562	2.2195	-0.4749	-0.2295	1.1846	9.6790	1.5331	-0.0176	-0.5473	-0.3700	2299052.7344	3509014395.5888	3509012096.5361	0.4769	-0.4938	0.4546	0.9499	9.6787	1.6452	0.0980	-0.4723	-0.2526	2299052.7344	-0.1436	0.1974	-0.3132	-0.9463	5.2407	-8.3011	-0.3140	1.4265	0.1573	2296376.9531	3.9087	-0.4238	-1.5808	0.1063	9.3987	-2.1851	-0.1651	-0.6590	-0.1129	0.0000	0.0000
2297470.7031	2.7514	0.9851	-0.0119	-1.0106	9.6432	1.3050	-0.2495	-0.6777	-0.0456	2299062.5000	0.0673	-0.6192	-0.1139	0.3458	9.7242	0.7171	-0.2615	-0.6230	-0.0366	2299062.5000	0.0317	0.0761	0.0156	2.0024	5.1257	-7.8936	-0.1167	-0.0792	0.5595	2298544.9219	2.2195	-0.4749	-0.2295	1.1049	9.6790	1.3023	-0.0275	-0.5700	-0.3677	2299062.5000	3509014395.5986	3509012096.5361	0.0385	0.2136	0.7986	0.9499	9.6802	1.8032	0.1041	-0.4660	-0.2505	2299062.5000	-0.2529	0.4448	-0.3124	-1.0275	5.2360	-8.5381	-0.3140	1.4265	0.1573	2296386.7187	3.9087	-0.4238	-1.5808	-0.0537	9.3979	-2.2629	-0.1707	-0.6360	-0.1175	0.0000	0.0000
