Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1817753.9062	2.3638	-0.3305	-0.2548	7.6917	2.6169	-5.1795	-0.6705	-0.4738	0.4881	1819169.9219	-0.0625	0.1087	0.0785	0.9030	9.4579	-2.5012	0.2135	-0.7793	0.3914	1819169.9219	-0.0612	-0.0396	-0.2887	-0.1776	4.6485	-8.5585	0.4185	-0.4542	0.6101	1818652.3437	-0.1378	1.3159	-0.0701	-9.2214	1.8126	-2.0670	0.4216	-0.5700	-0.0679	1819169.9219	3509013915.7242	3509012096.5543	-0.3010	-1.0516	0.3724	-1.2408	9.7335	-0.6467	-0.5449	-0.7638	0.0632	1819169.9219	-0.2084	0.3135	-0.5529	-0.5577	4.6135	-8.8535	-0.2200	0.7689	0.2817	1816718.7500	-1.3240	1.9222	2.9776	0.2107	9.7294	0.3000	-0.0204	-0.7203	0.3180	0.0000	0.0000
1817763.6719	2.3638	-0.3305	-0.2548	7.6917	2.6169	-5.1795	-0.6686	-0.4680	0.4946	1819179.6875	-0.0625	0.1087	0.0785	0.8234	9.4571	-2.5798	0.2423	-0.7617	0.4000	1819179.6875	-0.0612	-0.0396	-0.2887	-0.1776	4.7284	-8.4057	0.4266	-0.4958	0.5705	1818662.1094	-0.5051	0.1038	-0.2891	-9.3011	1.8126	-2.2979	0.3941	-0.6008	-0.0890	1819179.6875	3509013915.7340	3509012096.5543	-0.3010	-1.0516	0.3724	-1.2408	9.7335	-0.6467	-0.5082	-0.7915	0.0632	1819179.6875	-0.2084	0.3135	-0.5529	-0.5570	4.6151	-8.7739	-0.2160	0.8235	0.3286	1816728.5156	-1.3240	1.9222	2.9776	0.2887	9.9572	0.1422	0.0037	-0.7529	0.2926	0.0000	0.0000
1817773.4375	2.3638	-0.3305	-0.2548	7.8525	2.7697	-5.0322	-0.6571	-0.4971	0.4859	1819189.4531	-0.0625	0.1087	0.0785	0.8234	9.4571	-2.5798	0.2019	-0.8027	0.4043	1819189.4531	-0.0612	-0.0396	-0.2887	-0.0998	4.6485	-8.5593	0.4125	-0.4229	0.5991	1818671.8750	-0.5051	0.1038	-0.2891	-9.2222	1.8890	-2.1450	0.3941	-0.6008	-0.0890	1819189.4531	3509013915.7437	3509012096.5543	-0.3010	-1.0516	0.3724	-1.1626	9.6565	-0.5669	-0.5184	-0.7723	0.1011	1819189.4531	0.2148	0.1392	-0.3685	-0.5578	4.6905	-8.8550	-0.2420	0.8235	0.3427	1816738.2812	-1.3240	1.9222	2.9776	0.2083	10.0329	0.0637	-0.0186	-0.7529	0.2972	0.0000	0.0000
1817783.2031	2.5595	-0.5472	-0.3707	7.8503	2.6933	-5.2570	-0.6762	-0.4660	0.4967	1819199.2187	-0.2657	0.2990	0.1620	0.6642	9.5367	-2.4241	0.2115	-0.8125	0.3914	1819199.2187	0.1079	0.1084	-0.1064	-0.2555	4.6500	-8.4041	0.4004	-0.4271	0.6256	1818681.6406	-0.5051	0.1038	-0.2891	-9.3003	1.8890	-2.2214	0.4196	-0.6029	-0.1007	1819199.2187	3509013915.7535	3509012096.5543	-0.5718	0.3725	0.7236	-1.0844	9.6558	-0.6459	-0.5388	-0.7617	0.0674	1819199.2187	0.2148	0.1392	-0.3685	-0.5569	4.5381	-8.7724	-0.2200	0.7857	0.2981	1816748.0469	-2.1732	-0.4087	0.2082	0.1264	9.9541	-0.1688	0.0111	-0.7184	0.2972	0.0000	0.0000
1817792.9687	2.5595	-0.5472	-0.3707	7.8511	2.6169	-5.1811	-0.6457	-0.4447	0.4902	1819208.9844	-0.2657	0.2990	0.1620	0.8234	9.3799	-2.4996	0.2115	-0.8125	0.3914	1819208.9844	0.1079	0.1084	-0.1064	-0.1776	4.7284	-8.4057	0.4004	-0.4271	0.6256	1818691.4062	0.0612	0.7847	0.2789	-9.3011	1.8890	-2.2986	0.4235	-0.5700	-0.0726	1819208.9844	3509013915.7633	3509012096.5543	-0.5718	0.3725	0.7236	-1.1626	9.6558	-0.6459	-0.5388	-0.7617	0.0674	1819208.9844	0.2148	0.1392	-0.3685	-0.6365	4.6136	-8.8519	-0.2200	0.7857	0.2981	1816757.8125	-2.1732	-0.4087	0.2082	0.1280	9.7263	-0.0110	-0.0186	-0.7663	0.3180	0.0000	0.0000
1817802.7344	2.5595	-0.5472	-0.3707	7.7721	2.7697	-5.1066	-0.6495	-0.4233	0.4924	1819218.7500	-0.2657	0.2990	0.1620	0.9030	9.3822	-2.2638	0.2346	-0.7598	0.4000	1819218.7500	0.1079	0.1084	-0.1064	-0.1776	4.8053	-8.5601	0.4165	-0.4979	0.5837	1818701.1719	0.0612	0.7847	0.2789	-9.2995	1.8126	-2.1435	0.4000	-0.6008	-0.0773	1819218.7500	3509013915.7730	3509012096.5543	-0.5718	0.3725	0.7236	-1.0844	9.6558	-0.6459	-0.5041	-0.7638	0.0484	1819218.7500	0.1045	0.2682	-0.4716	-0.5562	4.6167	-8.6944	-0.1940	0.8319	0.3216	1816767.5781	-2.1732	-0.4087	0.2082	0.2099	9.8051	0.2215	-0.0186	-0.7529	0.2972	0.0000	0.0000
1817812.5000	3.2504	-0.7382	-0.3870	7.7714	2.6933	-5.1810	-0.6381	-0.4408	0.4794	1819228.5156	0.2477	-0.0811	-0.1895	0.7438	9.4587	-2.4226	0.1962	-0.7910	0.4022	1819228.5156	0.1079	0.1084	-0.1064	-0.1776	4.6493	-8.4817	0.3984	-0.4292	0.5837	1818710.9375	0.0612	0.7847	0.2789	-9.2229	1.8126	-2.2214	0.4000	-0.6008	-0.0773	1819228.5156	3509013915.7828	3509012096.5543	-0.0819	0.0925	0.9505	-1.0844	9.5772	-0.7242	-0.4980	-0.7660	0.0968	1819228.5156	0.1045	0.2682	-0.4716	-0.5569	4.5381	-8.7724	-0.2560	0.8088	0.3474	1816777.3437	-2.8935	-3.2087	-1.8543	0.1280	9.6498	-0.0102	-0.0315	-0.7280	0.2949	0.0000	0.0000
