Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3529296.8750	2.8601	-0.8878	-0.5744	8.9562	3.3807	1.7192	-0.8781	-0.5223	-0.0911	3530888.6719	0.0698	0.5754	-0.2229	-0.7687	9.7235	0.6385	0.3442	-0.8496	0.1140	3530410.1562	0.2342	0.3881	-0.3482	0.6788	6.3883	-7.1247	0.2374	-0.6396	0.4273	3530371.0937	0.7347	-0.0407	-1.2500	-7.6733	2.4236	5.7087	0.1843	-0.4938	-0.7096	3530468.7500	3509015626.9555	3509012096.4868	0.0044	0.0611	0.4448	0.7934	9.1557	3.7838	-0.4776	-0.5085	-0.6737	3530673.8281	-0.1278	0.1659	-0.2983	0.0172	7.4325	-6.5333	-0.3840	0.5651	-0.0939	3527861.3281	1.7997	-0.9233	-1.0418	1.3220	9.7263	-0.0110	-0.0148	-0.8257	0.3180	0.0000	0.0000
3529306.6406	2.8601	-0.8878	-0.5744	8.9554	3.5334	1.6424	-0.8610	-0.5495	-0.1041	3530898.4375	0.0698	0.5754	-0.2229	-0.6095	9.6439	0.4828	0.3904	-0.8281	0.0989	3530419.9219	0.2342	0.3881	-0.3482	0.8345	6.3076	-7.3559	0.2374	-0.6396	0.4273	3530380.8594	0.7347	-0.0407	-1.2500	-7.5959	2.3473	5.7087	0.2196	-0.4877	-0.6792	3530478.5156	3509015626.9653	3509012096.4868	0.0044	0.0611	0.4448	0.8716	9.0010	3.8643	-0.4551	-0.4681	-0.7305	3530683.5937	-0.1278	0.1659	-0.2983	0.0164	7.5079	-6.6144	-0.3260	0.6218	-0.1338	3527871.0937	1.7997	-0.9233	-1.0418	1.5593	9.7247	-0.1665	0.0074	-0.7931	0.3088	0.0000	0.0000
3529316.4062	2.8601	-0.8878	-0.5744	8.9547	3.4570	1.5680	-0.8838	-0.5301	-0.0976	3530908.2031	0.0698	0.5754	-0.2229	-0.7687	9.7235	0.6385	0.3904	-0.8281	0.0989	3530429.6875	-0.0906	0.0021	-0.0599	0.6788	6.2292	-7.3536	0.2173	-0.6604	0.4383	3530390.6250	0.7347	-0.0407	-1.2500	-7.5177	2.4236	5.7844	0.2000	-0.5432	-0.6651	3530488.2812	3509015626.9750	3509012096.4868	0.0811	-0.3065	0.4871	0.8716	9.2342	3.8620	-0.4143	-0.4915	-0.7137	3530693.3594	-0.1278	0.1659	-0.2983	0.0180	7.5111	-6.4553	-0.3440	0.6134	-0.0798	3527880.8594	1.5581	-0.8930	-0.8655	1.4820	9.8035	0.0660	-0.0093	-0.7969	0.3226	0.0000	0.0000
3529326.1719	2.8047	-0.1048	-0.6576	9.0351	3.4570	1.6424	-0.8686	-0.5417	-0.1020	3530917.9687	0.0698	0.5754	-0.2229	-0.6891	9.6446	0.5614	0.3788	-0.7910	0.1247	3530439.4531	-0.0906	0.0021	-0.0599	0.7567	6.2315	-7.1239	0.2475	-0.6750	0.3833	3530400.3906	0.8725	-0.8288	-0.9915	-7.5177	2.4236	5.7844	0.2039	-0.4938	-0.7073	3530498.0469	3509015626.9848	3509012096.4868	0.0811	-0.3065	0.4871	0.7152	9.2335	3.7830	-0.4143	-0.4915	-0.7137	3530703.1250	0.2787	0.1929	-0.2207	0.0968	7.4341	-6.4553	-0.3440	0.6134	-0.0798	3527890.6250	1.5581	-0.8930	-0.8655	1.4016	9.7263	-0.0110	-0.0019	-0.7950	0.3341	0.0000	0.0000
3529335.9375	2.8047	-0.1048	-0.6576	8.9562	3.5334	1.7176	-0.8914	-0.5204	-0.0868	3530927.7344	0.1032	0.3421	-0.2262	-0.7687	9.7999	0.4797	0.3462	-0.8672	0.1161	3530449.2187	-0.0906	0.0021	-0.0599	0.7567	6.3091	-7.2015	0.2535	-0.6333	0.4207	3530410.1562	0.8725	-0.8288	-0.9915	-7.5162	2.3473	5.9395	0.2039	-0.4938	-0.7073	3530507.8125	3509015626.9946	3509012096.4868	0.0811	-0.3065	0.4871	0.7934	9.2335	3.7830	-0.4673	-0.4809	-0.6716	3530712.8906	0.2787	0.1929	-0.2207	0.0172	7.5095	-6.5349	-0.3740	0.6008	-0.1009	3527900.3906	1.5581	-0.8930	-0.8655	1.4812	9.8792	-0.0125	-0.0297	-0.8276	0.3249	0.0000	0.0000
3529345.7031	2.8047	-0.1048	-0.6576	9.0366	3.3807	1.7936	-0.8667	-0.5398	-0.0998	3530937.5000	0.1032	0.3421	-0.2262	-0.6891	9.6462	0.7186	0.3731	-0.8145	0.0968	3530458.9844	-0.3687	-0.3184	0.0005	0.7567	6.3091	-7.2015	0.2535	-0.6333	0.4207	3530419.9219	0.8725	-0.8288	-0.9915	-7.7506	2.3473	5.7102	0.2333	-0.4547	-0.6909	3530517.5781	3509015627.0043	3509012096.4868	0.0974	-0.1844	0.5955	0.8716	9.1541	3.6257	-0.4612	-0.4617	-0.7074	3530722.6562	0.2787	0.1929	-0.2207	0.0967	7.5880	-6.4584	-0.3340	0.5987	-0.1455	3527910.1562	1.4705	-1.5438	-0.4983	1.4820	9.6506	0.0675	-0.0148	-0.7912	0.3387	0.0000	0.0000
3529355.4687	2.8585	-0.9645	-0.6173	8.9569	3.3043	1.7951	-0.8952	-0.5223	-0.0954	3530947.2656	0.1032	0.3421	-0.2262	-0.6891	9.7242	0.7171	0.3731	-0.8145	0.0968	3530468.7500	-0.3687	-0.3184	0.0005	0.6788	6.2292	-7.3536	0.2314	-0.6354	0.4471	3530429.6875	1.3470	-1.3266	-0.6740	-7.5170	2.5000	5.8608	0.1922	-0.4897	-0.6581	3530527.3437	3509015627.0141	3509012096.4868	0.0974	-0.1844	0.5955	0.8716	9.0779	3.7845	-0.4204	-0.4830	-0.7116	3530732.4219	0.2787	0.1929	-0.2207	0.1747	7.6634	-6.5411	-0.3340	0.5987	-0.1455	3527919.9219	1.4705	-1.5438	-0.4983	1.4836	9.5757	0.2238	-0.0167	-0.8123	0.3272	0.0000	0.0000
