Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2558017.5781	3.3086	-1.9048	-0.7442	8.9827	1.3186	-3.6001	-0.7048	-0.4117	0.3731	2559609.3750	0.3007	0.8464	-0.1818	-0.9279	9.5580	-0.3017	0.3481	-0.8223	0.2237	2559609.3750	-0.0287	0.0724	0.2291	1.6131	5.1250	-7.9665	0.1911	-0.6375	0.5352	2559091.7969	2.0817	0.2824	-0.4273	-8.2953	1.1253	5.4191	0.1922	-0.5021	-0.6698	2559609.3750	3509014656.1368	3509012096.5274	-0.2682	-0.3488	0.6092	1.1846	9.4533	2.4376	-0.6163	-0.5681	-0.3579	2559609.3750	-0.2533	0.4917	-0.3579	-0.6288	5.4763	-8.0733	-0.3640	0.6891	0.2207	2556767.5781	-0.2343	-0.7719	-0.6119	0.3066	9.7457	1.9329	0.0223	-0.7874	0.2051	0.0000	0.0000
2558027.3437	3.3086	-1.9048	-0.7442	8.9030	1.3950	-3.6000	-0.7143	-0.3806	0.3839	2559619.1406	0.3007	0.8464	-0.1818	-0.9279	9.7132	-0.3835	0.3769	-0.7578	0.2258	2559619.1406	-0.0287	0.0724	0.2291	1.6131	5.2042	-7.8905	0.1911	-0.6375	0.5352	2559101.5625	2.0817	0.2824	-0.4273	-8.2953	1.0489	5.4199	0.1882	-0.4959	-0.6815	2559619.1406	3509014656.1465	3509012096.5274	-0.2682	-0.3488	0.6092	1.1846	9.6096	2.5150	-0.5898	-0.6085	-0.3895	2559619.1406	-0.2533	0.4917	-0.3579	-0.7091	5.3962	-8.2293	-0.2960	0.7080	0.1925	2556777.3437	-0.2343	-0.7719	-0.6119	0.3082	9.7473	2.0884	-0.0019	-0.8142	0.2028	0.0000	0.0000
2558037.1094	3.0054	-1.5950	-0.6601	9.0624	1.2422	-3.6001	-0.7067	-0.4039	0.3753	2559628.9062	0.3007	0.8464	-0.1818	-0.9279	9.7140	-0.3048	0.3404	-0.7754	0.2366	2559628.9062	-0.0579	0.1257	-0.1198	1.6131	5.2042	-7.8905	0.1831	-0.5750	0.5837	2559111.3281	2.0817	0.2824	-0.4273	-8.2186	1.0489	5.3419	0.2098	-0.4506	-0.7049	2559628.9062	3509014656.1563	3509012096.5274	-0.2682	-0.3488	0.6092	1.1846	9.6096	2.5150	-0.5898	-0.6085	-0.3895	2559628.9062	-0.2533	0.4917	-0.3579	-0.6319	5.4700	-8.3915	-0.3220	0.7416	0.2653	2556787.1094	-0.5214	-0.5751	-0.4186	0.3074	9.5936	2.0122	0.0148	-0.8103	0.2143	0.0000	0.0000
2558046.8750	3.0054	-1.5950	-0.6601	8.9030	1.3186	-3.5993	-0.7181	-0.3650	0.3883	2559638.6719	0.1538	-0.0012	-0.1707	-0.8483	9.7140	-0.3048	0.3538	-0.7988	0.2194	2559638.6719	-0.0579	0.1257	-0.1198	1.4574	5.1250	-7.9650	0.1650	-0.6167	0.5595	2559121.0937	1.7756	0.2190	-0.4553	-8.2186	0.9726	5.3427	0.2098	-0.4506	-0.7049	2559638.6719	3509014656.1661	3509012096.5274	-0.2682	-0.3488	0.6092	1.1064	9.3747	2.3593	-0.6082	-0.5957	-0.3516	2559638.6719	-0.1937	0.3916	-0.6442	-0.5523	5.4715	-8.3136	-0.3540	0.6849	0.2066	2556796.8750	-0.5214	-0.5751	-0.4186	0.2270	9.6693	1.9337	0.0019	-0.8008	0.1935	0.0000	0.0000
2558056.6406	3.0054	-1.5950	-0.6601	8.9849	1.3950	-3.3752	-0.7200	-0.4058	0.3753	2559648.4375	0.1538	-0.0012	-0.1707	-0.7687	9.7140	-0.3048	0.3538	-0.7988	0.2194	2559648.4375	-0.0579	0.1257	-0.1198	1.6131	5.2050	-7.8137	0.2173	-0.5917	0.5352	2559130.8594	1.7756	0.2190	-0.4553	-8.2179	0.9726	5.4199	0.1941	-0.4588	-0.6698	2559648.4375	3509014656.1758	3509012096.5274	-0.2392	-0.0129	0.4594	1.1846	9.4533	2.4376	-0.6367	-0.5894	-0.3558	2559648.4375	-0.1937	0.3916	-0.6442	-0.6304	5.5501	-8.2340	-0.3540	0.6849	0.2066	2556806.6406	-0.5214	-0.5751	-0.4186	0.1475	9.5928	1.9344	0.0241	-0.7797	0.2143	0.0000	0.0000
2558066.4062	3.2542	-0.9224	-0.8786	8.9819	1.3950	-3.6760	-0.7276	-0.3709	0.3905	2559658.2031	0.1538	-0.0012	-0.1707	-1.0075	9.7148	-0.2262	0.3788	-0.7637	0.2323	2559658.2031	0.2132	0.0920	-0.1076	1.5353	5.0450	-8.1186	0.2173	-0.5917	0.5352	2559140.6250	1.7756	0.2190	-0.4553	-8.2960	1.0489	5.3427	0.1824	-0.5226	-0.6815	2559658.2031	3509014656.1856	3509012096.5274	-0.2392	-0.0129	0.4594	1.1846	9.5311	2.4368	-0.5816	-0.5957	-0.3916	2559658.2031	-0.1937	0.3916	-0.6442	-0.6304	5.5501	-8.2340	-0.2960	0.7458	0.1995	2556816.4062	-0.5180	-0.6206	-0.0854	0.1482	9.6701	2.0114	0.0148	-0.7969	0.1912	0.0000	0.0000
2558076.1719	3.2542	-0.9224	-0.8786	8.9037	1.3186	-3.5241	-0.7105	-0.4097	0.3818	2559667.9687	0.1538	-0.0012	-0.1707	-0.9279	9.6368	-0.2247	0.3404	-0.7988	0.2409	2559667.9687	0.2132	0.0920	-0.1076	1.6131	5.2818	-7.9681	0.1871	-0.5729	0.5903	2559150.3906	1.9134	0.0213	-0.2214	-8.2186	1.0489	5.3419	0.1824	-0.5226	-0.6815	2559667.9687	3509014656.1954	3509012096.5274	-0.2392	-0.0129	0.4594	1.2628	9.3755	2.4383	-0.5816	-0.5957	-0.3916	2559667.9687	-0.1937	0.3916	-0.6442	-0.5516	5.4731	-8.2340	-0.3500	0.7143	0.2629	2556826.1719	-0.5180	-0.6206	-0.0854	0.3059	9.7450	1.8552	0.0130	-0.7989	0.2051	0.0000	0.0000
