Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3502314.4531	2.7670	-2.0528	-0.7946	9.0298	3.5334	1.1153	-0.9048	-0.4932	-0.0477	3503906.2500	-3.0405	3.2641	-0.6765	-1.0871	9.4949	1.1934	0.4115	-0.7910	0.0796	3503427.7344	7.0240	9.2079	0.0522	0.6010	5.8363	-7.4257	0.2555	-0.6292	0.3987	3503388.6719	1.1939	0.8802	-0.5664	-7.5951	2.2709	5.7867	0.2294	-0.4918	-0.6417	3503486.3281	3509015599.9750	3509012096.4887	-0.3169	-0.0274	0.3061	0.9499	8.9272	4.2601	-0.4857	-0.4319	-0.7011	3503691.4062	-0.0351	0.3625	-0.3933	-0.2965	7.5128	-6.3695	-0.3920	0.5924	-0.1432	3500878.9062	0.7434	-0.6508	-0.1964	1.3993	9.5710	-0.2427	-0.0390	-0.7739	0.3502	0.0000	0.0000
3502324.2187	3.3601	0.4880	-0.9069	9.0298	3.5334	1.1153	-0.9048	-0.4971	-0.0325	3503916.0156	-1.7845	0.8044	-0.3764	-1.3259	9.4949	1.1934	0.4000	-0.7715	0.0903	3503437.5000	4.7695	-0.0853	0.3468	0.8345	5.9147	-7.4288	0.2354	-0.6417	0.4273	3503398.4375	1.1939	0.8802	-0.5664	-7.5177	2.4236	5.7844	0.2294	-0.4918	-0.6417	3503496.0937	3509015599.9848	3509012096.4887	-0.3169	-0.0274	0.3061	1.1064	8.9272	4.2601	-0.4857	-0.4319	-0.7011	3503701.1719	-0.0351	0.3625	-0.3933	-0.2980	7.5096	-6.5286	-0.3920	0.5924	-0.1432	3500888.6719	0.9409	-0.3935	-0.2195	1.4805	9.7255	-0.0887	-0.0482	-0.7759	0.3733	0.0000	0.0000
3502333.9844	3.3601	0.4880	-0.9069	9.0306	3.6098	1.1897	-0.9410	-0.5029	-0.0542	3503925.7812	-1.7845	0.8044	-0.3764	-1.2463	9.4949	1.1934	0.4000	-0.7715	0.0903	3503447.2656	4.7695	-0.0853	0.3468	0.9124	6.1499	-7.4320	0.2153	-0.6208	0.4604	3503408.2031	1.1939	0.8802	-0.5664	-7.5177	2.3473	5.7851	0.2314	-0.4918	-0.6838	3503505.8594	3509015599.9946	3509012096.4887	-0.3169	-0.0274	0.3061	1.1064	8.9287	4.4181	-0.5000	-0.4043	-0.7200	3503710.9375	-0.0351	0.3625	-0.3933	-0.3768	7.5097	-6.5270	-0.3540	0.6324	-0.1549	3500898.4375	0.9409	-0.3935	-0.2195	1.4789	9.7240	-0.2443	-0.0408	-0.7720	0.3502	0.0000	0.0000
3502343.7500	3.3601	0.4880	-0.9069	9.0306	3.6098	1.1897	-0.9048	-0.5320	-0.0369	3503935.5469	-1.7845	0.8044	-0.3764	-1.3259	9.7297	1.2673	0.3808	-0.8398	0.0839	3503457.0312	4.7695	-0.0853	0.3468	0.6010	6.3822	-7.7385	0.2153	-0.6208	0.4604	3503417.9687	1.1939	1.1264	-0.9760	-7.5170	2.3473	5.8623	0.2608	-0.4938	-0.6323	3503515.6250	3509015600.0043	3509012096.4887	0.1743	-0.1087	0.6728	1.0281	8.6955	4.4205	-0.4510	-0.4362	-0.7621	3503720.7031	-0.0351	0.3625	-0.3933	-0.3753	7.5898	-6.3694	-0.3740	0.5987	-0.0986	3500908.2031	0.9409	-0.3935	-0.2195	1.5577	9.7232	-0.3220	-0.0223	-0.7644	0.3710	0.0000	0.0000
3502353.5156	3.1757	0.7507	-1.0184	9.1095	3.6862	1.1129	-0.9124	-0.5165	-0.0629	3503945.3125	-1.7845	0.8044	-0.3764	-1.2463	9.4956	1.2720	0.4154	-0.7773	0.0710	3503466.7969	4.7695	-0.0853	0.3468	0.9124	6.2299	-7.2791	0.2394	-0.6500	0.3943	3503427.7344	1.1939	1.1264	-0.9760	-7.5951	2.2709	5.7867	0.2176	-0.5226	-0.6487	3503525.3906	3509015600.0141	3509012096.4887	0.1743	-0.1087	0.6728	1.1064	8.9280	4.3391	-0.4857	-0.4681	-0.7137	3503730.4687	0.0576	0.4224	-0.4868	-0.2980	7.4326	-6.5270	-0.3940	0.6155	-0.1362	3500917.9687	0.9274	-0.3935	-0.0522	1.4797	9.6483	-0.1657	-0.0334	-0.7950	0.3479	0.0000	0.0000
3502363.2812	3.1757	0.7507	-1.0184	9.0291	3.5334	1.0401	-0.9181	-0.5107	-0.0390	3503955.0781	-0.7296	1.0971	-0.3296	-1.3259	9.4964	1.3506	0.3923	-0.7812	0.0925	3503476.5625	2.8078	-1.5409	0.4887	0.7567	6.7712	-8.0513	0.2294	-0.6229	0.4295	3503437.5000	1.1939	1.1264	-0.9760	-7.5951	2.2709	5.7867	0.2176	-0.5226	-0.6487	3503535.1562	3509015600.0239	3509012096.4887	0.1743	-0.1087	0.6728	0.8716	8.8502	4.3399	-0.4857	-0.4681	-0.7137	3503740.2344	0.0576	0.4224	-0.4868	-0.2965	7.5898	-6.3710	-0.3940	0.6155	-0.1362	3500927.7344	0.9274	-0.3935	-0.0522	1.4001	9.7247	-0.1665	-0.0464	-0.7605	0.3733	0.0000	0.0000
3502373.0469	3.1757	0.7507	-1.0184	9.0298	3.5334	1.1153	-0.9124	-0.4932	-0.0542	3503964.8437	-0.7296	1.0971	-0.3296	-1.2463	9.6494	1.0331	0.3923	-0.7812	0.0925	3503486.3281	2.8078	-1.5409	0.4887	0.9903	6.0761	-6.9710	0.2193	-0.6354	0.4537	3503447.2656	1.5154	1.0340	-0.4926	-7.6732	2.2709	5.7102	0.2529	-0.4568	-0.6698	3503544.9219	3509015600.0336	3509012096.4887	0.2059	-0.2313	0.7788	1.0281	8.7724	4.3407	-0.5204	-0.4617	-0.7263	3503750.0000	0.0576	0.4224	-0.4868	-0.2965	7.5128	-6.3695	-0.3540	0.6197	-0.1549	3500937.5000	0.9274	-0.3935	-0.0522	1.3213	9.6491	-0.0880	-0.0260	-0.7663	0.3571	0.0000	0.0000
3502382.8125	2.9767	0.6606	-0.9083	8.9509	3.6098	1.1905	-0.8952	-0.5126	-0.0282	3503974.6094	-0.7296	1.0971	-0.3296	-1.2463	9.5705	0.9560	0.3865	-0.8184	0.0817	3503496.0937	2.8078	-1.5409	0.4887	0.9903	6.4636	-7.4359	0.2193	-0.6354	0.4537	3503457.0312	1.5154	1.0340	-0.4926	-7.5951	2.2709	5.7867	0.2608	-0.4691	-0.6393	3503554.6875	3509015600.0434	3509012096.4887	0.2059	-0.2313	0.7788	1.0281	8.9272	4.2601	-0.4592	-0.4383	-0.7705	3503759.7656	0.1513	0.4487	-0.4748	-0.2185	7.5882	-6.4521	-0.3820	0.5861	-0.1127	3500947.2656	0.9274	-0.3935	-0.0522	1.4805	9.7255	-0.0887	-0.0371	-0.7299	0.3779	0.0000	0.0000
3502392.5781	2.9767	0.6606	-0.9083	9.1110	3.4570	1.2656	-0.8990	-0.5029	-0.0542	3503984.3750	-0.4163	-0.5413	-0.1892	-1.2463	9.5737	1.2704	0.4250	-0.7832	0.0774	3503505.8594	-3.8580	-1.1457	1.6996	0.7567	6.3076	-7.3552	0.2354	-0.6750	0.3965	3503466.7969	1.5154	1.0340	-0.4926	-7.5959	2.3473	5.7087	0.2196	-0.5206	-0.6393	3503564.4531	3509015600.0532	3509012096.4887	0.2059	-0.2313	0.7788	0.9499	8.9295	4.4971	-0.4592	-0.4383	-0.7705	3503769.5312	0.1513	0.4487	-0.4748	-0.2957	7.6684	-6.2930	-0.4100	0.5798	-0.1455	3500957.0312	1.2307	-0.5600	-0.1402	1.4781	9.7232	-0.3220	-0.0334	-0.7644	0.3456	0.0000	0.0000
3502402.3437	2.9767	0.6606	-0.9083	8.9516	3.6098	1.2657	-0.9067	-0.4913	-0.0304	3503994.1406	-0.4163	-0.5413	-0.1892	-1.3259	9.5729	1.1918	0.3923	-0.8008	0.0989	3503515.6250	-3.8580	-1.1457	1.6996	0.7567	6.0723	-7.3528	0.2515	-0.6250	0.4163	3503476.5625	1.5154	1.0340	-0.4926	-7.5951	2.2709	5.7867	0.2196	-0.5206	-0.6393	3503574.2187	3509015600.0629	3509012096.4887	0.2059	-0.2313	0.7788	1.0281	8.9280	4.3391	-0.4551	-0.4787	-0.7326	3503779.2969	0.1513	0.4487	-0.4748	-0.2184	7.5112	-6.4506	-0.4100	0.5798	-0.1455	3500966.7969	1.2307	-0.5600	-0.1402	1.4805	9.6491	-0.0880	-0.0371	-0.7241	0.3710	0.0000	0.0000
3502412.1094	2.9767	0.6606	-0.9083	9.0313	3.5334	1.2657	-0.8838	-0.5204	-0.0456	3504003.9062	-0.4163	-0.5413	-0.1892	-1.4055	9.6501	1.1117	0.3923	-0.8008	0.0989	3503525.3906	-3.8580	-1.1457	1.6996	0.9124	6.1507	-7.3551	0.2515	-0.6250	0.4163	3503486.3281	2.2654	0.4888	0.2962	-7.5177	2.3473	5.7851	0.2588	-0.4733	-0.6838	3503583.9844	3509015600.0727	3509012096.4887	-0.1641	-0.1818	0.3505	1.0281	8.8510	4.4189	-0.5000	-0.4468	-0.7137	3503789.0625	-0.0034	0.4810	-0.3353	-0.2996	7.5064	-6.6877	-0.3560	0.6071	-0.1432	3500976.5625	1.2307	-0.5600	-0.1402	1.5593	9.7247	-0.1665	-0.0111	-0.7682	0.3456	0.0000	0.0000
3502421.8750	2.4633	-1.0526	-0.3094	8.9509	3.5334	1.1913	-0.9143	-0.5146	-0.0347	3504013.6719	0.1145	-0.7129	-0.1465	-1.3259	9.5721	1.1132	0.3885	-0.7852	0.0817	3503535.1562	-3.2362	-1.7609	1.4744	0.6788	6.0715	-7.4288	0.2133	-0.6750	0.4537	3503496.0937	2.2654	0.4888	0.2962	-7.5943	2.1945	5.8646	0.2667	-0.4671	-0.6323	3503593.7500	3509015600.0825	3509012096.4887	-0.1641	-0.1818	0.3505	1.1064	8.8510	4.4189	-0.4551	-0.4234	-0.7621	3503798.8281	-0.0034	0.4810	-0.3353	-0.2980	7.5096	-6.5286	-0.3900	0.6324	-0.0915	3500986.3281	1.4593	-0.5146	-0.1038	1.4797	9.5718	-0.1650	-0.0445	-0.7720	0.3664	0.0000	0.0000
3502431.6406	2.4633	-1.0526	-0.3094	9.0328	3.5334	1.4161	-0.9124	-0.5107	-0.0434	3504023.4375	0.1145	-0.7129	-0.1465	-1.3259	9.5697	0.8774	0.4077	-0.7812	0.0796	3503544.9219	-3.2362	-1.7609	1.4744	0.8345	6.0700	-7.5841	0.2475	-0.6396	0.4097	3503505.8594	2.2654	0.4888	0.2962	-7.5959	2.1945	5.7102	0.2667	-0.4671	-0.6323	3503603.5156	3509015600.0922	3509012096.4887	-0.1641	-0.1818	0.3505	1.0281	8.9280	4.3391	-0.4551	-0.4234	-0.7621	3503808.5937	-0.0034	0.4810	-0.3353	-0.2185	7.5882	-6.4521	-0.3860	0.5945	-0.1526	3500996.0937	1.4593	-0.5146	-0.1038	1.4001	9.6483	-0.1657	-0.0204	-0.7816	0.3479	0.0000	0.0000
3502441.4062	2.4633	-1.0526	-0.3094	9.0328	3.6098	1.4153	-0.9200	-0.5049	-0.0390	3504033.2031	0.1145	-0.7129	-0.1465	-1.2463	9.6501	1.1117	0.3981	-0.8164	0.0882	3503554.6875	-3.2362	-1.7609	1.4744	0.8345	5.9939	-7.3528	0.2515	-0.6229	0.4097	3503515.6250	1.8062	-0.1951	0.1338	-7.5959	2.2709	5.7095	0.2255	-0.4959	-0.6393	3503613.2812	3509015600.1020	3509012096.4887	-0.2549	-0.1350	0.4122	0.8716	8.7740	4.4987	-0.4429	-0.4511	-0.7453	3503818.3594	-0.0034	0.4810	-0.3353	-0.2973	7.6652	-6.4521	-0.3860	0.5945	-0.1526	3501005.8594	1.4593	-0.5146	-0.1038	1.4789	9.7240	-0.2443	-0.0334	-0.7280	0.3779	0.0000	0.0000
3502451.1719	2.7914	-1.8383	-0.4548	9.0298	3.5334	1.1153	-0.9162	-0.5262	-0.0586	3504042.9687	1.9338	-3.9552	-0.2788	-1.2463	9.6501	1.1117	0.3981	-0.8164	0.0882	3503564.4531	-3.2362	-1.7609	1.4744	0.7567	6.3037	-7.7393	0.2515	-0.6229	0.4097	3503525.3906	1.8062	-0.1951	0.1338	-7.4411	2.3473	5.7072	0.2510	-0.5021	-0.6815	3503623.0469	3509015600.1118	3509012096.4887	-0.2549	-0.1350	0.4122	1.0281	8.9287	4.4181	-0.4898	-0.4340	-0.7200	3503828.1250	0.2151	0.2294	-0.3393	-0.2981	7.5866	-6.5301	-0.3520	0.6303	-0.1408	3501015.6250	0.0450	-0.0908	-0.0624	1.5601	9.7255	-0.0887	-0.0186	-0.7490	0.3525	0.0000	0.0000
3502460.9375	2.7914	-1.8383	-0.4548	8.9509	3.6098	1.1905	-0.8990	-0.5029	-0.0347	3504052.7344	1.9338	-3.9552	-0.2788	-1.3259	9.8062	1.1085	0.3769	-0.7969	0.0817	3503574.2187	-2.8167	1.0927	-0.3106	0.6788	6.6213	-7.3575	0.2274	-0.6104	0.4581	3503535.1562	1.8062	-0.1951	0.1338	-7.5169	2.2709	5.8631	0.2725	-0.4650	-0.6417	3503632.8125	3509015600.1215	3509012096.4887	-0.2549	-0.1350	0.4122	1.1846	9.0049	4.2593	-0.4898	-0.4340	-0.7200	3503837.8906	0.2151	0.2294	-0.3393	-0.2184	7.5112	-6.4506	-0.3960	0.5945	-0.0962	3501025.3906	0.0450	-0.0908	-0.0624	1.4805	9.6491	-0.0880	-0.0408	-0.7261	0.3756	0.0000	0.0000
3502470.7031	2.7914	-1.8383	-0.4548	8.9524	3.6862	1.3401	-0.8933	-0.5359	-0.0586	3504062.5000	1.9338	-3.9552	-0.2788	-1.4055	9.7290	1.1887	0.4135	-0.8008	0.0710	3503583.9844	-2.8167	1.0927	-0.3106	0.1338	6.6990	-7.4297	0.2354	-0.6542	0.4229	3503544.9219	1.6685	-0.2525	-0.3163	-7.6709	2.3473	5.9411	0.2725	-0.4650	-0.6417	3503642.5781	3509015600.1313	3509012096.4887	-0.3297	0.1561	0.5529	1.0281	8.7717	4.2617	-0.4796	-0.4426	-0.7579	3503847.6562	0.2151	0.2294	-0.3393	-0.2981	7.5866	-6.5301	-0.3860	0.6261	-0.1432	3501035.1562	0.0450	-0.0908	-0.0624	1.4797	9.6483	-0.1657	-0.0093	-0.7625	0.3502	0.0000	0.0000
3502480.4687	2.6727	-3.6321	-0.0985	8.9501	3.5334	1.1161	-0.9124	-0.5068	-0.0325	3504072.2656	1.9338	-3.9552	-0.2788	-1.4851	9.6509	1.1903	0.4135	-0.8008	0.0710	3503593.7500	-2.8167	1.0927	-0.3106	-0.4112	6.0717	-7.4179	0.2354	-0.6542	0.4229	3503554.6875	1.6685	-0.2525	-0.3163	-7.5959	2.1945	5.7102	0.2235	-0.5082	-0.6464	3503652.3437	3509015600.1411	3509012096.4887	-0.3297	0.1561	0.5529	1.1064	8.9280	4.3391	-0.4408	-0.4277	-0.7432	3503857.4219	-0.2663	0.0440	-0.0976	-0.3768	7.5097	-6.5270	-0.3860	0.6261	-0.1432	3501044.9219	-0.1828	-0.1816	-0.0230	1.6389	9.8012	-0.1673	-0.0408	-0.7759	0.3525	0.0000	0.0000
3502490.2344	2.6727	-3.6321	-0.0985	8.7908	3.4570	1.1184	-0.8857	-0.5282	-0.0499	3504082.0312	0.5548	-1.3732	-0.3173	-1.4851	9.5721	1.1132	0.3981	-0.8027	0.0903	3503603.5156	-10.1250	8.6202	14.2364	-0.0219	6.3822	-7.7323	0.2495	-0.6396	0.4097	3503564.4531	1.6685	-0.2525	-0.3163	-7.5185	2.1945	5.7095	0.2392	-0.5062	-0.6768	3503662.1094	3509015600.1508	3509012096.4887	-0.3297	0.1561	0.5529	1.1064	8.9280	4.3391	-0.5204	-0.4660	-0.7032	3503867.1875	-0.2663	0.0440	-0.0976	-0.2965	7.5898	-6.3710	-0.3520	0.6345	-0.1315	3501054.6875	-0.1828	-0.1816	-0.0230	1.4797	9.7247	-0.1665	-0.0334	-0.7529	0.3479	0.0000	0.0000
3502500.0000	2.6727	-3.6321	-0.0985	8.7915	3.6098	1.1921	-0.9200	-0.5068	-0.0282	3504091.7969	0.5548	-1.3732	-0.3173	-1.2463	9.5721	1.1132	0.3769	-0.8242	0.0667	3503613.2812	-10.1250	8.6202	14.2364	0.2895	6.6190	-7.5841	0.2314	-0.6104	0.4604	3503574.2187	1.6531	-0.0548	-0.4355	-7.5966	2.2709	5.6323	0.2490	-0.5000	-0.6511	3503671.8750	3509015600.1606	3509012096.4887	-0.2237	0.0175	0.4903	1.0281	8.7724	4.3407	-0.5204	-0.4660	-0.7032	3503876.9531	-0.2663	0.0440	-0.0976	-0.3768	7.5097	-6.5270	-0.3940	0.6218	-0.0915	3501064.4531	-0.1828	-0.1816	-0.0230	1.5601	9.6491	-0.0880	-0.0427	-0.7414	0.3664	0.0000	0.0000
3502509.7656	2.6727	-3.6321	-0.0985	9.0291	3.5334	1.0401	-0.9010	-0.5282	-0.0434	3504101.5625	0.5548	-1.3732	-0.3173	-1.3259	9.5737	1.2704	0.4096	-0.7988	0.0753	3503623.0469	-10.1250	8.6202	14.2364	0.2117	5.9932	-7.4234	0.2435	-0.6604	0.4295	3503583.9844	1.6531	-0.0548	-0.4355	-7.5177	2.3473	5.7851	0.2490	-0.5000	-0.6511	3503681.6406	3509015600.1704	3509012096.4887	-0.2237	0.0175	0.4903	1.1064	8.8494	4.2609	-0.4837	-0.3936	-0.7432	3503886.7187	0.0754	0.2934	-0.2606	-0.2981	7.6636	-6.5316	-0.3960	0.6008	-0.1526	3501074.2187	-0.1828	-0.1816	-0.0230	1.4009	9.7255	-0.0887	-0.0167	-0.7644	0.3548	0.0000	0.0000
3502519.5312	2.1802	-4.4403	0.3223	8.9501	3.5334	1.1161	-0.9295	-0.5049	-0.0325	3504111.3281	0.2999	-0.4579	-0.0136	-1.3259	9.5721	1.1132	0.4096	-0.7988	0.0753	3503632.8125	-15.4598	9.8887	22.4977	0.5231	5.6794	-7.4234	0.2435	-0.6604	0.4295	3503593.7500	1.6531	-0.0548	-0.4355	-7.5177	2.4236	5.7844	0.2373	-0.4918	-0.6347	3503691.4062	3509015600.1801	3509012096.4887	-0.2237	0.0175	0.4903	0.8716	8.8510	4.4189	-0.4469	-0.4234	-0.7389	3503896.4844	0.0754	0.2934	-0.2606	-0.2972	7.4342	-6.4475	-0.3960	0.6008	-0.1526	3501083.9844	-1.0039	0.2876	0.0098	1.5601	9.7255	-0.0887	-0.0445	-0.7625	0.3594	0.0000	0.0000
3502529.2969	2.1802	-4.4403	0.3223	9.0298	3.6098	1.1145	-0.8971	-0.5437	-0.0412	3504121.0937	0.2999	-0.4579	-0.0136	-1.3259	9.6509	1.1903	0.3942	-0.7910	0.0860	3503642.5781	-15.4598	9.8887	22.4977	0.9124	5.2904	-7.1160	0.2575	-0.6604	0.4119	3503603.5156	1.6531	-0.0548	-0.4355	-7.4403	2.1181	5.7866	0.2471	-0.5165	-0.6862	3503701.1719	3509015600.1899	3509012096.4887	-0.3445	-0.1952	0.5954	1.0281	8.8518	4.4979	-0.4469	-0.4234	-0.7389	3503906.2500	0.0754	0.2934	-0.2606	-0.3753	7.5898	-6.3694	-0.3460	0.6450	-0.1362	3501093.7500	-1.0039	0.2876	0.0098	1.5601	9.8020	-0.0895	-0.0334	-0.7490	0.3687	0.0000	0.0000
3502539.0625	2.1802	-4.4403	0.3223	9.0306	3.6098	1.1897	-0.9333	-0.5029	-0.0412	3504130.8594	0.2999	-0.4579	-0.0136	-1.2463	9.5721	1.1132	0.3673	-0.8223	0.0710	3503652.3437	-15.4598	9.8887	22.4977	1.2238	4.8213	-6.9608	0.2394	-0.6312	0.4626	3503613.2812	1.6685	0.3383	-0.3867	-7.5943	2.3473	5.8631	0.2471	-0.5165	-0.6862	3503710.9375	3509015600.1997	3509012096.4887	-0.3445	-0.1952	0.5954	1.0281	8.8502	4.3399	-0.4898	-0.4298	-0.6968	3503916.0156	-0.2992	0.3389	-0.2649	-0.3753	7.5898	-6.3694	-0.4200	0.6113	-0.0845	3501103.5156	-1.0039	0.2876	0.0098	1.5601	9.8020	-0.0895	-0.0371	-0.7471	0.3733	0.0000	0.0000
3502548.8281	2.1494	-2.5069	0.1290	9.1103	3.6862	1.1881	-0.8914	-0.5340	-0.0477	3504140.6250	-0.0610	-0.3346	-0.2129	-1.2463	9.7274	1.0315	0.3904	-0.8145	0.0731	3503662.1094	1.7405	5.4896	14.5274	1.4574	4.7421	-7.0392	0.2394	-0.6312	0.4626	3503623.0469	1.6685	0.3383	-0.3867	-7.5943	2.4236	5.8623	0.2549	-0.4897	-0.6487	3503720.7031	3509015600.2094	3509012096.4887	-0.3445	-0.1952	0.5954	0.9499	8.8518	4.4979	-0.4959	-0.4340	-0.7305	3503925.7812	-0.2992	0.3389	-0.2649	-0.2972	7.5112	-6.4490	-0.4200	0.6134	-0.0845	3501113.2812	-0.5608	-0.5600	0.2043	1.5585	9.7240	-0.2443	-0.0167	-0.7797	0.3548	0.0000	0.0000
3502558.5937	2.1494	-2.5069	0.1290	9.0298	3.6098	1.1145	-0.9086	-0.5126	-0.0325	3504150.3906	-0.0610	-0.3346	-0.2129	-1.3259	9.7290	1.1887	0.3904	-0.8145	0.0731	3503671.8750	1.7405	5.4896	14.5274	1.5353	4.6660	-6.8087	0.2475	-0.6375	0.4427	3503632.8125	1.6685	0.3383	-0.3867	-7.5177	2.4236	5.7844	0.2314	-0.5165	-0.6393	3503730.4687	3509015600.2192	3509012096.4887	-0.3445	-0.1952	0.5954	0.9499	8.8494	4.2609	-0.4469	-0.4319	-0.7368	3503935.5469	-0.2992	0.3389	-0.2649	-0.2973	7.5882	-6.4505	-0.3800	0.6134	-0.1549	3501123.0469	-0.5608	-0.5600	0.2043	1.4781	9.7996	-0.3228	-0.0501	-0.7586	0.3618	0.0000	0.0000
3502568.3594	2.1494	-2.5069	0.1290	9.1095	3.6098	1.1137	-0.8762	-0.5379	-0.0369	3504160.1562	-0.0610	-0.3346	-0.2129	-1.3259	9.8062	1.1085	0.3885	-0.7930	0.0903	3503681.6406	1.7405	5.4896	14.5274	1.8467	5.8323	-7.8223	0.2716	-0.6375	0.4097	3503642.5781	1.5613	0.0194	-0.3834	-7.5959	2.3473	5.7087	0.2490	-0.4753	-0.6815	3503740.2344	3509015600.2289	3509012096.4887	-0.2255	0.1857	0.3082	0.9499	8.8510	4.4189	-0.4469	-0.4319	-0.7368	3503945.3125	-0.2992	0.3389	-0.2649	-0.2184	7.5112	-6.4506	-0.3420	0.6597	-0.1291	3501132.8125	-0.5608	-0.5600	0.2043	1.3205	9.4954	-0.1642	-0.0315	-0.7356	0.3687	0.0000	0.0000
3502578.1250	2.5818	-0.9770	-0.5840	8.9494	3.6862	1.0393	-0.9105	-0.5146	-0.0456	3504169.9219	0.9208	-2.9492	0.5016	-1.4851	9.8078	1.2658	0.3635	-0.8086	0.0667	3503691.4062	1.7405	5.4896	14.5274	1.6131	6.3090	-7.2101	0.2616	-0.6104	0.4537	3503652.3437	1.5613	0.0194	-0.3834	-7.6732	2.1181	5.7118	0.2490	-0.4753	-0.6815	3503750.0000	3509015600.2387	3509012096.4887	-0.2255	0.1857	0.3082	0.8716	8.7724	4.3407	-0.4878	-0.4319	-0.7011	3503955.0781	-0.1609	0.4309	-0.4803	-0.2193	7.5866	-6.5317	-0.4120	0.5945	-0.0962	3501142.5781	-0.7461	0.0908	-0.0762	1.4009	9.6491	-0.0880	-0.0427	-0.7490	0.3548	0.0000	0.0000
