Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2587050.7812	3.7179	-5.5450	-4.6464	8.9820	0.9368	-3.6715	-0.7124	-0.3301	0.4273	2588642.5781	-0.3081	-0.1940	0.0979	-1.2463	9.7140	-0.3048	0.3942	-0.7832	0.2409	2588642.5781	-0.1867	-0.2769	0.1359	1.6910	5.2841	-7.7384	0.2153	-0.6021	0.5330	2588125.0000	0.8419	0.8837	0.2483	-8.7719	1.1253	4.1886	0.3137	-0.5062	-0.5995	2588642.5781	3509014685.1699	3509012096.5273	0.4797	0.2245	0.7374	1.1064	9.3795	2.8334	-0.6388	-0.5723	-0.3516	2588642.5781	-0.0792	0.0675	-0.1185	-0.6327	5.4684	-8.4711	-0.3480	0.7080	0.2441	2585800.7812	-0.1656	1.1806	0.1733	0.4480	9.8043	0.1438	-0.0260	-0.7874	0.3433	0.0000	0.0000
2587060.5469	-3.6495	0.3280	-7.8070	8.3452	0.6313	-3.5868	-0.7238	-0.3262	0.4490	2588652.3437	-0.3081	-0.1940	0.0979	-1.1667	9.7125	-0.4621	0.3942	-0.7832	0.2409	2588652.3437	-0.1867	-0.2769	0.1359	1.7689	5.2826	-7.8928	0.2153	-0.5708	0.5683	2588134.7656	2.4644	-4.0605	-0.0816	-8.9267	1.2017	4.1894	0.2902	-0.5144	-0.5808	2588652.3437	3509014685.1797	3509012096.5273	0.3591	-0.6302	0.8667	1.0281	9.4565	2.7536	-0.6224	-0.5596	-0.4084	2588652.3437	-0.0792	0.0675	-0.1185	-0.6311	5.4715	-8.3120	-0.3640	0.6597	0.2089	2585810.5469	-0.1656	1.1806	0.1733	0.3684	9.8043	0.1438	-0.0278	-0.7759	0.3456	0.0000	0.0000
2587070.3125	-3.6495	0.3280	-7.8070	7.7866	0.6313	-3.6564	-0.7238	-0.3553	0.4317	2588662.1094	-0.3081	-0.1940	0.0979	-1.3259	9.7132	-0.3835	0.3827	-0.7500	0.2559	2588662.1094	-0.2785	-0.3349	0.0146	1.6910	5.3626	-7.7392	0.1932	-0.5708	0.5683	2588144.5312	2.4644	-4.0605	-0.0816	-8.8493	1.2017	4.1887	0.2902	-0.5206	-0.6300	2588662.1094	3509014685.1894	3509012096.5273	0.3591	-0.6302	0.8667	1.0281	9.5350	2.8318	-0.6224	-0.5596	-0.4084	2588662.1094	0.0430	0.1311	-0.3783	-0.5523	5.4715	-8.3136	-0.3640	0.6597	0.2089	2585820.3125	-0.1189	0.3027	0.2775	0.6868	9.8043	0.1438	-0.0037	-0.7854	0.3341	0.0000	0.0000
2587080.0781	-3.6495	0.3280	-7.8070	7.7054	0.4785	-3.8045	-0.7067	-0.3320	0.4403	2588671.8750	-0.3121	0.2087	0.1021	-1.2463	9.7140	-0.3048	0.3519	-0.7949	0.2430	2588671.8750	-0.2785	-0.3349	0.0146	1.6131	5.2834	-7.8145	0.1690	-0.6083	0.5683	2588154.2969	2.4644	-4.0605	-0.0816	-9.0048	1.2017	4.1130	0.2784	-0.5206	-0.6300	2588671.8750	3509014685.1992	3509012096.5273	0.3591	-0.6302	0.8667	1.0281	9.4588	2.9906	-0.5898	-0.5936	-0.3937	2588671.8750	0.0430	0.1311	-0.3783	-0.7107	5.4700	-8.3900	-0.3100	0.6933	0.1854	2585830.0781	-0.1189	0.3027	0.2775	0.7679	9.6529	0.3008	-0.0334	-0.7950	0.3364	0.0000	0.0000
2587089.8437	0.1507	1.9776	-3.4655	7.5460	0.6313	-3.8045	-0.7124	-0.3515	0.4252	2588681.6406	-0.3121	0.2087	0.1021	-1.2463	9.7140	-0.3048	0.3519	-0.7949	0.2430	2588681.6406	-0.2785	-0.3349	0.0146	1.6910	5.3618	-7.8160	0.1932	-0.6083	0.5286	2588164.0625	0.7194	-3.4928	0.4255	-8.9290	1.4308	3.9556	0.3039	-0.5206	-0.6042	2588681.6406	3509014685.2089	3509012096.5273	0.2524	-0.0025	0.8577	1.1064	9.5342	2.7528	-0.6367	-0.5915	-0.3516	2588681.6406	0.0430	0.1311	-0.3783	-0.6296	5.5517	-8.1544	-0.3420	0.7101	0.2559	2585839.8437	-0.1189	0.3027	0.2775	0.6072	9.8043	0.1438	-0.0315	-0.7778	0.3456	0.0000	0.0000
2587099.6094	0.1507	1.9776	-3.4655	7.7851	0.5549	-3.8061	-0.7105	-0.3282	0.4338	2588691.4062	-0.3121	0.2087	0.1021	-1.1667	9.5556	-0.5375	0.3962	-0.7969	0.2409	2588691.4062	-0.1214	-0.0301	0.0313	1.6910	5.2834	-7.8152	0.1932	-0.6083	0.5286	2588173.8281	0.7194	-3.4928	0.4255	-8.9274	1.0489	4.1138	0.2667	-0.5329	-0.5831	2588691.4062	3509014685.2187	3509012096.5273	0.2524	-0.0025	0.8577	1.1064	9.3795	2.8334	-0.6367	-0.5915	-0.3516	2588691.4062	-0.0518	0.3056	-0.4974	-0.7091	5.3192	-8.2278	-0.3640	0.6933	0.2066	2585849.6094	0.6490	-1.4227	-0.5109	0.6079	9.8051	0.2215	-0.0334	-0.7701	0.3272	0.0000	0.0000
2587109.3750	0.1507	1.9776	-3.4655	7.7858	0.6313	-3.7316	-0.7029	-0.3592	0.4252	2588701.1719	-0.3337	-0.7811	0.0626	-1.2463	9.6360	-0.3033	0.3769	-0.7578	0.2559	2588701.1719	-0.1214	-0.0301	0.0313	1.6910	5.2818	-7.9689	0.1871	-0.5729	0.5529	2588183.5937	0.7194	-3.4928	0.4255	-9.0048	1.0489	4.1145	0.2667	-0.5329	-0.5831	2588701.1719	3509014685.2285	3509012096.5273	0.2524	-0.0025	0.8577	1.1064	9.4580	2.9116	-0.6347	-0.5872	-0.3811	2588701.1719	-0.0518	0.3056	-0.4974	-0.6311	5.3946	-8.3104	-0.3640	0.6933	0.2066	2585859.3750	0.6490	-1.4227	-0.5109	0.5268	9.7271	0.0668	-0.0074	-0.8103	0.3272	0.0000	0.0000
2587119.1406	0.1507	1.9776	-3.4655	7.7851	0.4785	-3.8053	-0.7143	-0.3049	0.4469	2588710.9375	-0.3337	-0.7811	0.0626	-1.2463	9.7156	-0.1476	0.3519	-0.7793	0.2387	2588710.9375	-0.1214	-0.0301	0.0313	1.6131	5.3603	-7.9689	0.1630	-0.6167	0.5749	2588193.3594	-0.9337	-0.1282	1.2908	-8.9282	1.0489	4.0366	0.2745	-0.5494	-0.6136	2588710.9375	3509014685.2382	3509012096.5273	-0.0548	-0.0912	0.6117	1.1064	9.4580	2.9116	-0.5878	-0.5979	-0.4021	2588710.9375	-0.0518	0.3056	-0.4974	-0.5516	5.5501	-8.2355	-0.3160	0.6933	0.1925	2585869.1406	0.6490	-1.4227	-0.5109	0.4479	9.9572	0.1422	-0.0371	-0.7912	0.3433	0.0000	0.0000
2587128.9062	6.3231	-2.6561	4.7920	8.0257	0.5549	-3.6581	-0.7181	-0.3282	0.4317	2588720.7031	-0.3337	-0.7811	0.0626	-1.2463	9.6344	-0.4605	0.3519	-0.7793	0.2387	2588720.7031	-0.1124	-0.3356	-0.0326	1.6131	5.2834	-7.8145	0.1911	-0.6271	0.5286	2588203.1250	-0.9337	-0.1282	1.2908	-8.9282	1.1253	4.0358	0.2961	-0.5350	-0.6019	2588720.7031	3509014685.2480	3509012096.5273	-0.0548	-0.0912	0.6117	1.1064	9.4572	2.8326	-0.6082	-0.5936	-0.3516	2588720.7031	-0.0518	0.3056	-0.4974	-0.6303	5.3962	-8.2309	-0.3560	0.7164	0.2512	2585878.9062	0.5357	-1.1806	-1.1883	0.4487	9.7286	0.2223	-0.0334	-0.7912	0.3410	0.0000	0.0000
2587138.6719	6.3231	-2.6561	4.7920	8.1850	0.7840	-3.6620	-0.7181	-0.2951	0.4512	2588730.4687	-0.0971	0.4051	0.0221	-1.2463	9.6336	-0.5391	0.4077	-0.7832	0.2409	2588730.4687	-0.1124	-0.3356	-0.0326	1.7689	5.2834	-7.8160	0.1911	-0.6271	0.5286	2588212.8906	-0.9337	-0.1282	1.2908	-8.8500	1.0489	4.1130	0.2902	-0.5370	-0.5878	2588730.4687	3509014685.2578	3509012096.5273	-0.0548	-0.0912	0.6117	1.0281	9.4572	2.8326	-0.6082	-0.5936	-0.3516	2588730.4687	0.0580	0.5274	-0.4428	-0.6304	5.5501	-8.2340	-0.3640	0.6954	0.2113	2585888.6719	0.5357	-1.1806	-1.1883	0.5260	9.8792	-0.0125	-0.0427	-0.7835	0.3272	0.0000	0.0000
