Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
492031.2500	0.2335	1.1023	-0.4271	9.1772	3.5334	-0.0895	-0.7276	-0.6097	-0.0369	492031.2500	0.1989	0.1827	-0.1401	-1.0075	9.7132	-0.3835	0.4731	-0.8027	0.1935	492031.2500	0.0974	-0.4147	-0.0203	-0.8005	4.6493	-8.4755	0.4748	-0.5583	0.6366	491855.4687	-0.1990	0.3806	-0.4268	-9.1479	1.8126	-2.4538	0.4078	-0.5741	-0.0468	492031.2500	3509012588.6395	3509012096.6082	-0.2082	-0.5940	0.5148	1.9670	9.6597	-0.2509	-0.6612	-0.5957	-0.1095	492031.2500	0.2930	-0.0163	-0.3542	-0.2302	6.4095	-7.6223	-0.5900	0.5210	0.2700	492031.2500	-0.0464	0.2119	-0.0739	1.0802	6.5149	7.6420	0.1985	-0.7165	-0.3111	0.0000	0.0000
492041.0156	0.2335	1.1023	-0.4271	8.8592	3.6862	-0.0126	-0.7448	-0.6058	-0.0065	492041.0156	-0.3501	0.8155	0.0187	-0.8483	9.6352	-0.3819	0.4327	-0.8437	0.2301	492041.0156	0.0974	-0.4147	-0.0203	-0.6448	4.6493	-8.4770	0.4769	-0.5167	0.6476	491865.2344	-0.1990	0.3806	-0.4268	-9.1479	1.7363	-2.4530	0.4490	-0.5638	-0.0562	492041.0156	3509012588.6493	3509012096.6082	-0.2082	-0.5940	0.5148	1.8888	9.6597	-0.2509	-0.6429	-0.6383	-0.1284	492041.0156	0.2930	-0.0163	-0.3542	-0.3082	6.3342	-7.5397	-0.7200	0.5567	0.2723	492041.0156	-0.0464	0.2119	-0.0739	1.0809	6.5157	7.7198	0.1781	-0.7050	-0.3502	0.0000	0.0000
492050.7812	0.2335	1.1023	-0.4271	9.2576	3.5334	-0.0151	-0.7257	-0.6214	-0.0347	492050.7812	-0.3501	0.8155	0.0187	-0.9279	9.7125	-0.4621	0.4231	-0.8145	0.2000	492050.7812	0.0974	-0.4147	-0.0203	-0.6448	4.6493	-8.4770	0.4245	-0.5729	0.6674	491875.0000	-0.1990	0.3806	-0.4268	-9.2237	1.8126	-2.2986	0.3941	-0.5947	-0.0445	492050.7812	3509012588.6590	3509012096.6082	-0.2082	-0.5940	0.5148	1.7323	9.6589	-0.3299	-0.6531	-0.5596	-0.0842	492050.7812	0.1838	-0.0424	-0.3507	-0.1513	6.3325	-7.6224	-0.7820	0.5882	0.2160	492050.7812	-0.0617	-0.1816	-0.0885	1.3174	6.4369	7.4873	0.2059	-0.7318	-0.3341	0.0000	0.0000
492060.5469	-0.0695	-0.2294	-0.2787	9.0990	3.6862	0.0602	-0.7486	-0.6039	-0.0108	492060.5469	-0.3501	0.8155	0.0187	-0.9279	9.7117	-0.5407	0.4519	-0.7832	0.2022	492060.5469	-0.1330	0.1424	-0.1493	-0.6448	4.5716	-8.3994	0.4588	-0.5854	0.6300	491884.7656	-0.4133	0.0002	-0.4330	-9.0705	1.7363	-2.4538	0.4039	-0.5720	-0.0468	492060.5469	3509012588.6688	3509012096.6082	-0.2082	-0.5940	0.5148	1.8888	9.5819	-0.2501	-0.6653	-0.5979	-0.1095	492060.5469	0.1838	-0.0424	-0.3507	-0.2286	6.4127	-7.4632	-0.7820	0.5882	0.2160	492060.5469	-0.0617	-0.1816	-0.0885	1.0802	6.5149	7.6420	0.1577	-0.7146	-0.3364	0.0000	0.0000
492070.3125	-0.0695	-0.2294	-0.2787	9.1764	3.6098	-0.1655	-0.7352	-0.6563	-0.0456	492070.3125	-0.3501	0.8155	0.0187	-1.0871	9.7125	-0.4621	0.4519	-0.7832	0.2022	492070.3125	-0.1330	0.1424	-0.1493	-0.7226	4.8062	-8.4778	0.4588	-0.5854	0.6300	491894.5312	-0.4133	0.0002	-0.4330	-9.2252	1.7363	-2.4523	0.4039	-0.5720	-0.0468	492070.3125	3509012588.6786	3509012096.6082	-0.0251	-0.0456	0.5356	1.8888	9.6597	-0.2509	-0.6653	-0.5979	-0.1095	492070.3125	0.1838	-0.0424	-0.3507	-0.2286	6.3357	-7.4617	-0.5820	0.5168	0.2700	492070.3125	-0.0617	-0.1816	-0.0885	1.2386	6.4377	7.5650	0.2301	-0.7011	-0.3157	0.0000	0.0000
492080.0781	-0.0695	-0.2294	-0.2787	9.0982	3.6098	-0.0143	-0.7333	-0.6311	-0.0152	492080.0781	0.5156	-0.2629	-0.0181	-1.0871	9.7125	-0.4621	0.4250	-0.7930	0.2344	492080.0781	-0.1330	0.1424	-0.1493	-0.6448	4.5701	-8.5531	0.4889	-0.5312	0.6388	491904.2969	-0.4133	0.0002	-0.4330	-9.3019	1.7363	-2.3743	0.4588	-0.5741	-0.0468	492080.0781	3509012588.6883	3509012096.6082	-0.0251	-0.0456	0.5356	1.9670	9.5819	-0.2501	-0.6490	-0.6553	-0.1411	492080.0781	0.5911	-0.1848	-0.1962	-0.3074	6.4127	-7.4617	-0.7400	0.5441	0.2606	492080.0781	-0.0617	-0.1816	-0.0885	1.2386	6.3612	7.5658	0.1911	-0.6916	-0.3456	0.0000	0.0000
492089.8437	-0.0695	-0.2294	-0.2787	9.0975	3.6862	-0.0902	-0.7124	-0.6544	-0.0456	492089.8437	0.5156	-0.2629	-0.0181	-1.0075	9.7132	-0.3835	0.4365	-0.8242	0.1957	492089.8437	0.0438	-0.0753	-0.0924	-0.5669	4.5709	-8.4770	0.4447	-0.5646	0.6630	491914.0625	0.2908	0.2035	-0.3817	-9.3808	1.8126	-2.5287	0.3882	-0.5885	-0.0492	492089.8437	3509012588.6981	3509012096.6082	-0.0251	-0.0456	0.5356	1.8888	9.5058	-0.0914	-0.6347	-0.5596	-0.0905	492089.8437	0.5911	-0.1848	-0.1962	-0.3870	6.4112	-7.5396	-0.7640	0.5987	0.2089	492089.8437	0.0307	0.4389	0.0291	1.3190	6.5149	7.6420	0.2208	-0.6916	-0.3180	0.0000	0.0000
