Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
1806015.6250	3.5742	2.1582	-1.0496	7.6112	2.5406	-5.2531	-0.6114	-0.4893	0.4751	1807431.6406	-0.6701	1.9206	0.2205	0.4254	9.5422	-1.8739	0.2481	-0.8086	0.3720	1807431.6406	-0.0906	-0.0015	0.1225	-0.0219	4.6492	-8.4832	0.3843	-0.5354	0.5859	1806914.0625	-4.4084	6.6621	1.2925	-9.2230	2.2709	-2.2260	0.4196	-0.5864	-0.0820	1807431.6406	3509013903.9887	3509012096.5571	-0.2086	-0.6093	0.4687	-0.6149	9.5772	-0.7242	-0.5245	-0.7255	0.0989	1807431.6406	0.2621	-0.1527	-0.3219	-0.6350	4.6168	-8.6928	-0.2680	0.7815	0.3192	1804980.4687	6.8392	-3.2693	0.9236	-0.1000	10.0430	1.0745	-0.0019	-0.7663	0.2857	0.0000	0.0000
1806025.3906	3.5742	2.1582	-1.0496	7.6894	2.5406	-5.4043	-0.6248	-0.4583	0.4772	1807441.4062	-0.6701	1.9206	0.2205	0.5846	9.4618	-2.1082	0.2481	-0.8086	0.3720	1807441.4062	-0.0906	-0.0015	0.1225	-0.1776	4.6500	-8.4049	0.4105	-0.4979	0.5727	1806923.8281	-4.4084	6.6621	1.2925	-9.3762	2.3473	-2.0708	0.4059	-0.5844	-0.0913	1807441.4062	3509013903.9985	3509012096.5571	-0.2086	-0.6093	0.4687	-0.6149	9.6558	-0.6459	-0.5571	-0.7447	0.0695	1807441.4062	0.2621	-0.1527	-0.3219	-0.6350	4.6168	-8.6928	-0.2160	0.8025	0.3099	1804990.2344	6.8392	-3.2693	0.9236	-0.1780	10.1210	1.2293	0.0148	-0.7222	0.2788	0.0000	0.0000
1806035.1562	3.2390	3.3736	-0.7061	7.6112	2.6169	-5.2539	-0.6019	-0.4854	0.4642	1807451.1719	-0.6701	1.9206	0.2205	0.5846	9.5383	-2.2669	0.2288	-0.8086	0.3677	1807451.1719	-0.0906	-0.0015	0.1225	-0.1776	4.7292	-8.3288	0.3924	-0.4500	0.6123	1806933.5937	-4.4084	6.6621	1.2925	-9.2988	2.2709	-2.0709	0.4294	-0.5720	-0.1030	1807451.1719	3509013904.0083	3509012096.5571	1.1010	-0.4237	0.3940	-0.7714	9.6558	-0.6459	-0.5571	-0.7447	0.0695	1807451.1719	0.0302	-0.1196	-0.1049	-0.4789	4.6135	-8.8551	-0.2600	0.8445	0.3662	1805000.0000	6.8392	-3.2693	0.9236	-0.4168	10.1975	1.2285	0.0223	-0.7375	0.2650	0.0000	0.0000
1806044.9219	3.2390	3.3736	-0.7061	7.6105	2.5406	-5.3283	-0.6095	-0.4796	0.4729	1807460.9375	-0.0420	3.1658	0.5162	0.5846	9.5399	-2.1097	0.2731	-0.8008	0.3613	1807460.9375	-0.4085	-0.0426	0.0341	-0.2555	4.6500	-8.4041	0.3742	-0.4979	0.6167	1806943.3594	-1.2552	2.2207	2.1576	-9.1433	2.1945	-1.9944	0.4294	-0.5720	-0.1030	1807460.9375	3509013904.0180	3509012096.5571	1.1010	-0.4237	0.3940	-0.8496	9.6550	-0.7249	-0.5184	-0.7319	0.0421	1807460.9375	0.0302	-0.1196	-0.1049	-0.5570	4.6921	-8.7755	-0.2600	0.8445	0.3662	1805009.7656	6.8392	-3.2693	0.9236	-0.4168	10.1975	1.2285	0.0204	-0.7682	0.2558	0.0000	0.0000
1806054.6875	3.2390	3.3736	-0.7061	7.7714	2.5406	-5.1795	-0.6000	-0.5049	0.4642	1807470.7031	-0.0420	3.1658	0.5162	0.7438	9.4611	-2.1868	0.2404	-0.7930	0.3806	1807470.7031	-0.4085	-0.0426	0.0341	-0.0998	4.7292	-8.3296	0.3742	-0.4979	0.6167	1806953.1250	-1.2552	2.2207	2.1576	-8.9127	2.2709	-2.1519	0.4078	-0.5988	-0.0843	1807470.7031	3509013904.0278	3509012096.5571	1.1010	-0.4237	0.3940	-0.8496	9.7343	-0.5677	-0.5082	-0.7191	0.1011	1807470.7031	0.0302	-0.1196	-0.1049	-0.5570	4.6151	-8.7739	-0.2800	0.7815	0.3146	1805019.5312	0.5080	-3.2239	0.6010	-0.6572	10.5782	1.0692	-0.0056	-0.7816	0.2880	0.0000	0.0000
1806064.4531	3.6512	2.8632	-0.6346	7.6120	2.5406	-5.1779	-0.6114	-0.4757	0.4707	1807480.4687	-0.0420	3.1658	0.5162	0.6642	9.6952	-2.1914	0.2404	-0.7930	0.3806	1807480.4687	-0.4085	-0.0426	0.0341	-0.0998	4.5701	-8.5585	0.3924	-0.4958	0.5727	1806962.8906	-1.2552	2.2207	2.1576	-8.9885	2.1181	-1.9952	0.4078	-0.6070	-0.1007	1807480.4687	3509013904.0376	3509012096.5571	1.1010	-0.4237	0.3940	-1.0061	9.6573	-0.4879	-0.5082	-0.7191	0.1011	1807480.4687	0.0302	-0.1196	-0.1049	-0.5569	4.5381	-8.7724	-0.2040	0.8466	0.3052	1805029.2969	0.5080	-3.2239	0.6010	-0.7337	10.6578	1.3794	0.0241	-0.7739	0.2742	0.0000	0.0000
1806074.2187	3.6512	2.8632	-0.6346	7.6917	2.5406	-5.1787	-0.5943	-0.5029	0.4664	1807490.2344	0.4702	-0.3095	0.0583	0.9030	9.5383	-2.2669	0.2250	-0.8398	0.3720	1807490.2344	0.1255	0.2337	-0.2422	-0.1776	4.6500	-8.4049	0.3803	-0.4500	0.5903	1806972.6562	2.1889	1.3367	3.2088	-9.1433	2.1181	-1.9937	0.4078	-0.6070	-0.1007	1807490.2344	3509013904.0473	3509012096.5571	1.2100	0.1560	0.6295	-0.7714	9.7343	-0.5677	-0.5531	-0.7404	0.0821	1807490.2344	0.2471	0.1347	-0.2642	-0.6358	4.6152	-8.7724	-0.2640	0.8235	0.3568	1805039.0625	0.5080	-3.2239	0.6010	-0.9764	10.6539	0.9907	0.0000	-0.7893	0.2650	0.0000	0.0000
1806083.9844	3.6512	2.8632	-0.6346	7.6924	2.4642	-5.1027	-0.6152	-0.4816	0.4794	1807500.0000	0.4702	-0.3095	0.0583	0.8234	9.4603	-2.2654	0.2654	-0.7891	0.3570	1807500.0000	0.1255	0.2337	-0.2422	-0.0998	4.6508	-8.3288	0.3803	-0.4500	0.5903	1806982.4219	2.1889	1.3367	3.2088	-9.3762	2.0418	-2.0678	0.4294	-0.6091	-0.1054	1807500.0000	3509013904.0571	3509012096.5571	1.2100	0.1560	0.6295	-0.6932	9.5764	-0.8032	-0.5306	-0.7660	0.0379	1807500.0000	0.2471	0.1347	-0.2642	-0.5569	4.5381	-8.7724	-0.2640	0.8235	0.3568	1805048.8281	-7.0947	8.2337	0.9051	-0.7376	10.2716	0.9945	0.0056	-0.7701	0.2765	0.0000	0.0000
1806093.7500	4.5374	2.7622	-0.9417	7.6112	2.6933	-5.2546	-0.6229	-0.4874	0.4685	1807509.7656	0.4702	-0.3095	0.0583	0.7438	9.5383	-2.2669	0.2365	-0.7910	0.3828	1807509.7656	0.1255	0.2337	-0.2422	-0.1776	4.6500	-8.4049	0.3642	-0.4937	0.6145	1806992.1875	2.1889	1.3367	3.2088	-9.2996	2.1181	-2.1465	0.4137	-0.5638	-0.0796	1807509.7656	3509013904.0669	3509012096.5571	1.2100	0.1560	0.6295	-0.6932	9.7343	-0.5677	-0.5306	-0.7447	0.0884	1807509.7656	0.2471	0.1347	-0.2642	-0.5554	4.6183	-8.6148	-0.2640	0.7857	0.3028	1805058.5937	-7.0947	8.2337	0.9051	-0.5799	9.8113	0.8436	0.0037	-0.7261	0.2926	0.0000	0.0000
1806103.5156	4.5374	2.7622	-0.9417	7.8503	2.6169	-5.2563	-0.6305	-0.4680	0.4729	1807519.5312	0.4702	-0.3095	0.0583	0.6642	9.4611	-2.1868	0.2365	-0.7910	0.3828	1807519.5312	0.5919	0.1521	-0.2325	-0.0998	4.5724	-8.3280	0.3803	-0.5292	0.5727	1807001.9531	2.1889	1.3367	3.2088	-9.4520	2.1181	-1.9134	0.4059	-0.6152	-0.1007	1807519.5312	3509013904.0766	3509012096.5571	1.4937	-2.4909	0.0517	-0.7714	9.7343	-0.5677	-0.5020	-0.7447	0.0884	1807519.5312	0.0438	-0.0079	-0.3018	-0.5577	4.6135	-8.8535	-0.2180	0.8487	0.3146	1805068.3594	-7.0947	8.2337	0.9051	-0.3418	9.5047	0.7689	0.0260	-0.7261	0.2788	0.0000	0.0000
