Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
2572402.3437	3.0869	-1.3043	-0.5793	8.9819	1.1659	-3.6737	-0.7067	-0.3534	0.3688	2573994.1406	0.1531	0.4102	0.1656	-1.0075	9.6352	-0.3819	0.3519	-0.7930	0.2495	2573994.1406	0.2419	0.0154	-0.1239	1.6131	5.2050	-7.8137	0.2173	-0.6354	0.5286	2573476.5625	2.1124	3.7610	-0.1960	-8.7703	0.9726	4.3446	0.2647	-0.5494	-0.6019	2573994.1406	3509014670.5230	3509012096.5289	-0.3745	-0.0574	0.6427	1.1846	9.3787	2.7544	-0.6265	-0.6085	-0.3768	2573994.1406	0.1059	0.2793	-0.3365	-0.6311	5.4715	-8.3120	-0.3700	0.6954	0.2324	2571152.3437	-4.2580	-2.2552	1.6402	0.4464	9.8792	-0.0125	-0.0445	-0.7414	0.3641	0.0000	0.0000
2572412.1094	3.0869	-1.3043	-0.5793	9.1428	1.1659	-3.5249	-0.7257	-0.3184	0.3926	2574003.9062	0.1531	0.4102	0.1656	-1.0075	9.5548	-0.6162	0.3712	-0.7812	0.2430	2574003.9062	0.2419	0.0154	-0.1239	1.7689	5.1265	-7.8145	0.2173	-0.6354	0.5286	2573486.3281	2.1124	3.7610	-0.1960	-8.8454	1.0489	4.5762	0.2588	-0.5000	-0.6417	2574003.9062	3509014670.5328	3509012096.5289	-0.3745	-0.0574	0.6427	1.1846	9.4565	2.7536	-0.6265	-0.6085	-0.3768	2574003.9062	0.1059	0.2793	-0.3365	-0.6311	5.4715	-8.3120	-0.3220	0.6807	0.1878	2571162.1094	-4.2580	-2.2552	1.6402	0.4456	9.8020	-0.0895	-0.0798	-0.7720	0.3641	0.0000	0.0000
2572421.8750	3.2655	-1.9044	-0.5932	9.1428	1.1659	-3.5249	-0.7048	-0.3515	0.3774	2574013.6719	-0.0614	-0.1363	-0.0599	-1.0075	9.7125	-0.4621	0.3769	-0.8008	0.2645	2574013.6719	0.2419	0.0154	-0.1239	1.6131	5.1250	-7.9665	0.1911	-0.5854	0.5705	2573496.0937	2.1124	3.7610	-0.1960	-8.6907	1.0489	4.5746	0.2824	-0.4938	-0.6253	2574013.6719	3509014670.5426	3509012096.5289	-0.3745	-0.0574	0.6427	1.1064	9.5334	2.6738	-0.5918	-0.6064	-0.4274	2574013.6719	0.1059	0.2793	-0.3365	-0.7107	5.4700	-8.3900	-0.3280	0.7290	0.2488	2571171.8750	-5.3760	-1.5741	0.8818	0.3645	9.8769	-0.2458	-0.0649	-0.7337	0.3687	0.0000	0.0000
2572431.6406	3.2655	-1.9044	-0.5932	9.0624	1.1659	-3.5993	-0.7257	-0.3573	0.3970	2574023.4375	-0.0614	-0.1363	-0.0599	-0.9279	9.7125	-0.4621	0.3769	-0.8008	0.2645	2574023.4375	0.2419	0.0154	-0.1239	1.5353	5.2811	-8.0442	0.1791	-0.6604	0.5485	2573505.8594	1.6072	3.2703	-0.0637	-8.7680	1.0489	4.5754	0.2824	-0.4938	-0.6253	2574023.4375	3509014670.5523	3509012096.5289	-0.2826	-0.1347	0.6879	1.1064	9.4557	2.6746	-0.5959	-0.6213	-0.3874	2574023.4375	-0.0029	0.3429	-0.2888	-0.5516	5.4731	-8.2340	-0.3280	0.7290	0.2488	2571181.6406	-5.3760	-1.5741	0.8818	0.3645	9.7240	-0.2443	-0.0575	-0.7625	0.3502	0.0000	0.0000
2572441.4062	3.2655	-1.9044	-0.5932	8.9834	1.2422	-3.5241	-0.7276	-0.3825	0.3774	2574033.2031	-0.0614	-0.1363	-0.0599	-0.9279	9.6336	-0.5391	0.3442	-0.8047	0.2559	2574033.2031	-0.0431	0.1120	-0.2113	1.6910	5.2034	-7.9681	0.1791	-0.6604	0.5485	2573515.6250	1.6072	3.2703	-0.0637	-8.7688	1.0489	4.4982	0.2667	-0.5309	-0.6066	2574033.2031	3509014670.5621	3509012096.5289	-0.2826	-0.1347	0.6879	1.1064	9.4580	2.9116	-0.6306	-0.5851	-0.3726	2574033.2031	-0.0029	0.3429	-0.2888	-0.6304	5.4731	-8.2324	-0.3700	0.6492	0.2160	2571191.4062	-5.3760	-1.5741	0.8818	0.2856	9.8012	-0.1673	-0.0538	-0.7586	0.3710	0.0000	0.0000
2572451.1719	3.1566	-1.4124	-0.8931	9.1451	1.0895	-3.2986	-0.7448	-0.3534	0.3970	2574042.9687	-0.0674	0.5133	-0.0079	-1.0075	9.6336	-0.5391	0.3558	-0.7891	0.2495	2574042.9687	-0.0431	0.1120	-0.2113	1.6131	5.2834	-7.8145	0.2072	-0.6042	0.5264	2573525.3906	1.6072	3.2703	-0.0637	-8.6930	0.9726	4.3438	0.2686	-0.5021	-0.6417	2574042.9687	3509014670.5719	3509012096.5289	-0.2826	-0.1347	0.6879	0.9499	9.4565	2.7536	-0.6306	-0.5851	-0.3726	2574042.9687	-0.0029	0.3429	-0.2888	-0.6304	5.4731	-8.2324	-0.3080	0.7206	0.1901	2571201.1719	-5.3760	-1.5741	0.8818	0.2841	9.9526	-0.3243	-0.0649	-0.7625	0.3548	0.0000	0.0000
2572460.9375	3.1566	-1.4124	-0.8931	9.1421	1.1659	-3.6001	-0.7219	-0.3786	0.3796	2574052.7344	-0.0674	0.5133	-0.0079	-0.8483	9.5548	-0.6162	0.3558	-0.7891	0.2495	2574052.7344	-0.0431	0.1120	-0.2113	1.6910	5.2826	-7.8921	0.1811	-0.6042	0.5683	2573535.1562	1.7909	-0.9465	-0.4069	-8.6937	1.0489	4.2658	0.2725	-0.4979	-0.6347	2574052.7344	3509014670.5816	3509012096.5289	-0.3434	-0.0271	0.7043	1.1846	9.3002	2.6761	-0.6245	-0.5787	-0.4189	2574052.7344	-0.0029	0.3429	-0.2888	-0.5515	5.3961	-8.2325	-0.3480	0.7017	0.2535	2571210.9375	-7.8995	0.1211	1.0434	0.2849	9.8004	-0.2450	-0.0408	-0.7375	0.3664	0.0000	0.0000
